,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
3304,200165,Female,Loyal Customer,47,Personal Travel,Eco,468,2,4,2,2,4,4,4,4,4,2,4,3,4,5,45,51.0,dissatisfied,Churn
69352,164499,Female,disloyal Customer,35,Business travel,Business,641,1,1,1,4,1,1,2,1,5,5,5,5,5,1,19,4.0,dissatisfied,Not Churn
101621,141856,Male,Loyal Customer,15,Personal Travel,Eco Plus,262,3,2,3,4,4,3,4,4,2,4,4,4,4,4,3,3.0,dissatisfied,Churn
103680,138501,Female,Loyal Customer,60,Business travel,Business,192,1,4,4,4,2,2,1,2,2,2,1,3,2,2,10,6.0,dissatisfied,Churn
97242,159711,Female,Loyal Customer,66,Personal Travel,Eco,733,1,4,1,3,4,3,4,3,3,1,3,1,3,1,0,0.0,dissatisfied,Churn
77466,129788,Male,Loyal Customer,39,Business travel,Business,826,3,5,5,5,5,4,4,3,3,3,3,3,3,1,0,0.0,dissatisfied,Churn
54792,198329,Male,disloyal Customer,22,Business travel,Eco,861,4,5,5,3,4,5,4,4,4,2,4,2,4,4,0,0.0,dissatisfied,Churn
75320,144542,Male,Loyal Customer,10,Personal Travel,Business,1400,2,1,2,4,4,2,4,4,4,5,4,3,3,4,0,0.0,dissatisfied,Churn
50116,116274,Female,disloyal Customer,11,Business travel,Eco,484,1,3,2,4,5,2,5,5,3,5,4,3,3,5,30,28.0,dissatisfied,Churn
67112,123754,Male,disloyal Customer,36,Business travel,Eco,1119,3,3,3,3,5,3,5,5,1,4,3,4,2,5,0,0.0,dissatisfied,Churn
79214,120524,Male,Loyal Customer,38,Personal Travel,Eco,213,2,5,2,5,4,2,4,4,3,4,4,3,5,4,0,0.0,dissatisfied,Churn
101933,128576,Female,Loyal Customer,37,Personal Travel,Eco,1197,2,4,1,3,4,1,4,4,5,3,4,4,5,4,3,0.0,dissatisfied,Churn
1353,146196,Male,Loyal Customer,61,Personal Travel,Business,646,2,2,1,4,1,4,3,2,2,1,4,4,2,2,40,21.0,dissatisfied,Churn
101472,120148,Female,disloyal Customer,26,Business travel,Eco,2874,1,1,1,1,1,2,2,2,5,4,5,2,2,2,0,0.0,dissatisfied,Churn
39185,133541,Male,Loyal Customer,42,Personal Travel,Eco,236,3,1,3,3,5,3,5,5,4,1,2,3,2,5,78,69.0,dissatisfied,Churn
44720,149194,Female,Loyal Customer,36,Business travel,Business,1005,1,4,4,4,4,4,4,1,1,1,1,2,1,4,3,0.0,dissatisfied,Churn
55824,193305,Male,Loyal Customer,63,Personal Travel,Eco,472,1,4,1,4,2,1,2,2,1,3,5,2,4,2,24,41.0,dissatisfied,Churn
62481,110488,Female,Loyal Customer,10,Personal Travel,Eco,738,4,5,4,3,4,4,4,4,4,4,5,3,5,4,0,0.0,dissatisfied,Churn
80041,130337,Female,Loyal Customer,46,Personal Travel,Eco Plus,221,3,0,3,5,3,4,5,2,2,3,2,1,2,5,0,11.0,dissatisfied,Churn
10864,218066,Female,Loyal Customer,61,Personal Travel,Eco,1773,2,5,2,3,1,3,5,3,3,2,3,1,3,3,0,0.0,dissatisfied,Churn
67693,210722,Male,Loyal Customer,49,Business travel,Business,268,1,5,5,5,4,2,2,1,1,1,1,3,1,4,0,8.0,dissatisfied,Churn
11062,134347,Male,Loyal Customer,37,Personal Travel,Eco,174,4,3,4,3,2,4,2,2,2,3,3,1,3,2,0,0.0,dissatisfied,Not Churn
40540,206170,Female,disloyal Customer,36,Business travel,Business,447,2,2,2,4,1,2,1,1,4,3,5,5,5,1,7,0.0,dissatisfied,Churn
75368,152174,Male,Loyal Customer,64,Business travel,Business,3667,1,4,4,4,4,4,4,1,1,2,1,2,1,1,0,0.0,dissatisfied,Not Churn
58432,98605,Male,Loyal Customer,42,Business travel,Business,125,1,1,1,1,1,1,1,4,4,2,3,1,2,1,192,185.0,dissatisfied,Churn
79291,102165,Male,Loyal Customer,22,Business travel,Business,1811,2,1,1,1,2,2,2,2,4,3,4,2,3,2,34,32.0,dissatisfied,Not Churn
98460,107844,Female,Loyal Customer,18,Business travel,Business,351,3,1,1,1,3,3,3,3,1,2,4,1,3,3,0,0.0,dissatisfied,Churn
41133,186112,Male,Loyal Customer,48,Personal Travel,Business,181,2,4,2,1,5,2,1,1,1,2,4,2,1,3,0,0.0,dissatisfied,Churn
10796,111011,Male,Loyal Customer,44,Personal Travel,Eco,565,4,5,4,5,3,4,2,3,3,3,4,3,5,3,0,0.0,dissatisfied,Not Churn
89542,174265,Male,Loyal Customer,45,Business travel,Business,448,1,5,5,5,1,1,1,4,5,3,4,1,4,1,389,420.0,dissatisfied,Not Churn
27356,156990,Female,Loyal Customer,50,Personal Travel,Eco,328,3,4,3,3,3,5,5,5,5,3,3,5,5,3,0,7.0,dissatisfied,Churn
91679,131091,Female,disloyal Customer,26,Business travel,Business,588,3,2,3,3,3,3,3,3,3,2,3,3,4,3,125,114.0,dissatisfied,Churn
99626,182396,Male,Loyal Customer,14,Personal Travel,Eco,2475,2,1,2,3,4,2,3,4,3,2,4,1,3,4,25,5.0,dissatisfied,Churn
53929,189704,Male,disloyal Customer,39,Business travel,Eco,833,2,2,2,3,3,2,3,3,2,4,3,2,4,3,33,35.0,dissatisfied,Churn
63125,162263,Male,Loyal Customer,34,Business travel,Business,1846,2,2,2,2,2,4,3,2,2,2,2,1,2,1,34,36.0,dissatisfied,Churn
1628,125298,Female,Loyal Customer,40,Business travel,Business,2248,2,2,2,2,3,4,4,2,2,2,2,4,2,2,0,0.0,dissatisfied,Not Churn
82785,143577,Male,Loyal Customer,39,Business travel,Business,2266,4,2,2,2,3,3,4,4,4,3,4,4,4,2,0,0.0,dissatisfied,Churn
41870,191364,Female,Loyal Customer,54,Business travel,Business,3703,2,2,2,2,4,3,3,2,2,2,2,4,2,4,1,0.0,dissatisfied,Churn
56839,218241,Male,Loyal Customer,62,Business travel,Eco,1262,3,1,1,1,3,3,3,3,1,3,3,4,3,3,0,0.0,dissatisfied,Churn
100412,211260,Male,disloyal Customer,26,Business travel,Business,861,2,3,3,4,2,3,2,2,5,4,4,4,5,2,0,13.0,dissatisfied,Churn
35803,165774,Female,Loyal Customer,41,Personal Travel,Eco,2504,3,1,3,4,4,3,4,4,3,2,3,4,3,4,0,0.0,dissatisfied,Churn
61301,205399,Male,disloyal Customer,26,Business travel,Business,373,2,5,2,2,5,2,5,5,5,3,4,3,4,5,7,13.0,dissatisfied,Churn
77645,151659,Male,disloyal Customer,24,Business travel,Eco,909,1,1,1,3,3,1,3,3,3,4,4,1,4,3,10,7.0,dissatisfied,Churn
73242,96816,Female,disloyal Customer,26,Business travel,Eco,296,1,2,1,3,3,1,3,3,2,4,3,3,4,3,0,0.0,dissatisfied,Churn
50993,202865,Male,disloyal Customer,48,Business travel,Eco,967,3,3,3,2,4,3,4,4,3,2,2,2,2,4,12,8.0,dissatisfied,Churn
55355,160577,Male,Loyal Customer,63,Personal Travel,Eco,550,2,0,2,3,3,2,3,3,3,5,4,3,5,3,0,2.0,dissatisfied,Churn
51777,204136,Male,Loyal Customer,69,Personal Travel,Eco,236,1,1,1,3,4,1,4,4,1,2,4,4,4,4,1,0.0,dissatisfied,Churn
52135,107801,Male,disloyal Customer,38,Business travel,Eco,637,2,0,2,3,3,2,3,3,2,4,5,2,3,3,0,22.0,dissatisfied,Not Churn
90748,219431,Female,disloyal Customer,17,Business travel,Eco,2704,3,3,3,3,1,3,1,1,2,4,4,1,3,1,0,,dissatisfied,Not Churn
90675,206400,Female,Loyal Customer,50,Personal Travel,Eco,372,2,2,2,3,4,3,4,4,4,2,4,2,4,4,2,7.0,dissatisfied,Not Churn
38512,152342,Male,disloyal Customer,26,Business travel,Eco,550,1,2,0,1,1,0,1,1,4,1,1,4,2,1,46,37.0,dissatisfied,Churn
85568,125168,Male,disloyal Customer,38,Business travel,Eco,301,4,3,4,2,3,4,1,3,4,3,2,2,3,3,20,33.0,dissatisfied,Not Churn
64648,197116,Male,disloyal Customer,34,Business travel,Business,516,2,2,2,4,2,2,2,2,4,2,5,4,4,2,8,17.0,dissatisfied,Churn
17926,98533,Female,disloyal Customer,22,Business travel,Eco,530,1,2,1,3,4,1,4,4,1,3,3,2,4,4,128,121.0,dissatisfied,Churn
29325,152637,Male,Loyal Customer,21,Personal Travel,Eco,2454,1,3,1,3,1,1,1,1,2,3,3,2,4,1,30,23.0,dissatisfied,Not Churn
11017,213312,Male,Loyal Customer,16,Personal Travel,Eco,226,3,4,3,1,3,3,3,3,4,5,4,4,5,3,0,0.0,dissatisfied,Churn
50608,206427,Female,Loyal Customer,26,Personal Travel,Eco,446,3,1,3,2,3,3,3,3,4,2,2,2,3,3,17,1.0,dissatisfied,Not Churn
93861,150619,Female,Loyal Customer,20,Personal Travel,Eco Plus,1197,4,5,4,2,4,4,4,4,4,3,4,3,4,4,0,0.0,dissatisfied,Churn
18147,212559,Female,Loyal Customer,36,Business travel,Business,541,3,5,5,5,1,3,4,3,3,3,3,3,3,1,26,20.0,dissatisfied,Churn
101154,167406,Male,Loyal Customer,65,Personal Travel,Eco,1969,1,5,1,3,1,1,1,1,4,5,5,5,5,1,67,43.0,dissatisfied,Churn
97605,155921,Male,Loyal Customer,24,Personal Travel,Eco,1303,3,3,3,4,4,3,4,4,1,4,3,1,3,4,10,0.0,dissatisfied,Churn
18510,104334,Female,disloyal Customer,44,Business travel,Eco,192,3,4,3,1,3,3,3,3,1,5,4,2,3,3,0,0.0,dissatisfied,Not Churn
56355,152997,Female,Loyal Customer,25,Business travel,Business,1726,1,4,4,4,1,1,1,1,2,5,3,3,4,1,14,0.0,dissatisfied,Churn
58028,143490,Female,Loyal Customer,70,Personal Travel,Eco,1208,2,4,2,3,3,4,3,1,1,2,1,3,1,3,39,53.0,dissatisfied,Churn
49256,165351,Male,disloyal Customer,49,Business travel,Eco,2475,2,2,2,4,2,2,2,2,1,3,2,2,4,2,13,0.0,dissatisfied,Churn
60810,125914,Male,Loyal Customer,26,Personal Travel,Eco,1069,2,4,2,3,3,2,3,3,3,2,4,4,4,3,10,3.0,dissatisfied,Churn
102080,201466,Male,Loyal Customer,42,Business travel,Business,197,1,3,3,3,2,2,2,2,2,3,1,2,2,1,4,25.0,dissatisfied,Not Churn
53560,147553,Female,Loyal Customer,70,Personal Travel,Eco,1222,4,4,4,1,5,2,1,3,3,4,3,4,3,4,0,0.0,dissatisfied,Churn
28655,131088,Male,disloyal Customer,24,Business travel,Eco,558,3,0,3,3,1,3,1,1,5,4,4,5,5,1,0,4.0,dissatisfied,Not Churn
76366,220161,Female,Loyal Customer,36,Business travel,Eco,337,2,1,1,1,2,2,2,2,4,4,3,2,2,2,152,159.0,dissatisfied,Churn
13683,117387,Female,Loyal Customer,27,Personal Travel,Business,867,4,4,4,3,5,4,5,5,2,4,5,3,5,5,0,10.0,dissatisfied,Churn
101168,218363,Female,Loyal Customer,65,Personal Travel,Eco,2300,3,3,3,4,2,5,4,3,3,3,3,1,3,5,0,0.0,dissatisfied,Not Churn
65867,135307,Male,Loyal Customer,59,Personal Travel,Eco,240,2,5,0,2,3,0,4,3,5,3,5,4,5,3,0,0.0,dissatisfied,Churn
69907,99884,Male,Loyal Customer,28,Personal Travel,Eco,288,3,4,3,2,4,3,4,4,1,4,2,3,5,4,0,0.0,dissatisfied,Churn
31580,95253,Male,Loyal Customer,59,Business travel,Eco,408,2,1,1,1,3,2,3,3,3,1,3,3,4,3,28,28.0,dissatisfied,Churn
28087,134654,Male,disloyal Customer,32,Business travel,Business,222,1,1,1,4,5,1,5,5,5,5,3,1,3,5,0,5.0,dissatisfied,Not Churn
43113,196261,Female,Loyal Customer,26,Personal Travel,Eco,663,2,1,3,2,2,3,2,2,1,3,2,4,3,2,0,0.0,dissatisfied,Churn
71948,94684,Male,Loyal Customer,14,Personal Travel,Business,502,2,5,2,3,4,2,2,4,4,3,5,3,5,4,17,21.0,dissatisfied,Not Churn
94916,108149,Male,disloyal Customer,46,Business travel,Eco,383,2,4,2,4,2,1,3,2,4,2,2,3,2,3,231,225.0,dissatisfied,Churn
90106,206606,Female,Loyal Customer,45,Personal Travel,Eco,447,2,4,2,4,2,4,4,2,2,2,2,4,2,5,0,0.0,dissatisfied,Churn
35037,122813,Male,disloyal Customer,27,Business travel,Eco,101,2,0,2,4,1,2,1,1,3,4,2,3,3,1,0,0.0,dissatisfied,Churn
45809,202937,Female,Loyal Customer,9,Personal Travel,Eco,948,1,1,2,3,1,2,1,1,2,1,4,3,3,1,1,0.0,dissatisfied,Churn
38035,206917,Male,Loyal Customer,62,Personal Travel,Eco,404,4,4,4,3,4,4,4,4,5,3,5,4,4,4,0,0.0,dissatisfied,Churn
39567,169008,Female,Loyal Customer,38,Personal Travel,Eco,630,4,5,4,5,2,4,2,2,4,2,5,5,5,2,0,0.0,dissatisfied,Churn
99471,97547,Female,Loyal Customer,24,Business travel,Eco Plus,273,1,2,2,2,1,1,3,1,2,5,4,4,4,1,56,42.0,dissatisfied,Churn
2803,157221,Female,Loyal Customer,53,Personal Travel,Eco,3784,3,4,3,3,3,5,5,4,4,4,5,5,5,5,0,0.0,dissatisfied,Not Churn
54779,167065,Male,Loyal Customer,53,Business travel,Eco,147,3,5,5,5,3,3,3,3,3,2,3,1,4,3,0,8.0,dissatisfied,Churn
52828,107564,Male,Loyal Customer,13,Personal Travel,Eco,423,1,3,1,3,4,1,4,4,1,2,5,2,4,4,7,26.0,dissatisfied,Not Churn
78934,137354,Male,Loyal Customer,55,Business travel,Eco,509,3,4,4,4,3,3,3,3,2,2,4,3,3,3,0,0.0,dissatisfied,Churn
8038,128247,Male,disloyal Customer,35,Business travel,Business,937,3,3,3,1,1,3,1,1,5,3,5,3,5,1,1,22.0,dissatisfied,Churn
97725,154409,Male,Loyal Customer,45,Personal Travel,Eco Plus,1158,2,3,2,2,5,2,4,5,4,3,1,1,2,5,2,0.0,dissatisfied,Churn
30279,143283,Female,Loyal Customer,12,Personal Travel,Eco,1721,1,3,2,4,5,2,5,5,1,3,4,2,3,5,0,4.0,dissatisfied,Churn
5349,108548,Female,Loyal Customer,56,Business travel,Business,120,1,1,4,1,3,4,3,2,2,2,1,3,2,4,17,3.0,dissatisfied,Not Churn
103695,185994,Male,Loyal Customer,27,Personal Travel,Eco Plus,239,2,4,2,2,5,2,5,5,3,5,4,5,4,5,0,0.0,dissatisfied,Churn
87461,187273,Male,Loyal Customer,43,Business travel,Business,3103,3,1,4,1,3,2,3,3,3,3,3,2,3,1,0,0.0,dissatisfied,Churn
55442,185540,Male,Loyal Customer,58,Personal Travel,Eco,239,3,1,3,4,2,3,2,2,1,1,4,4,3,2,32,26.0,dissatisfied,Churn
64316,159157,Male,Loyal Customer,47,Personal Travel,Eco Plus,237,2,4,2,2,1,2,1,1,5,2,4,4,4,1,0,0.0,dissatisfied,Not Churn
27607,95675,Female,Loyal Customer,55,Business travel,Eco,190,3,3,5,5,1,3,3,3,3,3,3,4,3,3,0,0.0,dissatisfied,Churn
90609,118687,Male,Loyal Customer,52,Business travel,Business,3561,2,4,4,4,2,4,4,2,2,2,2,4,2,2,0,11.0,dissatisfied,Not Churn
71452,210997,Female,Loyal Customer,21,Personal Travel,Eco,2176,1,4,1,4,1,1,1,1,4,2,3,4,1,1,0,0.0,dissatisfied,Not Churn
30961,218889,Male,Loyal Customer,17,Personal Travel,Eco,325,4,5,4,1,4,4,4,4,5,1,4,3,5,4,5,6.0,dissatisfied,Not Churn
8827,128344,Male,Loyal Customer,39,Personal Travel,Eco,1065,3,5,3,3,2,3,2,2,3,2,4,4,5,2,0,0.0,dissatisfied,Not Churn
18253,189209,Male,disloyal Customer,34,Business travel,Business,630,2,2,2,3,5,2,5,5,4,4,4,3,4,5,0,0.0,dissatisfied,Churn
70942,154876,Female,Loyal Customer,42,Business travel,Eco,589,1,3,3,3,5,3,4,1,1,1,1,2,1,1,0,18.0,dissatisfied,Churn
81986,217642,Female,Loyal Customer,50,Personal Travel,Eco Plus,370,2,1,2,2,1,2,2,5,5,2,5,2,5,4,0,0.0,dissatisfied,Churn
36407,131899,Male,disloyal Customer,34,Business travel,Eco,1464,2,3,3,3,5,2,5,5,3,1,3,3,2,5,78,78.0,dissatisfied,Not Churn
41985,196828,Male,Loyal Customer,33,Business travel,Business,551,2,4,5,4,2,2,2,2,1,4,3,3,3,2,19,21.0,dissatisfied,Churn
46503,160928,Female,Loyal Customer,33,Personal Travel,Eco,867,2,3,2,3,5,2,4,5,3,3,4,1,4,5,3,62.0,dissatisfied,Not Churn
81556,194482,Female,Loyal Customer,41,Personal Travel,Eco,1262,2,5,2,3,4,2,4,4,4,3,3,4,4,4,8,4.0,dissatisfied,Not Churn
5966,110851,Female,Loyal Customer,37,Personal Travel,Eco,299,1,4,1,2,5,1,3,5,3,2,4,4,4,5,72,72.0,dissatisfied,Churn
9676,177053,Male,Loyal Customer,45,Business travel,Business,3516,4,4,4,4,4,3,3,4,4,4,4,2,4,1,0,0.0,dissatisfied,Not Churn
25244,93046,Female,Loyal Customer,67,Personal Travel,Eco,227,2,5,2,1,4,4,4,5,5,2,5,3,5,4,0,4.0,dissatisfied,Churn
63991,202726,Male,disloyal Customer,49,Business travel,Eco,1102,4,4,4,1,1,4,1,1,4,4,1,4,1,1,56,43.0,dissatisfied,Not Churn
8802,94686,Female,Loyal Customer,50,Business travel,Eco,502,3,2,2,2,5,3,4,3,3,3,3,3,3,2,0,0.0,dissatisfied,Churn
81249,200661,Male,disloyal Customer,20,Business travel,Eco,1041,1,1,1,3,4,1,5,4,5,5,5,5,4,4,41,30.0,dissatisfied,Churn
53323,171321,Female,Loyal Customer,25,Personal Travel,Eco Plus,692,4,4,4,2,4,4,4,4,5,4,4,3,4,4,0,0.0,dissatisfied,Churn
51467,137523,Male,Loyal Customer,43,Personal Travel,Eco,351,3,5,3,2,4,3,4,4,3,3,5,3,4,4,0,0.0,dissatisfied,Churn
73312,210975,Male,disloyal Customer,22,Business travel,Eco,2176,3,3,3,4,3,3,2,3,3,4,2,4,3,3,9,8.0,dissatisfied,Churn
39930,144512,Female,Loyal Customer,64,Personal Travel,Eco,1416,4,5,4,3,4,5,4,3,3,4,3,3,3,3,8,0.0,dissatisfied,Not Churn
51211,127296,Male,Loyal Customer,11,Personal Travel,Eco,273,2,3,2,4,3,2,3,3,1,3,4,1,4,3,0,1.0,dissatisfied,Churn
595,128094,Female,Loyal Customer,66,Personal Travel,Eco,1097,4,3,4,3,4,4,5,3,3,4,3,5,3,2,0,0.0,dissatisfied,Churn
30007,219802,Female,Loyal Customer,16,Business travel,Business,2454,2,2,2,2,2,2,2,2,2,5,3,3,3,2,4,7.0,dissatisfied,Not Churn
14174,217596,Female,Loyal Customer,16,Personal Travel,Eco,647,4,2,4,4,4,4,4,4,3,5,4,1,4,4,39,35.0,dissatisfied,Churn
99634,110948,Female,Loyal Customer,25,Personal Travel,Business,565,2,5,2,5,4,2,4,4,2,4,2,1,3,4,18,43.0,dissatisfied,Not Churn
58649,138822,Female,Loyal Customer,27,Personal Travel,Eco,749,4,4,4,1,2,4,2,2,3,5,4,3,4,2,0,0.0,dissatisfied,Churn
57872,215171,Male,Loyal Customer,53,Personal Travel,Eco Plus,399,3,5,3,3,4,3,4,4,4,3,5,5,4,4,0,0.0,dissatisfied,Not Churn
38167,142054,Female,Loyal Customer,15,Business travel,Business,370,4,1,1,1,4,4,4,4,4,5,3,2,3,4,13,12.0,dissatisfied,Churn
42595,128733,Female,Loyal Customer,9,Personal Travel,Eco,2583,2,2,2,3,2,5,5,2,4,3,4,5,4,5,46,33.0,dissatisfied,Churn
93924,105419,Male,Loyal Customer,31,Personal Travel,Eco,476,3,5,3,5,4,3,4,4,2,4,3,1,2,4,0,0.0,dissatisfied,Churn
45554,131478,Female,Loyal Customer,51,Personal Travel,Eco,1086,2,4,1,3,3,4,5,5,5,1,5,5,5,3,0,2.0,dissatisfied,Churn
4825,217933,Male,Loyal Customer,15,Personal Travel,Eco,2075,3,4,3,4,5,3,2,5,4,5,4,2,4,5,0,0.0,dissatisfied,Churn
36488,157032,Male,Loyal Customer,12,Personal Travel,Eco,761,3,5,4,1,3,4,3,3,4,2,5,3,5,3,0,0.0,dissatisfied,Churn
66295,219851,Male,Loyal Customer,36,Business travel,Business,2835,3,3,3,3,4,3,3,3,3,3,3,2,3,3,0,0.0,dissatisfied,Churn
73302,192253,Female,Loyal Customer,68,Personal Travel,Eco,1521,3,5,2,3,3,5,5,2,2,2,2,4,2,3,7,0.0,dissatisfied,Churn
11754,219383,Female,Loyal Customer,52,Business travel,Eco,414,2,4,4,4,5,4,3,2,2,2,2,3,2,1,95,106.0,dissatisfied,Churn
53689,185620,Female,Loyal Customer,40,Personal Travel,Eco,248,3,5,0,4,4,0,5,4,3,5,4,5,5,4,0,0.0,dissatisfied,Churn
426,207741,Female,Loyal Customer,8,Personal Travel,Eco Plus,647,3,2,3,3,2,3,5,2,2,4,3,3,2,2,0,0.0,dissatisfied,Churn
23633,199756,Female,Loyal Customer,60,Personal Travel,Eco,1072,3,1,3,1,2,2,1,5,5,3,5,2,5,4,49,36.0,dissatisfied,Churn
25219,118196,Female,disloyal Customer,57,Business travel,Eco,909,3,3,3,3,2,3,2,2,4,1,4,2,4,2,0,0.0,dissatisfied,Churn
14686,212108,Female,Loyal Customer,43,Personal Travel,Eco,511,2,5,2,1,3,4,5,4,4,2,4,3,4,5,0,0.0,dissatisfied,Churn
68413,115197,Male,Loyal Customer,31,Business travel,Business,3252,1,2,2,2,1,2,1,1,1,4,3,2,3,1,0,0.0,dissatisfied,Not Churn
25550,154790,Female,Loyal Customer,43,Business travel,Business,2278,3,4,4,4,1,2,1,3,3,3,3,3,3,2,13,8.0,dissatisfied,Churn
82895,157654,Female,Loyal Customer,9,Personal Travel,Eco,918,1,4,1,1,5,1,5,5,4,2,4,3,4,5,0,0.0,dissatisfied,Churn
26915,210201,Male,disloyal Customer,24,Business travel,Eco,936,4,4,4,3,2,4,2,2,4,2,3,3,3,2,0,13.0,dissatisfied,Churn
73827,169074,Male,Loyal Customer,19,Business travel,Business,2172,2,1,2,1,2,2,2,2,3,4,1,4,2,2,0,0.0,dissatisfied,Churn
67426,162339,Female,Loyal Customer,15,Personal Travel,Eco,1723,2,5,2,2,2,2,2,2,3,2,3,4,5,2,12,13.0,dissatisfied,Not Churn
30359,143378,Male,Loyal Customer,29,Personal Travel,Eco,1448,1,3,1,4,1,1,1,1,1,3,5,5,1,1,0,0.0,dissatisfied,Churn
21311,173941,Male,Loyal Customer,18,Personal Travel,Eco,946,3,5,3,2,3,3,3,3,4,5,1,3,2,3,3,0.0,dissatisfied,Churn
19454,184974,Male,disloyal Customer,44,Business travel,Eco,239,2,0,2,4,3,2,3,3,2,1,4,3,4,3,0,0.0,dissatisfied,Not Churn
75542,217666,Female,Loyal Customer,20,Business travel,Eco Plus,1460,2,4,4,4,2,2,3,2,1,5,4,2,3,2,15,9.0,dissatisfied,Not Churn
99771,186784,Female,Loyal Customer,61,Personal Travel,Eco,1609,2,5,2,2,3,4,5,2,2,2,2,4,2,4,2,0.0,dissatisfied,Churn
45694,93377,Female,disloyal Customer,35,Business travel,Eco,737,3,4,4,3,5,4,5,5,3,3,3,1,4,5,0,0.0,dissatisfied,Churn
46710,171133,Female,Loyal Customer,38,Personal Travel,Eco,1013,2,4,2,4,5,2,5,5,2,5,5,4,3,5,44,12.0,dissatisfied,Not Churn
13836,132316,Male,Loyal Customer,67,Personal Travel,Business,129,4,0,4,5,5,5,5,4,4,4,5,3,4,5,0,10.0,dissatisfied,Churn
10107,154190,Female,Loyal Customer,25,Personal Travel,Eco Plus,2422,2,3,2,2,4,2,4,4,3,3,3,3,5,4,0,37.0,dissatisfied,Churn
70908,204408,Male,disloyal Customer,13,Business travel,Eco,1790,2,2,2,4,4,2,4,4,1,1,4,4,3,4,17,24.0,dissatisfied,Churn
61749,167117,Female,Loyal Customer,35,Personal Travel,Eco,516,3,1,3,4,4,3,4,4,1,5,4,3,3,4,0,0.0,dissatisfied,Churn
91468,187986,Male,disloyal Customer,38,Business travel,Business,337,2,2,2,2,1,2,1,1,3,3,5,5,5,1,63,61.0,dissatisfied,Churn
82793,167035,Male,Loyal Customer,37,Business travel,Eco,547,4,1,1,1,4,4,4,4,1,5,4,2,3,4,42,38.0,dissatisfied,Churn
11859,207882,Male,Loyal Customer,25,Personal Travel,Eco,1020,1,0,1,1,1,1,5,1,5,4,5,3,4,1,0,13.0,dissatisfied,Not Churn
50605,176625,Female,disloyal Customer,33,Business travel,Eco,356,2,4,2,3,4,2,4,4,2,5,3,2,4,4,40,35.0,dissatisfied,Not Churn
57219,217970,Female,disloyal Customer,25,Business travel,Eco,1009,1,2,2,4,2,2,5,2,4,2,4,3,3,2,0,13.0,dissatisfied,Churn
52087,111359,Female,disloyal Customer,42,Business travel,Eco,721,4,4,4,3,4,4,2,4,3,2,5,3,5,4,0,0.0,dissatisfied,Not Churn
15796,132517,Female,Loyal Customer,11,Personal Travel,Business,964,3,5,3,1,5,3,5,5,3,4,4,4,5,5,0,0.0,dissatisfied,Churn
64029,104425,Female,disloyal Customer,39,Business travel,Eco,160,2,5,2,3,5,2,5,5,3,3,4,3,3,5,11,0.0,dissatisfied,Not Churn
56211,187631,Male,Loyal Customer,16,Personal Travel,Eco,1390,3,4,3,4,3,3,3,3,5,4,5,4,5,3,12,0.0,dissatisfied,Not Churn
64672,180709,Female,Loyal Customer,66,Business travel,Business,3363,2,2,1,2,4,4,3,2,2,2,2,4,2,4,0,0.0,dissatisfied,Churn
95447,94171,Male,Loyal Customer,24,Personal Travel,Eco,544,3,3,3,4,3,3,2,3,4,5,1,1,2,3,0,5.0,dissatisfied,Churn
92801,158720,Female,Loyal Customer,35,Business travel,Business,1797,3,5,5,5,3,2,3,3,3,3,3,4,3,4,10,15.0,dissatisfied,Not Churn
74332,170505,Male,Loyal Customer,39,Business travel,Eco Plus,1010,2,1,1,1,2,2,2,2,3,2,3,3,3,2,0,0.0,dissatisfied,Not Churn
49185,94908,Female,Loyal Customer,57,Business travel,Eco,747,4,2,2,2,5,3,3,4,4,4,4,3,4,3,0,0.0,dissatisfied,Not Churn
6492,189947,Male,Loyal Customer,16,Business travel,Eco Plus,307,2,2,2,2,2,2,2,2,4,2,4,3,3,2,9,9.0,dissatisfied,Not Churn
56550,187313,Female,Loyal Customer,13,Personal Travel,Eco,781,1,4,1,4,5,1,5,5,3,5,4,4,4,5,15,6.0,dissatisfied,Churn
23332,132344,Male,Loyal Customer,67,Business travel,Business,129,3,1,1,1,5,4,3,4,4,4,3,1,4,4,19,26.0,dissatisfied,Churn
52544,104849,Male,Loyal Customer,65,Personal Travel,Eco,693,3,5,3,4,5,3,5,5,4,2,4,4,4,5,0,0.0,dissatisfied,Churn
22590,136176,Male,disloyal Customer,27,Business travel,Eco,391,1,0,0,5,4,0,4,4,5,5,2,2,2,4,0,2.0,dissatisfied,Churn
37475,135570,Female,disloyal Customer,36,Business travel,Eco,174,2,3,2,2,4,2,5,4,4,4,5,5,1,4,0,15.0,dissatisfied,Not Churn
80751,134572,Female,Loyal Customer,59,Personal Travel,Eco,74,3,4,3,1,5,3,1,3,3,3,4,5,3,4,0,0.0,dissatisfied,Churn
42990,198334,Female,Loyal Customer,59,Business travel,Eco,861,3,2,5,2,3,3,2,2,2,3,2,1,2,3,0,12.0,dissatisfied,Churn
