,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
56322,182527,Male,Loyal Customer,24,Personal Travel,Eco,651,4,4,4,3,2,4,2,2,3,4,4,5,4,2,0,0.0,dissatisfied,Not Churn
67908,127274,Male,Loyal Customer,69,Personal Travel,Eco,1829,3,5,3,5,5,3,3,5,5,5,3,4,4,5,0,0.0,dissatisfied,Churn
93008,60507,Female,Loyal Customer,8,Personal Travel,Eco,122,4,1,0,4,2,0,2,2,2,1,4,4,3,2,0,0.0,dissatisfied,Churn
46384,64697,Female,Loyal Customer,31,Personal Travel,Eco,1157,3,4,3,3,5,3,5,5,3,5,4,4,5,5,0,0.0,dissatisfied,Churn
67840,142044,Female,disloyal Customer,38,Business travel,Business,746,1,1,1,5,5,1,5,5,4,2,4,4,4,5,9,5.0,dissatisfied,Churn
91908,86812,Female,Loyal Customer,56,Personal Travel,Business,1546,3,5,3,4,2,5,5,3,3,3,3,3,3,4,11,12.0,dissatisfied,Not Churn
96615,74053,Male,Loyal Customer,24,Personal Travel,Eco,201,2,3,2,4,4,2,4,4,4,2,4,4,3,4,17,5.0,dissatisfied,Churn
101859,124850,Female,Loyal Customer,66,Personal Travel,Eco,1096,2,1,2,3,1,3,3,2,2,2,2,3,2,1,0,0.0,dissatisfied,Churn
54355,164979,Male,Loyal Customer,57,Personal Travel,Eco,992,4,4,4,1,2,4,2,2,4,3,4,4,4,2,0,0.0,dissatisfied,Churn
91165,170779,Male,disloyal Customer,36,Business travel,Business,446,3,2,2,3,2,2,2,2,5,4,5,5,5,2,21,11.0,dissatisfied,Churn
23770,157239,Female,Loyal Customer,27,Personal Travel,Eco,1521,3,1,3,4,3,3,3,3,4,3,2,1,3,3,44,36.0,dissatisfied,Churn
96691,150057,Female,disloyal Customer,40,Business travel,Business,189,2,2,2,4,3,2,3,3,2,5,3,2,4,3,0,0.0,dissatisfied,Churn
24890,106184,Male,Loyal Customer,65,Personal Travel,Eco,109,2,3,2,5,3,2,2,3,3,4,1,4,2,3,0,0.0,dissatisfied,Churn
66111,145307,Male,Loyal Customer,44,Business travel,Eco,1306,2,1,1,1,2,2,2,2,3,5,1,1,2,2,7,1.0,dissatisfied,Churn
36444,100324,Male,disloyal Customer,34,Business travel,Eco,416,2,0,2,4,4,2,4,4,5,5,1,2,3,4,31,29.0,dissatisfied,Churn
32156,149407,Male,disloyal Customer,38,Business travel,Business,148,3,2,2,3,2,2,2,2,3,4,5,3,5,2,20,13.0,dissatisfied,Not Churn
15927,163683,Female,Loyal Customer,68,Personal Travel,Eco,895,2,3,2,3,4,4,4,5,5,2,5,4,5,4,0,0.0,dissatisfied,Churn
4591,153497,Female,Loyal Customer,26,Personal Travel,Eco,928,4,4,4,4,2,4,2,2,1,2,3,1,5,2,0,0.0,dissatisfied,Churn
18980,148063,Female,Loyal Customer,7,Personal Travel,Eco,453,3,1,3,4,4,3,4,4,3,5,4,2,3,4,13,5.0,dissatisfied,Churn
8213,93531,Female,disloyal Customer,39,Business travel,Eco,797,1,0,0,4,2,0,3,2,1,3,4,5,5,2,0,0.0,dissatisfied,Not Churn
16117,101492,Female,disloyal Customer,22,Business travel,Eco,541,2,3,2,3,5,2,5,5,3,4,4,4,3,5,21,8.0,dissatisfied,Churn
86705,120878,Male,disloyal Customer,25,Business travel,Eco,1303,4,4,4,3,5,4,5,5,3,2,3,4,3,5,3,6.0,dissatisfied,Not Churn
17102,108927,Male,Loyal Customer,47,Personal Travel,Eco,2419,3,2,3,2,3,3,3,2,5,2,2,3,4,3,9,40.0,dissatisfied,Not Churn
38170,120420,Female,Loyal Customer,42,Business travel,Business,224,2,4,4,4,1,3,4,2,2,1,2,3,2,2,64,52.0,dissatisfied,Churn
24289,96264,Female,Loyal Customer,68,Personal Travel,Eco,574,3,5,3,2,5,4,4,2,2,3,2,3,2,4,0,0.0,dissatisfied,Churn
75862,102153,Male,Loyal Customer,14,Personal Travel,Eco,125,3,4,0,3,1,0,1,1,2,5,4,2,3,1,0,0.0,dissatisfied,Not Churn
54206,123839,Female,disloyal Customer,20,Business travel,Eco,1045,3,3,3,2,3,3,3,3,4,4,4,5,5,3,0,0.0,dissatisfied,Not Churn
97262,87878,Male,disloyal Customer,24,Business travel,Eco,102,4,5,4,2,2,4,2,2,4,1,2,1,1,2,0,0.0,dissatisfied,Churn
92678,88334,Female,Loyal Customer,43,Personal Travel,Eco,163,2,5,2,2,2,4,5,3,3,2,3,4,3,3,0,0.0,dissatisfied,Churn
21032,172074,Female,Loyal Customer,47,Business travel,Eco Plus,371,2,1,1,1,3,4,3,2,2,2,2,3,2,4,34,25.0,dissatisfied,Churn
37118,141327,Female,Loyal Customer,24,Personal Travel,Eco,761,1,4,0,2,2,0,5,2,4,2,4,5,5,2,0,0.0,dissatisfied,Churn
62,172458,Male,disloyal Customer,25,Business travel,Eco,646,2,1,2,2,4,2,3,4,4,4,3,2,2,4,13,1.0,dissatisfied,Not Churn
47722,93507,Female,Loyal Customer,35,Business travel,Business,2838,2,3,3,3,2,3,3,2,2,2,2,3,2,1,0,0.0,dissatisfied,Not Churn
50617,76116,Male,Loyal Customer,52,Personal Travel,Business,707,2,4,1,3,3,5,4,4,4,1,4,4,4,3,0,0.0,dissatisfied,Churn
28186,148161,Male,Loyal Customer,34,Personal Travel,Eco,1276,1,5,1,5,4,1,2,4,3,4,5,5,5,4,0,0.0,dissatisfied,Not Churn
8813,125762,Male,Loyal Customer,16,Personal Travel,Eco Plus,986,3,1,3,3,2,3,2,2,3,3,3,1,3,2,0,0.0,dissatisfied,Churn
101254,62959,Male,disloyal Customer,25,Business travel,Business,606,2,0,1,4,5,1,5,5,4,3,4,4,5,5,0,0.0,dissatisfied,Churn
65417,149206,Female,disloyal Customer,36,Business travel,Eco,859,4,4,4,4,4,4,4,4,1,4,3,2,4,4,25,39.0,dissatisfied,Churn
32075,114836,Male,Loyal Customer,56,Personal Travel,Eco Plus,2504,2,2,2,4,1,2,1,1,2,3,4,1,3,1,10,0.0,dissatisfied,Churn
90115,183438,Female,Loyal Customer,34,Business travel,Business,1440,1,1,1,1,3,4,3,1,1,1,1,4,1,4,3,0.0,dissatisfied,Churn
63730,115685,Female,Loyal Customer,36,Personal Travel,Eco,2446,3,3,3,4,3,3,3,4,2,5,5,3,2,3,27,35.0,dissatisfied,Churn
33777,122133,Male,Loyal Customer,59,Personal Travel,Eco,802,3,2,3,4,5,3,5,5,3,1,3,3,4,5,4,0.0,dissatisfied,Not Churn
98030,89705,Male,Loyal Customer,59,Personal Travel,Eco,496,3,3,3,3,4,3,4,4,5,4,1,1,5,4,13,0.0,dissatisfied,Not Churn
18716,173490,Male,Loyal Customer,26,Business travel,Business,1276,2,5,4,5,2,2,2,2,2,3,4,2,3,2,37,23.0,dissatisfied,Churn
6599,112174,Female,disloyal Customer,23,Business travel,Eco,1065,4,4,4,3,5,4,5,5,4,2,3,3,4,5,7,0.0,dissatisfied,Churn
49070,151002,Female,disloyal Customer,21,Business travel,Eco,822,3,3,3,3,4,3,2,4,2,2,4,2,3,4,0,0.0,dissatisfied,Churn
54603,103073,Female,disloyal Customer,25,Business travel,Eco,869,1,1,1,5,4,1,1,4,3,2,3,1,5,4,14,2.0,dissatisfied,Churn
41416,89925,Male,Loyal Customer,21,Personal Travel,Eco,1521,1,3,1,2,5,1,5,5,3,2,1,3,5,5,0,8.0,dissatisfied,Churn
89962,88899,Female,Loyal Customer,62,Personal Travel,Eco,2496,2,3,2,2,5,1,5,2,2,2,2,1,2,4,24,56.0,dissatisfied,Churn
64091,109414,Male,Loyal Customer,20,Personal Travel,Eco,395,2,4,2,3,5,2,5,5,4,5,3,3,4,5,3,0.0,dissatisfied,Not Churn
20973,183150,Female,Loyal Customer,44,Business travel,Eco,255,2,1,1,1,3,2,3,3,3,2,3,2,3,4,10,11.0,dissatisfied,Churn
20476,75972,Male,Loyal Customer,46,Business travel,Business,2799,3,5,2,5,3,4,3,3,3,2,3,3,3,4,0,20.0,dissatisfied,Churn
30860,109508,Female,Loyal Customer,55,Business travel,Eco Plus,1416,2,4,5,4,4,4,4,2,2,2,2,1,2,2,0,0.0,dissatisfied,Churn
71422,155995,Female,Loyal Customer,53,Personal Travel,Eco,486,1,5,1,4,5,4,4,5,5,1,1,1,5,1,58,53.0,dissatisfied,Not Churn
87150,58011,Female,Loyal Customer,28,Personal Travel,Eco,181,3,4,3,2,3,3,3,3,4,5,4,4,5,3,0,0.0,dissatisfied,Churn
20614,180859,Male,disloyal Customer,30,Business travel,Business,2979,1,1,1,2,1,5,3,4,5,3,5,3,3,3,0,0.0,dissatisfied,Churn
38946,180976,Female,Loyal Customer,37,Personal Travel,Eco,226,2,5,2,5,3,2,3,3,3,3,5,4,5,3,3,0.0,dissatisfied,Churn
93673,119277,Male,Loyal Customer,10,Business travel,Business,2448,2,3,3,3,3,2,2,1,1,4,3,2,1,2,208,204.0,dissatisfied,Churn
96622,99869,Male,disloyal Customer,40,Business travel,Eco,196,3,0,3,3,5,3,5,5,3,1,4,3,5,5,0,0.0,dissatisfied,Churn
41290,106453,Male,Loyal Customer,29,Personal Travel,Eco,363,3,1,3,4,1,3,5,1,1,5,4,1,3,1,2,14.0,dissatisfied,Churn
76256,177220,Male,Loyal Customer,56,Business travel,Eco,449,4,2,2,2,4,4,4,4,1,2,4,4,3,4,0,0.0,dissatisfied,Not Churn
9662,86368,Female,Loyal Customer,67,Personal Travel,Eco,836,2,4,2,5,4,5,4,3,3,2,3,4,3,3,0,0.0,dissatisfied,Churn
27854,91648,Female,Loyal Customer,21,Personal Travel,Business,728,1,5,0,1,2,0,2,2,5,2,2,5,3,2,0,0.0,dissatisfied,Churn
2304,116169,Male,Loyal Customer,22,Business travel,Business,1937,2,2,4,4,2,2,2,1,1,4,3,2,2,2,167,160.0,dissatisfied,Churn
29735,98129,Female,Loyal Customer,55,Personal Travel,Eco,1042,2,3,2,3,3,3,2,1,1,2,1,5,1,1,0,9.0,dissatisfied,Churn
58677,118751,Female,Loyal Customer,47,Business travel,Eco,372,4,5,5,5,2,2,1,4,4,4,4,3,4,2,66,,dissatisfied,Not Churn
44765,70669,Female,Loyal Customer,52,Business travel,Business,1640,2,5,5,5,5,3,3,2,2,3,2,2,2,1,0,0.0,dissatisfied,Not Churn
5968,138435,Male,disloyal Customer,25,Business travel,Business,957,4,0,4,4,4,4,4,4,4,4,5,5,4,4,0,0.0,dissatisfied,Churn
47586,108410,Female,disloyal Customer,26,Business travel,Eco,1208,3,4,4,4,5,4,5,5,4,3,1,4,4,5,0,0.0,dissatisfied,Churn
51980,130315,Male,disloyal Customer,28,Business travel,Business,2475,4,4,4,5,4,4,3,4,5,5,3,5,4,4,0,10.0,dissatisfied,Not Churn
82578,76917,Female,Loyal Customer,55,Personal Travel,Eco,164,3,2,3,4,1,4,4,2,2,3,2,1,2,4,0,0.0,dissatisfied,Churn
37019,180463,Female,Loyal Customer,69,Personal Travel,Business,90,3,3,3,3,3,1,2,3,3,3,3,1,3,2,0,25.0,dissatisfied,Churn
17780,62009,Female,Loyal Customer,69,Personal Travel,Eco,618,2,4,2,3,3,5,4,5,5,2,5,5,5,3,0,0.0,dissatisfied,Churn
98623,66178,Female,Loyal Customer,44,Business travel,Business,1755,2,1,1,1,4,2,2,2,2,2,2,2,2,1,94,85.0,dissatisfied,Not Churn
29467,176087,Female,disloyal Customer,37,Business travel,Eco,280,2,5,2,2,1,2,1,1,2,5,1,5,2,1,0,0.0,dissatisfied,Churn
19732,157671,Male,Loyal Customer,62,Business travel,Business,3430,3,5,5,5,3,4,3,3,3,3,3,1,3,2,11,0.0,dissatisfied,Churn
87798,66469,Male,Loyal Customer,12,Personal Travel,Eco,316,3,5,4,2,1,4,1,1,1,5,2,4,4,1,1,0.0,dissatisfied,Not Churn
90690,99120,Male,Loyal Customer,34,Personal Travel,Eco,196,2,4,2,1,1,2,1,1,4,2,5,5,4,1,0,0.0,dissatisfied,Churn
25365,142966,Male,Loyal Customer,43,Business travel,Eco,432,1,2,2,2,1,1,1,1,3,5,4,1,3,1,19,22.0,dissatisfied,Churn
57137,148069,Male,Loyal Customer,54,Personal Travel,Eco Plus,453,2,5,2,2,3,2,3,3,4,5,5,3,5,3,0,0.0,dissatisfied,Churn
33408,146462,Female,Loyal Customer,37,Personal Travel,Eco,581,2,4,2,3,4,2,5,4,4,4,5,5,5,4,0,0.0,dissatisfied,Churn
34067,178218,Male,Loyal Customer,26,Personal Travel,Eco,599,1,2,1,2,1,1,1,1,2,1,3,1,2,1,0,0.0,dissatisfied,Not Churn
28356,96076,Female,Loyal Customer,39,Personal Travel,Business,574,1,4,0,1,5,4,4,3,3,0,3,4,3,5,0,0.0,dissatisfied,Not Churn
51558,181298,Male,Loyal Customer,57,Personal Travel,Eco,861,2,4,2,3,2,2,2,2,4,2,5,4,4,2,5,0.0,dissatisfied,Churn
25548,76864,Female,disloyal Customer,32,Business travel,Eco,377,3,3,3,3,3,3,3,3,1,4,4,3,3,3,26,21.0,dissatisfied,Not Churn
47731,113115,Male,Loyal Customer,46,Personal Travel,Eco,867,2,3,2,3,5,2,5,5,1,5,2,3,3,5,0,0.0,dissatisfied,Churn
37090,154986,Female,Loyal Customer,33,Business travel,Business,2831,4,5,5,5,2,3,3,4,4,4,4,1,4,3,0,0.0,dissatisfied,Not Churn
31704,109593,Male,Loyal Customer,17,Personal Travel,Eco,1400,2,4,2,1,4,2,4,4,5,2,2,5,5,4,0,0.0,dissatisfied,Churn
76633,69420,Female,Loyal Customer,56,Business travel,Business,182,1,1,1,1,5,2,3,3,3,4,1,2,3,1,0,6.0,dissatisfied,Churn
94127,164131,Male,Loyal Customer,60,Business travel,Eco,591,4,2,2,2,4,4,4,4,1,5,3,1,3,4,34,33.0,dissatisfied,Churn
97000,92388,Female,Loyal Customer,35,Business travel,Business,805,2,3,3,3,3,2,3,2,2,2,2,3,2,4,0,0.0,dissatisfied,Churn
23489,66332,Male,disloyal Customer,30,Business travel,Business,216,2,2,2,4,3,2,3,3,3,4,3,4,4,3,12,4.0,dissatisfied,Churn
14409,150172,Male,disloyal Customer,40,Business travel,Eco,248,3,1,3,2,1,3,1,1,4,3,2,3,2,1,17,12.0,dissatisfied,Not Churn
76206,179111,Male,Loyal Customer,64,Personal Travel,Eco,214,2,0,2,4,2,2,2,2,3,2,5,3,5,2,0,0.0,dissatisfied,Churn
40383,96319,Female,Loyal Customer,21,Personal Travel,Eco,558,3,5,3,5,2,3,2,2,5,2,5,5,5,2,0,7.0,dissatisfied,Not Churn
55358,90934,Male,Loyal Customer,48,Personal Travel,Eco,972,2,4,3,1,3,3,3,3,3,5,4,3,5,3,0,0.0,dissatisfied,Churn
93565,120421,Female,disloyal Customer,26,Business travel,Eco,224,2,4,2,4,4,2,4,4,4,2,4,3,4,4,0,0.0,dissatisfied,Churn
60322,70788,Male,disloyal Customer,56,Business travel,Eco,164,4,2,4,4,3,4,3,3,3,2,3,2,3,3,54,49.0,dissatisfied,Churn
4825,182912,Male,Loyal Customer,15,Personal Travel,Eco,2075,3,4,3,4,5,3,2,5,4,5,4,2,4,5,0,0.0,dissatisfied,Not Churn
39183,181761,Female,Loyal Customer,11,Personal Travel,Eco,600,1,3,1,3,4,1,4,4,4,2,2,1,4,4,0,7.0,dissatisfied,Churn
33861,90145,Female,disloyal Customer,24,Business travel,Eco,301,4,0,4,1,3,4,3,3,1,3,4,1,5,3,0,0.0,dissatisfied,Not Churn
40503,106452,Female,Loyal Customer,15,Personal Travel,Eco,78,3,1,3,3,4,3,4,4,1,4,4,2,3,4,0,0.0,dissatisfied,Churn
64389,87174,Male,Loyal Customer,27,Business travel,Business,2936,3,5,4,5,3,3,3,3,1,5,3,2,4,3,10,0.0,dissatisfied,Churn
87395,171352,Female,Loyal Customer,23,Personal Travel,Eco,362,3,4,4,4,4,4,4,4,3,4,5,3,4,4,18,13.0,dissatisfied,Churn
47363,138247,Female,Loyal Customer,31,Business travel,Business,594,4,5,5,5,4,4,4,4,3,3,4,1,4,4,0,0.0,dissatisfied,Churn
94797,71810,Male,Loyal Customer,68,Personal Travel,Eco,463,1,3,5,5,5,5,5,5,5,3,2,5,3,5,0,0.0,dissatisfied,Not Churn
80751,99551,Female,Loyal Customer,59,Personal Travel,Eco,74,3,4,3,1,5,3,1,3,3,3,4,5,3,4,0,0.0,dissatisfied,Churn
21598,140645,Female,disloyal Customer,27,Business travel,Eco,413,1,5,1,4,1,1,1,1,1,5,1,4,3,1,0,0.0,dissatisfied,Churn
86003,178593,Female,Loyal Customer,36,Personal Travel,Eco,600,2,0,2,4,4,2,4,4,3,2,4,4,5,4,0,1.0,dissatisfied,Churn
18276,120937,Male,Loyal Customer,19,Personal Travel,Eco,1616,3,2,3,4,3,3,3,3,3,3,4,1,3,3,33,39.0,dissatisfied,Churn
93225,151088,Male,Loyal Customer,70,Business travel,Business,419,1,4,5,5,1,3,3,1,1,1,1,1,1,1,66,53.0,dissatisfied,Churn
37759,105881,Male,disloyal Customer,24,Business travel,Eco,373,3,0,3,2,1,3,5,1,3,5,3,5,4,1,0,0.0,dissatisfied,Not Churn
62699,149514,Female,Loyal Customer,62,Personal Travel,Business,341,2,5,2,3,3,5,5,4,4,2,4,4,4,4,0,0.0,dissatisfied,Not Churn
1509,78107,Female,Loyal Customer,34,Personal Travel,Eco,589,2,5,2,1,1,2,1,1,4,5,4,5,5,1,0,0.0,dissatisfied,Churn
33717,88160,Male,disloyal Customer,50,Business travel,Eco,102,1,5,1,5,5,1,5,5,4,4,2,5,1,5,4,3.0,dissatisfied,Churn
102820,70508,Female,Loyal Customer,65,Personal Travel,Eco,322,2,4,1,4,3,5,1,2,2,1,2,1,2,3,0,4.0,dissatisfied,Churn
101298,162254,Female,Loyal Customer,57,Personal Travel,Eco,1733,2,4,2,2,2,3,4,2,2,2,2,4,2,5,15,5.0,dissatisfied,Not Churn
45555,111760,Female,Loyal Customer,34,Personal Travel,Eco,200,2,1,2,4,3,2,3,3,1,4,3,1,4,3,2,0.0,dissatisfied,Not Churn
32063,161945,Male,Loyal Customer,66,Personal Travel,Eco,321,2,4,1,3,3,1,3,3,1,1,3,3,4,3,6,0.0,dissatisfied,Churn
28129,74069,Male,Loyal Customer,53,Personal Travel,Eco,192,1,4,0,3,4,0,4,4,4,4,5,3,4,4,71,72.0,dissatisfied,Not Churn
99724,130610,Male,Loyal Customer,42,Business travel,Business,1744,1,0,0,1,2,2,2,4,4,0,4,2,4,4,7,0.0,dissatisfied,Churn
63753,114211,Male,Loyal Customer,47,Personal Travel,Eco,1005,3,4,3,3,4,3,4,4,3,5,5,5,4,4,29,31.0,dissatisfied,Not Churn
57361,109698,Male,Loyal Customer,64,Business travel,Business,3345,2,1,1,1,3,3,3,2,2,2,2,3,2,2,0,0.0,dissatisfied,Churn
78709,77204,Female,disloyal Customer,49,Business travel,Eco,241,1,0,0,4,2,0,2,2,1,2,2,1,5,2,0,0.0,dissatisfied,Churn
52682,176037,Female,disloyal Customer,40,Business travel,Business,280,4,5,5,3,5,5,5,5,4,3,5,4,4,5,0,0.0,dissatisfied,Churn
40377,112423,Male,Loyal Customer,40,Personal Travel,Eco,2454,2,2,2,3,2,1,5,3,4,3,3,5,3,5,23,59.0,dissatisfied,Churn
31732,165465,Female,Loyal Customer,7,Personal Travel,Eco,2173,2,5,2,2,3,2,3,3,4,5,4,3,5,3,1,0.0,dissatisfied,Churn
1111,96030,Female,Loyal Customer,14,Personal Travel,Eco,391,1,1,1,3,3,1,3,3,4,2,4,4,4,3,0,0.0,dissatisfied,Churn
51838,69230,Male,disloyal Customer,26,Business travel,Eco,594,1,5,1,3,3,1,3,3,4,3,2,1,5,3,0,0.0,dissatisfied,Churn
82433,127588,Female,Loyal Customer,49,Business travel,Eco,594,4,2,2,2,2,4,3,4,4,4,4,3,4,2,0,0.0,dissatisfied,Churn
40282,128780,Male,disloyal Customer,28,Business travel,Eco,1197,4,4,4,4,4,4,4,4,2,5,3,4,3,4,3,0.0,dissatisfied,Not Churn
2362,86625,Female,Loyal Customer,23,Personal Travel,Eco,628,2,5,2,4,4,2,4,4,4,3,5,5,4,4,0,0.0,dissatisfied,Churn
23087,85059,Female,Loyal Customer,15,Personal Travel,Eco,1533,3,5,3,5,5,3,5,5,4,4,5,4,5,5,5,0.0,dissatisfied,Churn
17450,128283,Male,disloyal Customer,37,Business travel,Business,1096,3,3,3,2,5,3,5,5,3,2,4,4,4,5,0,0.0,dissatisfied,Churn
49527,85994,Male,Loyal Customer,38,Personal Travel,Eco,628,1,4,1,2,3,1,2,3,5,4,4,5,4,3,4,0.0,dissatisfied,Not Churn
78961,158646,Female,disloyal Customer,35,Business travel,Eco,409,2,2,2,2,5,2,5,5,4,4,2,3,2,5,12,9.0,dissatisfied,Not Churn
81906,145180,Female,Loyal Customer,32,Personal Travel,Eco,1069,4,5,4,4,4,4,4,4,4,5,4,4,5,4,1,0.0,dissatisfied,Churn
8562,149579,Female,Loyal Customer,28,Business travel,Business,562,4,2,2,2,4,4,4,4,2,1,3,1,3,4,0,0.0,dissatisfied,Not Churn
6285,150343,Female,disloyal Customer,24,Business travel,Eco,189,1,2,2,3,1,2,1,1,4,3,4,3,3,1,3,10.0,dissatisfied,Not Churn
44916,146437,Male,Loyal Customer,34,Personal Travel,Eco,250,1,4,1,5,5,1,5,5,5,4,4,4,5,5,0,0.0,dissatisfied,Churn
88877,65083,Female,Loyal Customer,36,Business travel,Eco,284,1,1,1,1,1,1,1,1,3,1,3,2,2,1,0,1.0,dissatisfied,Churn
80573,158416,Female,Loyal Customer,56,Business travel,Eco,546,2,2,2,2,4,4,3,2,2,2,2,2,2,2,12,11.0,dissatisfied,Not Churn
40450,65534,Male,Loyal Customer,22,Business travel,Business,946,2,1,1,1,2,2,2,2,2,2,3,1,3,2,0,3.0,dissatisfied,Not Churn
22460,140181,Female,disloyal Customer,26,Business travel,Business,516,3,4,3,3,2,3,2,2,4,4,5,4,5,2,0,0.0,dissatisfied,Churn
12311,122723,Male,Loyal Customer,38,Personal Travel,Eco Plus,985,2,5,3,4,5,3,5,5,5,4,5,4,5,5,0,9.0,dissatisfied,Not Churn
22102,90752,Female,Loyal Customer,30,Business travel,Business,2654,2,1,1,1,2,2,2,2,4,3,4,3,3,2,12,11.0,dissatisfied,Churn
61526,99483,Male,Loyal Customer,45,Business travel,Business,3769,4,3,3,3,1,3,3,4,4,4,4,2,4,4,0,0.0,dissatisfied,Churn
95652,108721,Male,Loyal Customer,60,Personal Travel,Eco,758,3,4,2,3,5,2,5,5,4,5,4,5,5,5,52,62.0,dissatisfied,Not Churn
50952,164489,Male,Loyal Customer,13,Personal Travel,Eco,781,1,5,1,3,2,1,2,2,4,5,5,3,4,2,55,40.0,dissatisfied,Churn
89521,101220,Male,Loyal Customer,43,Business travel,Eco,411,3,1,1,1,3,3,3,3,3,3,3,1,4,3,0,0.0,dissatisfied,Churn
31807,115188,Male,Loyal Customer,68,Personal Travel,Eco,1025,3,5,3,2,4,3,4,4,5,2,5,4,5,4,3,8.0,dissatisfied,Churn
66427,108207,Male,disloyal Customer,26,Business travel,Eco Plus,1874,3,2,2,3,4,2,4,4,5,1,3,1,2,4,10,0.0,dissatisfied,Churn
12489,98017,Female,disloyal Customer,45,Business travel,Eco,546,1,3,1,4,1,1,2,1,3,3,4,2,4,1,0,7.0,dissatisfied,Not Churn
92333,106261,Male,Loyal Customer,31,Personal Travel,Eco,373,2,3,2,5,4,2,4,4,1,2,1,4,2,4,0,33.0,dissatisfied,Churn
83363,109087,Male,disloyal Customer,49,Business travel,Eco,1208,3,3,3,3,3,3,3,3,1,5,3,3,5,3,0,0.0,dissatisfied,Not Churn
15556,84894,Male,disloyal Customer,37,Business travel,Business,1107,2,2,2,2,1,2,1,1,2,3,3,4,3,1,0,0.0,dissatisfied,Churn
69002,162970,Male,Loyal Customer,20,Personal Travel,Eco,1521,1,2,1,2,4,1,4,4,4,4,2,4,3,4,3,45.0,dissatisfied,Not Churn
90267,137121,Female,Loyal Customer,21,Personal Travel,Eco Plus,907,2,5,2,3,4,2,4,4,3,5,4,5,5,4,32,37.0,dissatisfied,Churn
30010,176387,Male,disloyal Customer,45,Business travel,Eco,992,2,2,2,3,3,2,3,3,2,5,3,1,2,3,1,19.0,dissatisfied,Not Churn
24543,60422,Male,Loyal Customer,58,Personal Travel,Eco Plus,502,1,5,2,2,2,2,2,2,3,5,4,5,4,2,0,0.0,dissatisfied,Not Churn
5312,160634,Female,Loyal Customer,57,Business travel,Business,1914,1,1,1,1,2,1,1,1,1,1,1,2,1,1,31,26.0,dissatisfied,Churn
94010,179139,Male,Loyal Customer,24,Personal Travel,Eco Plus,214,2,0,0,2,3,0,3,3,3,3,4,5,5,3,0,1.0,dissatisfied,Not Churn
71557,85380,Male,Loyal Customer,50,Business travel,Business,95,1,3,3,3,4,1,3,4,3,4,4,3,2,3,455,,dissatisfied,Not Churn
9987,119503,Female,Loyal Customer,41,Personal Travel,Eco,921,2,5,2,5,5,2,5,5,5,4,5,3,4,5,0,0.0,dissatisfied,Churn
10671,62048,Female,Loyal Customer,47,Business travel,Eco,416,2,1,3,3,1,4,3,2,2,2,2,3,2,1,8,11.0,dissatisfied,Not Churn
66205,55545,Female,Loyal Customer,69,Business travel,Business,3261,3,5,5,5,4,4,3,3,3,3,3,2,3,1,3,3.0,dissatisfied,Churn
16835,98340,Male,disloyal Customer,36,Business travel,Business,173,3,3,3,1,5,3,4,5,4,4,4,5,5,5,14,14.0,dissatisfied,Churn
20384,108783,Female,disloyal Customer,19,Business travel,Eco,1452,3,3,3,4,3,5,5,1,1,3,3,5,3,5,174,162.0,dissatisfied,Churn
103061,133070,Female,disloyal Customer,29,Business travel,Business,696,1,1,1,3,3,1,3,3,3,2,4,5,5,3,0,0.0,dissatisfied,Not Churn
12705,176656,Male,Loyal Customer,57,Business travel,Business,2075,4,4,4,4,3,4,4,4,4,2,3,4,1,4,0,41.0,dissatisfied,Churn
24246,112116,Male,Loyal Customer,31,Personal Travel,Eco,937,4,4,4,3,4,4,4,4,5,5,5,4,5,4,3,1.0,dissatisfied,Not Churn
18505,108284,Male,Loyal Customer,22,Business travel,Business,3294,3,4,1,4,3,3,3,3,4,3,3,4,3,3,0,0.0,dissatisfied,Churn
34469,128538,Female,Loyal Customer,23,Business travel,Business,1830,2,4,4,4,2,2,2,2,4,4,3,2,3,2,0,27.0,dissatisfied,Churn
58959,121104,Male,Loyal Customer,45,Personal Travel,Business,1061,1,4,1,2,5,5,4,2,2,1,2,3,2,4,0,0.0,dissatisfied,Churn
67614,93499,Female,disloyal Customer,20,Business travel,Eco,1197,1,2,2,4,2,5,5,1,2,3,4,5,1,5,233,274.0,dissatisfied,Churn
20882,117375,Male,Loyal Customer,53,Business travel,Eco,2400,1,3,3,3,2,1,2,2,1,1,1,4,2,2,0,0.0,dissatisfied,Not Churn
80300,139656,Female,Loyal Customer,69,Personal Travel,Business,1814,4,5,4,3,4,3,4,2,2,4,2,3,2,4,0,13.0,dissatisfied,Churn
85224,176197,Male,Loyal Customer,18,Personal Travel,Eco,678,3,5,3,3,4,3,1,4,2,3,1,5,5,4,0,0.0,dissatisfied,Churn
26599,122688,Female,Loyal Customer,10,Personal Travel,Eco,1121,2,5,1,4,2,1,2,2,3,5,3,4,5,2,104,90.0,dissatisfied,Not Churn
90165,151862,Female,Loyal Customer,33,Business travel,Business,436,2,2,2,2,4,4,3,2,2,2,2,3,2,4,2,3.0,dissatisfied,Churn
