,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
32478,119817,Male,Loyal Customer,34,Personal Travel,Eco,563,3,5,3,3,2,3,4,2,5,3,5,4,5,2,23,8.0,dissatisfied,Not Churn
399,143329,Male,Loyal Customer,24,Personal Travel,Eco,1096,2,5,2,3,1,2,1,1,5,4,4,3,1,1,1,0.0,dissatisfied,Churn
29839,114819,Male,Loyal Customer,12,Personal Travel,Eco Plus,588,4,1,4,3,2,4,2,2,2,2,3,2,3,2,0,0.0,dissatisfied,Not Churn
63899,187825,Male,disloyal Customer,30,Business travel,Business,1844,1,1,1,1,4,1,4,4,4,3,4,3,5,4,3,6.0,dissatisfied,Churn
83499,156734,Female,Loyal Customer,63,Business travel,Eco,645,3,4,4,4,1,4,3,3,3,3,3,2,3,1,24,4.0,dissatisfied,Not Churn
4752,97392,Male,Loyal Customer,33,Personal Travel,Eco,303,3,4,1,4,2,1,2,2,3,5,4,3,3,2,0,0.0,dissatisfied,Churn
101725,90540,Male,Loyal Customer,47,Personal Travel,Eco,605,1,5,1,3,2,1,2,2,4,4,4,4,4,2,0,0.0,dissatisfied,Churn
87869,151345,Female,Loyal Customer,32,Personal Travel,Eco,507,3,4,3,3,2,3,2,2,3,5,5,5,4,2,0,0.0,dissatisfied,Not Churn
32489,194342,Male,Loyal Customer,57,Personal Travel,Eco,366,3,4,3,1,4,3,4,4,1,4,2,5,5,4,4,0.0,dissatisfied,Churn
81448,199243,Female,disloyal Customer,29,Business travel,Eco Plus,599,2,2,2,4,2,2,1,2,3,5,4,1,3,2,30,22.0,dissatisfied,Not Churn
48304,117016,Male,Loyal Customer,54,Personal Travel,Eco Plus,236,1,3,1,3,1,1,1,1,3,2,2,1,3,1,0,0.0,dissatisfied,Churn
100600,181887,Female,Loyal Customer,41,Business travel,Eco,589,2,3,3,3,1,2,1,1,2,3,3,3,3,1,11,1.0,dissatisfied,Not Churn
11079,125148,Female,disloyal Customer,24,Business travel,Eco,109,3,1,3,3,2,3,2,2,2,2,3,3,4,2,0,5.0,dissatisfied,Churn
17677,74721,Female,Loyal Customer,38,Business travel,Business,2885,3,1,4,1,5,3,4,3,3,3,3,4,3,1,4,8.0,dissatisfied,Churn
74116,93196,Male,disloyal Customer,28,Business travel,Eco,694,4,4,4,4,5,4,5,5,1,1,3,1,3,5,8,11.0,dissatisfied,Churn
46680,164876,Female,disloyal Customer,27,Personal Travel,Eco,270,2,4,0,4,4,0,4,4,3,2,5,3,4,4,13,1.0,dissatisfied,Churn
35988,150199,Female,Loyal Customer,41,Personal Travel,Eco,2182,3,2,3,3,1,3,1,1,3,3,3,4,4,1,0,0.0,dissatisfied,Churn
91703,155171,Male,Loyal Customer,18,Business travel,Eco Plus,1020,4,1,1,1,4,4,1,4,4,1,4,3,3,4,42,36.0,dissatisfied,Churn
90700,202580,Female,Loyal Customer,67,Business travel,Business,2042,1,2,2,2,3,2,2,1,1,1,1,3,1,3,0,0.0,dissatisfied,Not Churn
82330,199620,Female,Loyal Customer,51,Personal Travel,Business,861,1,4,2,1,4,5,4,1,1,2,1,5,1,3,0,6.0,dissatisfied,Churn
102518,110507,Female,Loyal Customer,43,Business travel,Business,2529,2,4,5,5,4,1,2,2,2,2,2,3,2,1,0,0.0,dissatisfied,Churn
50821,96056,Female,disloyal Customer,29,Business travel,Eco,533,2,0,2,4,1,2,1,1,4,3,4,3,4,1,3,10.0,dissatisfied,Churn
81016,120411,Male,disloyal Customer,55,Business travel,Eco,125,1,0,1,1,4,1,1,4,2,3,1,1,3,4,0,5.0,dissatisfied,Not Churn
15323,141808,Female,Loyal Customer,47,Personal Travel,Eco,1205,2,5,2,1,3,5,5,4,4,2,4,4,4,4,30,35.0,dissatisfied,Churn
29801,184817,Male,Loyal Customer,50,Personal Travel,Eco,406,4,5,4,3,1,4,1,1,2,3,1,3,2,1,0,0.0,dissatisfied,Churn
11562,77362,Male,disloyal Customer,26,Business travel,Business,990,3,3,3,4,5,3,5,5,3,5,5,4,5,5,0,0.0,dissatisfied,Churn
18684,112974,Female,Loyal Customer,68,Personal Travel,Eco Plus,328,2,3,2,3,1,4,4,4,4,2,4,3,4,3,4,3.0,dissatisfied,Churn
50203,104365,Male,Loyal Customer,17,Personal Travel,Eco,627,2,4,2,1,5,2,5,5,5,5,4,4,5,5,0,13.0,dissatisfied,Churn
31712,99313,Male,Loyal Customer,31,Business travel,Business,2950,1,2,2,2,1,1,1,1,2,3,4,4,4,1,13,3.0,dissatisfied,Churn
14860,84726,Male,Loyal Customer,27,Business travel,Eco,482,3,4,4,4,3,3,3,3,4,4,3,3,2,3,0,32.0,dissatisfied,Churn
79359,121232,Male,disloyal Customer,45,Business travel,Eco,558,2,3,2,1,1,2,1,1,1,4,3,2,5,1,0,0.0,dissatisfied,Churn
89506,122689,Male,Loyal Customer,9,Personal Travel,Business,326,2,1,2,3,4,2,4,4,1,3,2,3,3,4,0,0.0,dissatisfied,Churn
52120,191645,Male,Loyal Customer,31,Business travel,Business,1891,4,4,4,4,4,3,4,4,4,2,4,1,3,4,6,0.0,dissatisfied,Churn
96680,188389,Male,disloyal Customer,30,Business travel,Business,337,2,2,2,3,5,2,3,5,3,1,3,3,3,5,0,21.0,dissatisfied,Churn
33581,167801,Female,disloyal Customer,29,Business travel,Eco,507,1,2,1,3,1,1,1,1,4,4,4,1,4,1,66,60.0,dissatisfied,Churn
23991,194865,Female,Loyal Customer,69,Business travel,Eco,861,3,4,2,4,3,3,4,2,2,3,2,4,2,4,6,16.0,dissatisfied,Churn
25670,134773,Male,Loyal Customer,68,Personal Travel,Business,589,3,3,3,5,3,1,5,3,3,3,3,1,3,4,37,62.0,dissatisfied,Churn
4707,196955,Female,disloyal Customer,36,Business travel,Business,468,3,3,3,3,3,1,1,4,4,4,5,1,5,1,157,135.0,dissatisfied,Churn
28222,76870,Female,disloyal Customer,35,Business travel,Business,862,3,3,3,5,4,3,3,4,3,4,4,3,5,4,0,0.0,dissatisfied,Not Churn
89363,73968,Female,Loyal Customer,34,Personal Travel,Eco Plus,173,2,4,0,2,3,0,3,3,5,5,4,3,4,3,0,0.0,dissatisfied,Churn
98811,148601,Male,Loyal Customer,31,Personal Travel,Eco,1235,1,5,1,4,5,1,5,5,5,3,4,5,4,5,0,0.0,dissatisfied,Churn
92576,200358,Female,disloyal Customer,75,Business travel,Eco,349,3,0,3,1,4,3,4,4,4,5,5,4,4,4,0,0.0,dissatisfied,Churn
74531,100258,Female,Loyal Customer,51,Personal Travel,Eco Plus,991,4,4,4,3,3,5,5,4,4,4,3,5,4,3,0,0.0,dissatisfied,Not Churn
86158,191231,Female,Loyal Customer,33,Business travel,Eco,296,1,3,3,3,1,1,1,1,4,5,4,3,4,1,0,0.0,dissatisfied,Churn
14222,106203,Male,Loyal Customer,41,Business travel,Business,163,2,2,2,2,3,3,4,1,1,2,2,3,1,1,0,0.0,dissatisfied,Churn
22073,93214,Female,Loyal Customer,67,Personal Travel,Eco,743,1,4,1,5,3,4,4,1,1,1,1,5,1,3,29,15.0,dissatisfied,Churn
79785,146104,Male,Loyal Customer,64,Business travel,Eco,919,1,3,3,3,1,1,1,1,1,2,3,3,3,1,11,3.0,dissatisfied,Churn
47871,156861,Male,disloyal Customer,24,Business travel,Eco,1084,3,2,2,2,1,2,1,1,4,5,4,5,5,1,45,42.0,dissatisfied,Churn
69443,83061,Male,Loyal Customer,12,Personal Travel,Eco,363,1,5,1,4,4,1,4,4,3,4,4,4,4,4,0,0.0,dissatisfied,Churn
57022,141785,Female,Loyal Customer,51,Personal Travel,Eco,1235,3,4,3,3,2,3,3,3,3,3,3,4,3,3,14,6.0,dissatisfied,Churn
74090,120401,Female,Loyal Customer,44,Business travel,Business,251,1,3,3,3,1,3,3,1,1,1,1,1,1,3,42,22.0,dissatisfied,Not Churn
98821,182410,Female,Loyal Customer,57,Personal Travel,Eco Plus,649,2,4,2,2,4,5,2,3,3,2,3,5,3,3,0,0.0,dissatisfied,Churn
54149,78308,Male,Loyal Customer,42,Business travel,Business,362,2,5,5,5,5,3,4,2,2,2,2,1,2,4,0,0.0,dissatisfied,Churn
85005,201831,Female,disloyal Customer,46,Business travel,Eco,1061,1,1,1,3,4,1,4,4,1,2,3,3,4,4,79,69.0,dissatisfied,Churn
33059,115250,Male,Loyal Customer,9,Business travel,Business,2681,2,3,4,4,2,3,2,2,3,5,3,3,4,2,0,,dissatisfied,Churn
42884,135067,Male,Loyal Customer,48,Business travel,Eco,948,4,4,4,4,4,4,4,4,3,1,4,4,4,4,42,36.0,dissatisfied,Churn
96699,153885,Male,Loyal Customer,7,Personal Travel,Eco,1069,2,1,2,1,2,2,2,2,3,5,1,1,2,2,0,0.0,dissatisfied,Churn
100713,81625,Male,Loyal Customer,64,Personal Travel,Eco,1013,4,4,3,3,4,3,4,4,4,4,3,1,3,4,7,19.0,dissatisfied,Not Churn
76618,145516,Female,Loyal Customer,41,Personal Travel,Eco,1120,2,4,2,3,2,2,4,2,3,2,4,4,4,2,0,0.0,dissatisfied,Churn
64014,194898,Female,Loyal Customer,41,Personal Travel,Eco,861,1,4,1,5,2,1,5,2,4,2,5,3,4,2,0,0.0,dissatisfied,Churn
43457,170098,Female,disloyal Customer,20,Business travel,Eco,460,1,3,1,3,5,1,2,5,2,4,3,3,3,5,47,37.0,dissatisfied,Churn
102992,143864,Female,Loyal Customer,28,Personal Travel,Eco,236,2,3,0,4,2,0,2,2,2,2,3,3,3,2,0,2.0,dissatisfied,Churn
88290,162442,Female,Loyal Customer,22,Personal Travel,Eco,545,3,2,3,3,3,3,3,3,4,2,2,2,2,3,0,0.0,dissatisfied,Churn
16978,175785,Female,Loyal Customer,20,Personal Travel,Eco,1984,4,2,4,3,3,4,1,3,2,5,3,3,3,3,0,0.0,dissatisfied,Churn
16951,88528,Male,Loyal Customer,58,Business travel,Business,2575,2,1,1,1,5,2,2,2,2,2,2,4,2,4,36,32.0,dissatisfied,Churn
56657,168759,Male,Loyal Customer,29,Business travel,Business,562,1,1,3,3,1,1,1,1,2,5,4,2,3,1,6,8.0,dissatisfied,Not Churn
89704,122112,Female,Loyal Customer,42,Personal Travel,Eco,236,2,3,2,3,2,3,2,3,3,2,3,4,3,5,20,16.0,dissatisfied,Churn
18345,171199,Female,Loyal Customer,9,Business travel,Business,2227,4,1,1,1,4,4,4,4,3,2,3,1,4,4,0,0.0,dissatisfied,Churn
78342,137323,Female,Loyal Customer,53,Personal Travel,Eco,447,3,1,3,2,2,2,1,5,5,3,5,4,5,1,0,0.0,dissatisfied,Churn
59110,128918,Male,disloyal Customer,34,Business travel,Business,1609,3,3,3,1,4,3,4,4,4,2,4,3,4,4,0,0.0,dissatisfied,Churn
95609,111594,Female,Loyal Customer,10,Personal Travel,Eco,1035,2,3,2,2,1,2,1,1,2,1,3,1,2,1,0,0.0,dissatisfied,Churn
90696,85382,Female,Loyal Customer,56,Personal Travel,Eco Plus,201,2,5,2,4,4,5,4,3,3,2,2,1,3,5,0,0.0,dissatisfied,Churn
48051,78270,Female,Loyal Customer,39,Personal Travel,Eco,607,1,5,1,1,3,1,3,3,5,5,4,5,4,3,0,0.0,dissatisfied,Churn
97040,125214,Male,disloyal Customer,27,Business travel,Eco Plus,109,2,2,2,4,2,2,2,2,2,4,3,5,4,2,0,0.0,dissatisfied,Churn
83408,105365,Female,Loyal Customer,41,Business travel,Eco,853,2,3,2,3,2,2,2,2,2,2,2,3,3,2,114,106.0,dissatisfied,Not Churn
102054,96878,Male,Loyal Customer,39,Personal Travel,Eco,528,3,4,3,1,3,5,5,4,1,2,3,5,3,5,200,201.0,dissatisfied,Churn
94070,152810,Male,Loyal Customer,9,Personal Travel,Eco,500,2,5,2,3,2,2,2,2,2,4,2,3,4,2,0,0.0,dissatisfied,Churn
55346,200639,Female,Loyal Customer,33,Personal Travel,Eco,2521,2,5,1,5,5,1,2,5,4,2,5,2,2,5,0,0.0,dissatisfied,Churn
65831,183128,Male,Loyal Customer,62,Business travel,Eco Plus,612,2,5,5,5,2,2,2,2,3,3,3,2,2,2,174,177.0,dissatisfied,Churn
56150,90612,Female,Loyal Customer,45,Personal Travel,Eco,1167,3,4,3,3,3,3,3,1,1,3,1,1,1,3,5,0.0,dissatisfied,Churn
12366,104209,Male,disloyal Customer,21,Business travel,Eco,391,3,2,3,3,4,3,4,4,1,4,3,3,3,4,24,28.0,dissatisfied,Churn
59166,162090,Female,disloyal Customer,37,Business travel,Business,404,2,2,2,4,1,2,4,1,4,3,5,5,4,1,0,0.0,dissatisfied,Churn
37250,121256,Male,Loyal Customer,40,Business travel,Eco,626,2,1,1,1,2,2,2,2,1,4,3,1,3,2,0,0.0,dissatisfied,Churn
98260,159905,Female,Loyal Customer,32,Personal Travel,Eco,528,2,4,2,4,4,2,4,4,3,3,4,4,4,4,13,8.0,dissatisfied,Churn
1277,186301,Male,disloyal Customer,20,Business travel,Eco,846,3,3,3,2,2,3,2,2,1,4,2,1,3,2,15,41.0,dissatisfied,Not Churn
33465,104394,Female,Loyal Customer,47,Business travel,Business,2898,2,5,3,3,4,3,3,2,2,2,2,2,2,2,0,28.0,dissatisfied,Churn
87810,145054,Female,Loyal Customer,60,Personal Travel,Business,733,2,2,2,3,4,3,4,2,2,2,1,3,2,1,3,0.0,dissatisfied,Churn
24658,191460,Female,Loyal Customer,23,Business travel,Business,1020,3,5,5,5,3,3,3,3,2,2,3,2,4,3,75,53.0,dissatisfied,Churn
95277,87126,Female,Loyal Customer,32,Business travel,Business,3567,1,1,1,1,1,1,1,1,1,3,3,4,3,1,0,0.0,dissatisfied,Churn
66641,163715,Female,Loyal Customer,48,Business travel,Business,1416,4,4,4,4,5,3,4,4,4,3,4,1,4,3,113,120.0,dissatisfied,Churn
71446,119683,Female,Loyal Customer,47,Business travel,Business,3203,3,2,2,2,1,3,4,3,3,2,3,1,3,2,0,39.0,dissatisfied,Churn
14544,87637,Female,Loyal Customer,33,Business travel,Eco Plus,441,3,5,5,5,3,3,3,3,3,4,4,4,4,3,0,0.0,dissatisfied,Churn
39855,110916,Male,Loyal Customer,69,Personal Travel,Eco,994,2,2,2,3,2,2,2,2,4,4,4,3,4,2,0,0.0,dissatisfied,Churn
52915,129166,Female,Loyal Customer,34,Personal Travel,Eco,1608,4,5,4,2,2,4,3,2,3,5,5,3,4,2,10,9.0,dissatisfied,Churn
55920,104108,Male,disloyal Customer,37,Business travel,Eco,496,2,5,2,5,5,2,5,5,3,3,5,4,2,5,59,72.0,dissatisfied,Churn
88389,109392,Female,Loyal Customer,37,Personal Travel,Eco,1005,3,4,3,3,3,3,3,3,5,2,4,4,4,3,115,114.0,dissatisfied,Churn
34487,198814,Female,Loyal Customer,61,Personal Travel,Eco,728,1,3,1,4,2,3,3,3,3,1,3,3,3,3,0,33.0,dissatisfied,Churn
27614,142642,Male,Loyal Customer,28,Business travel,Eco,1021,3,2,2,2,3,3,3,3,2,5,4,2,3,3,6,0.0,dissatisfied,Churn
3,97898,Female,Loyal Customer,25,Business travel,Business,562,2,5,5,5,2,2,2,2,2,5,3,1,4,2,11,9.0,dissatisfied,Churn
62693,76582,Female,Loyal Customer,7,Personal Travel,Eco,562,2,2,2,4,5,2,5,5,1,4,3,1,3,5,12,9.0,dissatisfied,Churn
92860,164950,Male,Loyal Customer,57,Personal Travel,Eco,240,2,4,0,4,0,1,1,5,3,4,4,1,4,1,253,243.0,dissatisfied,Not Churn
60678,133691,Female,Loyal Customer,45,Personal Travel,Business,1085,3,5,2,3,3,4,5,4,4,2,4,4,4,3,23,0.0,dissatisfied,Churn
32372,81073,Female,Loyal Customer,34,Business travel,Eco,135,3,3,5,3,3,3,3,3,3,3,2,4,2,3,20,16.0,dissatisfied,Churn
3760,111941,Male,Loyal Customer,51,Business travel,Business,1237,3,3,3,3,4,4,3,3,3,3,3,2,3,1,13,0.0,dissatisfied,Not Churn
97609,114915,Male,disloyal Customer,21,Business travel,Business,1086,3,2,3,4,2,3,2,2,4,4,3,4,4,2,0,0.0,dissatisfied,Not Churn
45513,75133,Male,Loyal Customer,63,Personal Travel,Eco,113,2,1,2,4,1,2,4,1,1,5,4,4,4,1,0,0.0,dissatisfied,Churn
28966,112909,Male,Loyal Customer,25,Personal Travel,Eco,113,2,1,2,4,3,2,3,3,4,4,3,3,3,3,0,0.0,dissatisfied,Churn
32500,161130,Female,disloyal Customer,24,Business travel,Eco,577,2,4,3,5,2,3,2,2,3,5,5,4,4,2,0,0.0,dissatisfied,Churn
10429,93445,Female,disloyal Customer,25,Business travel,Eco,173,2,1,2,4,2,2,2,2,1,5,3,4,3,2,37,30.0,dissatisfied,Not Churn
35941,199543,Male,Loyal Customer,58,Business travel,Eco,814,3,3,3,3,2,3,2,2,3,5,4,4,3,2,0,0.0,dissatisfied,Churn
89724,162500,Male,Loyal Customer,43,Personal Travel,Eco,581,3,5,3,2,3,3,3,3,5,3,5,3,4,3,9,20.0,dissatisfied,Churn
47027,97671,Male,disloyal Customer,27,Business travel,Eco,374,2,2,2,3,1,2,1,1,4,3,3,4,3,1,2,0.0,dissatisfied,Churn
101727,164910,Female,Loyal Customer,66,Personal Travel,Eco,406,2,4,2,5,4,4,5,3,3,2,3,4,3,3,0,0.0,dissatisfied,Churn
2946,132790,Male,Loyal Customer,14,Personal Travel,Eco,888,3,5,3,3,2,3,5,2,3,4,5,1,4,2,0,0.0,dissatisfied,Churn
3715,119931,Male,Loyal Customer,53,Personal Travel,Eco,996,2,5,2,4,2,2,2,2,4,2,5,5,4,2,8,31.0,dissatisfied,Churn
102622,156764,Female,Loyal Customer,15,Personal Travel,Eco,594,2,1,2,2,4,2,4,4,2,1,2,1,3,4,5,32.0,dissatisfied,Churn
59689,115821,Male,Loyal Customer,44,Business travel,Business,618,2,3,3,3,3,3,4,2,2,2,2,2,2,3,0,0.0,dissatisfied,Churn
56650,202481,Female,Loyal Customer,58,Business travel,Eco,679,2,1,1,1,4,3,3,3,3,2,3,2,3,1,77,60.0,dissatisfied,Churn
81676,172352,Male,Loyal Customer,55,Business travel,Business,1888,2,2,1,1,5,4,3,2,2,2,2,2,2,2,0,0.0,dissatisfied,Churn
91065,167583,Female,Loyal Customer,13,Personal Travel,Eco,689,2,5,2,3,4,2,1,4,3,4,4,3,4,4,4,7.0,dissatisfied,Churn
98848,88881,Male,disloyal Customer,43,Business travel,Eco,557,3,4,3,4,3,3,5,3,3,4,4,1,5,3,0,0.0,dissatisfied,Not Churn
11687,139020,Male,disloyal Customer,51,Personal Travel,Eco,469,3,3,3,3,4,3,4,4,5,3,1,5,5,4,0,0.0,dissatisfied,Churn
66617,125621,Male,Loyal Customer,16,Personal Travel,Eco,370,2,1,2,3,5,2,5,5,1,4,3,1,3,5,0,0.0,dissatisfied,Churn
64257,175499,Female,Loyal Customer,22,Personal Travel,Eco,1371,3,4,3,1,5,3,5,5,3,3,4,5,4,5,0,0.0,dissatisfied,Churn
47670,106868,Male,Loyal Customer,64,Personal Travel,Eco,101,3,5,3,3,1,3,1,1,5,4,5,4,5,1,0,2.0,dissatisfied,Churn
8359,118339,Female,Loyal Customer,38,Business travel,Eco,196,4,4,4,4,4,4,4,4,2,5,4,2,4,4,53,76.0,dissatisfied,Churn
25180,139376,Male,Loyal Customer,14,Personal Travel,Eco Plus,1303,1,5,1,1,4,1,4,4,3,5,3,3,4,4,0,0.0,dissatisfied,Churn
53335,179251,Female,disloyal Customer,24,Business travel,Eco,369,2,0,2,5,5,2,1,5,5,3,5,3,4,5,28,27.0,dissatisfied,Churn
95421,118459,Male,Loyal Customer,67,Personal Travel,Eco,157,1,4,1,1,4,1,4,4,5,3,4,3,5,4,0,23.0,dissatisfied,Churn
85591,185973,Female,disloyal Customer,24,Business travel,Eco,662,1,2,1,3,5,1,5,5,2,2,4,4,4,5,22,64.0,dissatisfied,Churn
63957,110221,Female,Loyal Customer,49,Business travel,Eco Plus,187,4,4,4,4,3,4,4,4,4,4,4,3,4,1,13,10.0,dissatisfied,Churn
86613,94350,Male,Loyal Customer,56,Personal Travel,Business,139,1,0,1,3,4,4,5,3,3,1,3,3,3,4,5,2.0,dissatisfied,Churn
6266,172003,Female,Loyal Customer,56,Personal Travel,Eco,472,3,5,3,3,3,4,4,4,4,3,4,3,4,4,12,0.0,dissatisfied,Churn
9755,183300,Male,Loyal Customer,49,Personal Travel,Business,992,3,5,3,5,3,1,1,4,5,5,4,1,4,1,154,140.0,dissatisfied,Churn
89722,125865,Female,disloyal Customer,23,Business travel,Eco,1119,4,4,4,3,4,4,4,4,3,4,2,5,2,4,0,2.0,dissatisfied,Churn
58085,161734,Female,Loyal Customer,52,Personal Travel,Eco,214,3,0,0,2,2,4,5,5,5,0,5,5,5,5,1,6.0,dissatisfied,Churn
46408,75611,Male,Loyal Customer,50,Personal Travel,Eco,364,1,4,1,4,1,1,1,1,5,5,4,4,4,1,0,0.0,dissatisfied,Churn
45511,82392,Female,Loyal Customer,70,Personal Travel,Eco,862,1,4,1,4,2,4,4,2,2,1,2,4,2,2,0,0.0,dissatisfied,Churn
62030,103475,Male,disloyal Customer,37,Business travel,Eco,1252,2,2,2,3,2,2,2,2,2,5,2,3,2,2,0,1.0,dissatisfied,Churn
53793,130131,Male,disloyal Customer,26,Business travel,Eco,404,4,1,4,3,3,4,3,3,3,1,4,3,3,3,0,0.0,dissatisfied,Churn
396,116241,Female,Loyal Customer,22,Personal Travel,Eco,451,2,4,2,3,2,2,2,2,3,5,5,4,5,2,0,0.0,dissatisfied,Churn
53260,77828,Male,Loyal Customer,24,Business travel,Business,2959,1,4,4,4,1,1,1,1,2,3,3,2,4,1,29,55.0,dissatisfied,Churn
83087,117955,Female,Loyal Customer,58,Personal Travel,Eco Plus,651,3,0,3,2,3,4,4,4,4,3,4,4,4,5,0,0.0,dissatisfied,Churn
97526,198923,Male,Loyal Customer,50,Personal Travel,Eco,2300,3,4,2,3,2,1,1,4,2,4,4,1,3,1,3,26.0,dissatisfied,Not Churn
6491,75726,Male,Loyal Customer,24,Personal Travel,Business,931,4,4,4,5,2,4,2,2,5,4,5,4,4,2,0,42.0,dissatisfied,Churn
44693,188364,Male,Loyal Customer,56,Business travel,Business,2206,1,1,1,1,3,3,3,1,1,2,1,4,1,3,51,40.0,dissatisfied,Churn
57093,114207,Male,Loyal Customer,37,Personal Travel,Eco Plus,463,4,5,4,3,2,4,2,2,5,2,4,4,5,2,0,0.0,dissatisfied,Churn
1990,175105,Female,Loyal Customer,9,Personal Travel,Eco Plus,775,3,5,3,2,2,3,1,2,4,5,4,5,4,2,0,0.0,dissatisfied,Churn
19361,80769,Male,disloyal Customer,30,Business travel,Eco,265,2,3,2,2,5,2,5,5,3,3,2,1,3,5,0,0.0,dissatisfied,Churn
62049,193426,Male,Loyal Customer,18,Personal Travel,Eco,759,2,4,2,1,2,2,2,2,3,2,4,4,4,2,72,78.0,dissatisfied,Churn
34684,122269,Female,Loyal Customer,57,Personal Travel,Eco,522,2,4,2,4,2,4,5,5,5,2,5,4,5,4,34,30.0,dissatisfied,Churn
59155,155964,Female,Loyal Customer,49,Business travel,Eco,1276,2,4,4,4,2,2,2,3,2,3,3,2,1,2,133,157.0,dissatisfied,Churn
65486,100212,Female,Loyal Customer,23,Business travel,Eco,834,3,4,4,4,3,3,1,3,4,4,2,2,2,3,0,0.0,dissatisfied,Churn
8491,89484,Male,Loyal Customer,31,Personal Travel,Eco,229,2,4,2,1,1,2,1,1,5,3,5,3,5,1,24,16.0,dissatisfied,Churn
7167,144293,Female,disloyal Customer,23,Business travel,Eco,187,1,3,1,4,2,1,2,2,3,4,4,1,4,2,16,14.0,dissatisfied,Churn
25546,109427,Female,Loyal Customer,14,Personal Travel,Eco,944,2,3,3,5,1,3,1,1,5,2,1,5,5,1,0,0.0,dissatisfied,Churn
102718,183431,Male,Loyal Customer,19,Personal Travel,Eco,920,2,5,2,3,5,2,1,5,4,2,5,4,4,5,0,3.0,dissatisfied,Not Churn
83217,119291,Female,disloyal Customer,22,Business travel,Eco,649,3,0,3,2,5,3,1,5,5,3,2,2,3,5,17,16.0,dissatisfied,Churn
77949,181000,Male,Loyal Customer,26,Personal Travel,Eco,842,4,3,5,4,3,5,3,3,1,2,4,1,4,3,3,0.0,dissatisfied,Churn
16052,79184,Female,disloyal Customer,49,Business travel,Business,190,2,2,2,2,5,2,5,5,5,3,4,4,4,5,1,0.0,dissatisfied,Churn
45417,169099,Male,Loyal Customer,30,Personal Travel,Eco,189,2,5,2,1,5,2,5,5,2,5,2,2,4,5,46,43.0,dissatisfied,Not Churn
11843,95789,Male,disloyal Customer,28,Business travel,Eco,503,2,4,2,3,2,2,2,2,3,2,3,4,4,2,0,0.0,dissatisfied,Churn
64677,86481,Female,Loyal Customer,29,Business travel,Eco Plus,542,3,5,5,5,3,3,3,3,2,1,3,4,4,3,86,89.0,dissatisfied,Churn
78560,128573,Female,disloyal Customer,25,Business travel,Eco,454,2,3,2,4,1,2,1,1,5,2,3,5,5,1,15,9.0,dissatisfied,Churn
56897,116082,Male,disloyal Customer,39,Business travel,Eco,834,2,2,2,2,4,2,4,4,4,5,2,1,1,4,0,0.0,dissatisfied,Churn
86606,134083,Female,disloyal Customer,34,Business travel,Business,1546,1,1,1,4,5,1,5,5,4,4,4,5,5,5,7,0.0,dissatisfied,Not Churn
51223,92162,Male,Loyal Customer,70,Business travel,Business,2754,3,1,1,1,4,3,4,3,3,3,3,4,3,2,0,33.0,dissatisfied,Churn
51391,176055,Female,Loyal Customer,38,Business travel,Business,223,1,5,5,5,3,4,3,2,2,2,1,4,2,4,18,12.0,dissatisfied,Churn
31615,189839,Female,Loyal Customer,42,Personal Travel,Eco,325,2,5,2,3,5,5,2,3,3,2,3,5,3,3,0,0.0,dissatisfied,Churn
20825,186974,Male,Loyal Customer,21,Personal Travel,Eco,479,3,2,3,4,1,3,1,1,1,2,4,3,4,1,0,0.0,dissatisfied,Churn
21132,203649,Female,Loyal Customer,64,Personal Travel,Eco,308,2,4,5,4,2,4,4,2,2,5,2,4,2,4,0,2.0,dissatisfied,Churn
56648,148745,Male,Loyal Customer,62,Business travel,Eco,2239,1,4,4,4,1,1,1,1,3,4,3,2,4,1,0,0.0,dissatisfied,Not Churn
39635,172605,Male,disloyal Customer,35,Business travel,Eco,1558,3,3,3,4,4,3,4,4,3,3,4,3,4,4,15,30.0,dissatisfied,Churn
99128,203697,Female,Loyal Customer,17,Personal Travel,Eco,447,3,4,3,2,2,3,2,2,4,2,5,4,5,2,50,67.0,dissatisfied,Churn
85482,158910,Male,Loyal Customer,16,Personal Travel,Eco Plus,1590,2,4,2,1,2,2,2,2,4,3,4,4,5,2,21,15.0,dissatisfied,Not Churn
20067,146184,Male,Loyal Customer,60,Business travel,Eco Plus,919,1,4,4,4,1,1,1,1,4,4,2,4,3,1,0,0.0,dissatisfied,Churn
1814,116898,Male,disloyal Customer,20,Business travel,Eco,236,4,1,4,3,4,4,4,4,2,3,3,2,3,4,0,0.0,dissatisfied,Churn
57583,193311,Male,Loyal Customer,69,Personal Travel,Eco,399,2,3,2,3,3,2,1,3,4,4,2,2,1,3,3,0.0,dissatisfied,Churn
103004,159217,Female,disloyal Customer,26,Business travel,Eco Plus,874,3,3,3,3,2,3,2,2,4,4,2,4,3,2,0,0.0,dissatisfied,Churn
23643,168055,Male,disloyal Customer,23,Business travel,Eco,562,3,0,4,3,4,4,4,4,5,5,4,5,4,4,12,11.0,dissatisfied,Churn
