,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
73172,173658,Female,Loyal Customer,70,Personal Travel,Eco,1164,3,5,3,1,4,3,5,4,4,3,2,4,4,3,1,0.0,dissatisfied,Churn
94845,133331,Male,Loyal Customer,11,Personal Travel,Eco,1121,3,4,3,4,2,3,5,2,3,3,4,3,5,2,3,0.0,dissatisfied,Churn
27604,179523,Female,Loyal Customer,54,Personal Travel,Eco,368,1,2,1,4,1,4,4,2,2,1,2,3,2,3,4,3.0,dissatisfied,Churn
91912,129604,Male,Loyal Customer,40,Business travel,Eco,1061,2,1,1,1,2,2,2,2,2,5,4,1,4,2,0,0.0,dissatisfied,Churn
740,83196,Female,Loyal Customer,60,Personal Travel,Eco,214,3,2,0,4,1,4,4,1,1,0,1,1,1,3,0,0.0,dissatisfied,Not Churn
72123,81571,Female,Loyal Customer,21,Personal Travel,Eco,508,3,4,3,4,2,3,2,2,3,4,5,4,5,2,0,0.0,dissatisfied,Churn
33957,74864,Male,Loyal Customer,44,Personal Travel,Eco,654,1,0,1,3,2,1,1,2,3,1,3,3,2,2,0,0.0,dissatisfied,Not Churn
70852,143842,Male,Loyal Customer,56,Personal Travel,Eco,1127,2,5,2,5,5,2,5,5,3,4,4,3,5,5,0,3.0,dissatisfied,Churn
95993,94542,Female,Loyal Customer,46,Personal Travel,Eco,1521,1,2,1,4,5,4,3,4,4,1,4,3,4,4,70,63.0,dissatisfied,Churn
69014,97026,Female,disloyal Customer,24,Business travel,Eco,395,4,0,4,5,2,4,2,2,1,3,4,3,4,2,0,10.0,dissatisfied,Churn
65880,80857,Female,Loyal Customer,54,Business travel,Eco Plus,466,3,4,4,4,4,2,2,3,3,3,3,3,3,1,29,25.0,dissatisfied,Churn
1819,185950,Female,Loyal Customer,29,Business travel,Eco Plus,651,3,3,4,3,3,3,3,3,2,4,3,1,2,3,0,0.0,dissatisfied,Churn
22045,152075,Female,Loyal Customer,35,Personal Travel,Eco Plus,515,2,5,2,4,4,2,4,4,4,5,4,5,5,4,0,0.0,dissatisfied,Churn
84162,99569,Male,Loyal Customer,26,Personal Travel,Eco Plus,353,2,1,3,3,2,3,2,2,1,5,3,2,4,2,31,32.0,dissatisfied,Not Churn
80919,167431,Female,Loyal Customer,54,Business travel,Eco Plus,516,3,1,1,1,4,3,4,3,3,3,3,3,3,3,0,0.0,dissatisfied,Churn
84906,130751,Female,Loyal Customer,27,Business travel,Eco,583,3,4,3,4,3,2,3,3,1,4,4,1,3,3,0,0.0,dissatisfied,Churn
49515,187605,Female,Loyal Customer,38,Personal Travel,Eco,2125,2,4,2,4,5,2,5,5,3,5,2,1,1,5,0,6.0,dissatisfied,Churn
44774,87400,Male,Loyal Customer,8,Personal Travel,Eco,270,1,4,1,5,1,1,1,1,3,4,4,4,4,1,0,0.0,dissatisfied,Churn
69169,140718,Male,Loyal Customer,38,Personal Travel,Eco,1076,3,5,3,2,2,3,5,2,4,3,5,3,5,2,12,34.0,dissatisfied,Churn
40409,68395,Female,Loyal Customer,35,Business travel,Eco,604,3,1,2,2,3,3,3,3,3,2,3,3,3,3,0,0.0,dissatisfied,Churn
29976,126342,Female,Loyal Customer,18,Personal Travel,Eco,175,3,3,3,4,1,3,1,1,4,2,4,1,3,1,29,24.0,dissatisfied,Churn
31626,81825,Male,Loyal Customer,50,Business travel,Business,3973,3,2,2,2,3,1,1,3,3,3,3,2,3,5,5,4.0,dissatisfied,Not Churn
50706,155177,Female,disloyal Customer,26,Business travel,Business,562,2,4,2,3,2,2,2,2,4,5,4,3,4,2,4,0.0,dissatisfied,Churn
98808,112090,Female,Loyal Customer,31,Personal Travel,Eco Plus,373,1,3,1,3,3,1,3,3,1,2,1,5,2,3,0,0.0,dissatisfied,Churn
63197,139806,Female,Loyal Customer,24,Personal Travel,Eco,356,1,5,1,1,1,1,1,1,3,3,4,5,4,1,0,3.0,dissatisfied,Churn
46090,167380,Female,Loyal Customer,53,Business travel,Business,1590,3,5,5,5,5,2,4,3,3,3,3,2,3,3,5,0.0,dissatisfied,Churn
36973,175210,Male,disloyal Customer,39,Business travel,Business,446,1,1,1,4,3,1,3,3,1,4,4,4,3,3,2,0.0,dissatisfied,Churn
56025,109576,Male,Loyal Customer,67,Personal Travel,Business,86,3,4,3,3,4,4,4,3,3,3,3,4,3,3,0,0.0,dissatisfied,Churn
32469,147483,Female,Loyal Customer,39,Personal Travel,Eco,821,3,4,3,1,1,3,1,1,3,1,1,5,5,1,10,27.0,dissatisfied,Churn
87579,75481,Male,Loyal Customer,66,Business travel,Eco,463,3,3,2,2,3,3,3,3,1,3,4,4,4,3,15,1.0,dissatisfied,Churn
27946,86150,Male,Loyal Customer,17,Personal Travel,Business,669,2,2,2,4,2,2,2,2,1,3,4,1,4,2,16,15.0,dissatisfied,Churn
22548,167952,Female,disloyal Customer,9,Business travel,Eco,583,1,3,1,4,3,1,2,3,2,5,3,3,3,3,0,0.0,dissatisfied,Churn
33118,145876,Female,Loyal Customer,25,Business travel,Eco,731,2,3,5,5,2,2,2,2,1,4,3,4,3,2,0,0.0,dissatisfied,Churn
48941,107097,Female,disloyal Customer,42,Business travel,Eco,1013,1,1,1,3,3,1,3,3,1,1,4,4,3,3,8,0.0,dissatisfied,Churn
37742,143208,Male,Loyal Customer,28,Personal Travel,Eco Plus,502,2,5,2,3,5,2,2,5,5,5,4,3,5,5,0,0.0,dissatisfied,Churn
60346,100456,Female,Loyal Customer,55,Personal Travel,Eco,205,1,4,1,4,2,2,3,3,3,1,3,2,3,2,0,0.0,dissatisfied,Not Churn
1798,163793,Female,Loyal Customer,45,Business travel,Eco,146,2,3,3,3,4,4,4,2,2,2,2,1,2,1,1,4.0,dissatisfied,Churn
22746,134159,Female,Loyal Customer,10,Personal Travel,Eco,1182,1,5,1,4,4,1,3,4,3,1,3,1,3,4,30,22.0,dissatisfied,Churn
77143,98538,Male,Loyal Customer,63,Personal Travel,Eco Plus,1056,1,5,1,4,5,1,5,5,5,5,5,3,5,5,18,11.0,dissatisfied,Not Churn
94885,158436,Male,Loyal Customer,19,Personal Travel,Eco,942,2,4,2,4,5,2,4,5,5,4,3,1,5,5,14,20.0,dissatisfied,Churn
11894,190496,Male,Loyal Customer,12,Personal Travel,Eco,447,2,4,3,2,3,3,3,3,5,5,4,5,5,3,80,105.0,dissatisfied,Churn
80643,128247,Male,disloyal Customer,22,Business travel,Eco,1235,1,1,1,3,5,1,5,5,4,2,5,5,5,5,0,0.0,dissatisfied,Churn
12455,138303,Female,Loyal Customer,61,Personal Travel,Business,731,2,3,2,2,3,2,2,3,3,2,4,2,3,4,4,4.0,dissatisfied,Churn
55700,184634,Female,Loyal Customer,62,Personal Travel,Eco,544,4,5,4,4,2,1,3,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
74565,105572,Female,disloyal Customer,17,Business travel,Eco,413,3,2,3,3,3,3,3,3,4,4,4,3,4,3,17,14.0,dissatisfied,Not Churn
71500,172463,Male,Loyal Customer,52,Business travel,Business,3965,3,4,2,4,5,2,3,3,3,3,3,3,3,4,2,3.0,dissatisfied,Churn
4435,76816,Female,disloyal Customer,38,Business travel,Eco,303,3,1,3,2,4,3,2,4,3,5,2,1,2,4,23,6.0,dissatisfied,Churn
3370,121932,Female,Loyal Customer,57,Business travel,Eco,967,1,5,3,3,4,3,3,1,1,1,1,2,1,3,5,0.0,dissatisfied,Churn
96933,160556,Male,Loyal Customer,22,Business travel,Business,2274,3,3,4,4,3,3,3,3,3,5,4,1,4,3,0,0.0,dissatisfied,Churn
36762,140904,Male,Loyal Customer,36,Personal Travel,Eco,2475,3,2,3,3,3,3,3,1,1,4,3,3,4,3,122,184.0,dissatisfied,Churn
69212,182996,Male,Loyal Customer,8,Personal Travel,Eco,541,2,4,2,1,4,2,4,4,5,4,5,3,5,4,1,0.0,dissatisfied,Not Churn
81515,136522,Male,Loyal Customer,23,Personal Travel,Eco,868,3,2,4,3,4,4,4,4,2,2,4,4,3,4,2,0.0,dissatisfied,Not Churn
17727,183541,Male,Loyal Customer,17,Personal Travel,Eco,599,4,5,4,5,3,4,3,3,1,1,4,1,3,3,0,0.0,dissatisfied,Not Churn
103599,172047,Male,Loyal Customer,38,Business travel,Eco,283,3,4,4,4,3,3,3,3,2,2,3,3,4,3,0,0.0,dissatisfied,Churn
4888,141003,Female,Loyal Customer,26,Business travel,Business,2136,5,5,5,5,5,4,5,5,3,3,3,2,3,5,0,0.0,dissatisfied,Churn
65001,173842,Female,Loyal Customer,11,Personal Travel,Eco,543,2,5,2,4,3,2,1,3,4,2,4,4,5,3,40,29.0,dissatisfied,Churn
30983,144092,Male,Loyal Customer,28,Personal Travel,Eco,1124,3,5,3,2,2,3,4,2,3,5,3,5,5,2,6,0.0,dissatisfied,Churn
91982,142782,Female,disloyal Customer,20,Business travel,Business,1298,3,2,3,2,5,3,5,5,3,2,3,2,3,5,0,0.0,dissatisfied,Churn
102462,113322,Female,disloyal Customer,21,Business travel,Eco,119,3,2,3,3,5,3,1,5,3,1,3,2,4,5,0,6.0,dissatisfied,Not Churn
57834,159149,Female,Loyal Customer,40,Personal Travel,Eco,2176,3,2,3,3,4,3,4,4,2,2,4,2,4,4,22,24.0,dissatisfied,Churn
37800,77096,Male,Loyal Customer,55,Business travel,Business,3249,3,4,4,4,4,2,2,3,3,3,3,1,3,1,74,116.0,dissatisfied,Churn
79415,75610,Female,disloyal Customer,26,Business travel,Eco,296,3,3,3,3,1,3,1,1,3,2,4,3,3,1,0,0.0,dissatisfied,Churn
33235,169633,Male,Loyal Customer,28,Business travel,Business,1183,2,2,2,2,2,2,2,2,2,5,2,2,2,2,16,19.0,dissatisfied,Churn
23964,76307,Male,Loyal Customer,64,Business travel,Eco,229,1,3,4,3,1,1,1,1,2,5,2,1,3,1,115,123.0,dissatisfied,Churn
11840,74643,Female,Loyal Customer,53,Business travel,Business,3294,4,4,4,4,4,2,2,4,4,4,4,2,4,2,0,0.0,dissatisfied,Not Churn
974,81977,Male,Loyal Customer,34,Personal Travel,Eco Plus,153,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0.0,dissatisfied,Not Churn
14321,108422,Male,Loyal Customer,67,Personal Travel,Eco,1482,1,4,1,4,2,1,2,2,2,1,1,4,2,2,103,92.0,dissatisfied,Churn
84083,84938,Female,Loyal Customer,48,Business travel,Eco,170,4,1,1,1,5,4,3,4,4,4,4,2,4,3,0,17.0,dissatisfied,Churn
41104,185450,Female,Loyal Customer,15,Personal Travel,Eco,399,2,1,4,4,5,4,5,5,2,5,3,4,4,5,41,47.0,dissatisfied,Churn
36381,107896,Female,disloyal Customer,25,Business travel,Eco,679,3,3,3,4,4,3,4,4,1,5,4,1,3,4,49,37.0,dissatisfied,Churn
4420,141800,Male,Loyal Customer,39,Business travel,Business,1968,2,1,5,5,3,3,4,2,2,2,2,3,2,2,42,31.0,dissatisfied,Churn
15244,178738,Female,Loyal Customer,29,Personal Travel,Eco,1037,3,5,3,4,4,3,4,4,5,5,4,3,4,4,7,2.0,dissatisfied,Churn
67212,99434,Male,Loyal Customer,29,Personal Travel,Eco,2342,2,5,2,4,4,2,4,4,4,3,2,4,1,4,0,25.0,dissatisfied,Churn
15708,130319,Female,Loyal Customer,60,Personal Travel,Eco,2475,3,5,3,3,3,1,1,2,5,5,1,1,1,1,0,0.0,dissatisfied,Churn
83807,165982,Female,Loyal Customer,47,Business travel,Business,2106,5,5,5,5,1,2,2,5,5,4,5,1,5,4,1,0.0,dissatisfied,Churn
85414,172364,Male,Loyal Customer,23,Personal Travel,Eco,1558,1,4,1,1,5,1,1,5,5,4,3,5,4,5,5,16.0,dissatisfied,Churn
39544,98257,Female,Loyal Customer,22,Business travel,Business,1955,2,3,3,3,2,2,2,2,2,5,3,4,3,2,7,0.0,dissatisfied,Churn
97528,64232,Female,Loyal Customer,52,Business travel,Eco Plus,968,1,2,2,2,4,2,1,1,1,1,1,1,1,3,17,23.0,dissatisfied,Churn
48791,155358,Male,Loyal Customer,44,Business travel,Eco,293,3,1,4,1,3,3,3,3,1,4,3,1,4,3,42,36.0,dissatisfied,Churn
26779,163800,Male,Loyal Customer,14,Personal Travel,Eco,546,3,3,3,1,4,3,1,4,3,1,5,4,3,4,24,8.0,dissatisfied,Churn
4704,85661,Male,disloyal Customer,33,Business travel,Business,1747,2,2,2,3,4,2,4,4,4,2,4,5,5,4,6,0.0,dissatisfied,Churn
73788,186582,Female,disloyal Customer,38,Business travel,Business,992,2,2,2,1,1,2,1,1,5,4,4,5,4,1,0,1.0,dissatisfied,Not Churn
3094,74087,Female,Loyal Customer,30,Personal Travel,Eco,946,2,4,2,4,2,2,2,2,2,2,4,1,3,2,8,0.0,dissatisfied,Churn
33467,167456,Female,Loyal Customer,29,Business travel,Business,2811,2,3,3,3,2,2,2,2,2,1,3,2,4,2,0,7.0,dissatisfied,Churn
59682,123113,Female,disloyal Customer,37,Business travel,Eco,1204,1,1,1,2,3,1,3,3,3,4,3,3,3,3,0,0.0,dissatisfied,Churn
25141,135403,Male,Loyal Customer,40,Personal Travel,Eco,1235,2,4,2,4,2,2,2,2,3,3,4,2,3,2,0,0.0,dissatisfied,Churn
39384,184753,Male,Loyal Customer,49,Personal Travel,Eco,184,2,5,2,3,2,2,2,2,4,3,5,4,5,2,0,0.0,dissatisfied,Not Churn
18637,76895,Male,disloyal Customer,35,Business travel,Eco,212,4,1,4,2,4,4,4,4,3,2,2,2,2,4,0,0.0,dissatisfied,Churn
9585,67377,Female,disloyal Customer,26,Business travel,Business,403,3,3,3,2,5,3,5,5,5,3,5,5,4,5,19,16.0,dissatisfied,Churn
58308,89427,Female,Loyal Customer,14,Personal Travel,Business,2554,4,4,4,4,4,1,3,5,2,4,5,3,3,3,0,0.0,dissatisfied,Churn
100431,120170,Male,disloyal Customer,20,Business travel,Eco,811,2,2,2,1,1,2,1,1,5,4,4,5,5,1,1,0.0,dissatisfied,Not Churn
35146,153730,Male,disloyal Customer,29,Business travel,Eco,1524,3,3,3,3,5,3,5,5,2,3,3,3,3,5,0,0.0,dissatisfied,Churn
29890,132208,Female,disloyal Customer,26,Business travel,Business,1012,3,2,2,4,3,2,1,3,4,3,4,3,3,3,0,0.0,dissatisfied,Churn
87032,177271,Female,Loyal Customer,32,Personal Travel,Eco,480,1,3,1,4,1,1,1,1,2,3,3,1,3,1,1,0.0,dissatisfied,Churn
11702,149382,Male,Loyal Customer,47,Personal Travel,Eco,270,2,0,2,4,2,3,3,5,5,4,4,3,5,3,162,150.0,dissatisfied,Churn
87816,89380,Male,Loyal Customer,10,Personal Travel,Eco,2355,3,5,3,4,1,3,2,1,5,5,3,5,3,1,4,0.0,dissatisfied,Not Churn
94876,79655,Female,Loyal Customer,17,Personal Travel,Eco,448,1,4,1,3,2,1,1,2,4,5,4,5,4,2,0,0.0,dissatisfied,Churn
53919,79637,Male,Loyal Customer,35,Personal Travel,Eco,448,3,4,3,3,4,3,3,4,5,4,5,5,4,4,0,3.0,dissatisfied,Churn
93990,79916,Male,Loyal Customer,23,Business travel,Business,2057,1,5,3,5,1,1,1,1,1,5,4,4,3,1,22,19.0,dissatisfied,Churn
84599,60812,Female,disloyal Customer,32,Business travel,Business,173,4,4,4,3,4,4,5,4,4,1,4,4,4,4,0,5.0,dissatisfied,Churn
75136,102840,Female,Loyal Customer,56,Business travel,Business,3153,3,4,4,4,1,3,3,3,3,3,3,1,3,4,0,0.0,dissatisfied,Churn
5327,94096,Female,Loyal Customer,58,Personal Travel,Eco,2399,2,2,2,3,5,1,3,5,5,2,5,3,5,1,0,0.0,dissatisfied,Churn
29323,118922,Female,disloyal Customer,20,Business travel,Eco,925,4,4,4,3,5,4,5,5,4,1,4,4,4,5,38,62.0,dissatisfied,Churn
52835,81264,Male,disloyal Customer,23,Business travel,Eco,606,3,4,3,1,3,3,3,3,5,1,5,4,2,3,0,0.0,dissatisfied,Churn
33985,112427,Female,Loyal Customer,24,Business travel,Business,3986,4,5,5,5,4,4,4,4,3,1,3,3,4,4,33,26.0,dissatisfied,Churn
75095,68386,Female,Loyal Customer,43,Business travel,Business,3952,4,4,4,4,4,4,3,4,4,4,4,1,4,3,0,0.0,dissatisfied,Not Churn
47236,73488,Female,Loyal Customer,61,Business travel,Eco Plus,689,2,1,1,1,2,3,3,2,2,2,2,4,2,4,0,0.0,dissatisfied,Churn
36591,170693,Male,Loyal Customer,22,Personal Travel,Eco,1011,2,4,2,3,2,2,5,2,1,5,3,3,4,2,12,17.0,dissatisfied,Churn
25695,117319,Male,Loyal Customer,34,Business travel,Eco,937,2,4,4,4,2,2,2,2,2,5,3,2,3,2,0,0.0,dissatisfied,Churn
15231,97530,Female,disloyal Customer,44,Business travel,Eco,2300,1,1,1,3,2,1,2,2,1,5,5,3,1,2,17,0.0,dissatisfied,Churn
22584,82389,Male,Loyal Customer,9,Business travel,Business,708,1,1,1,1,1,1,1,1,2,3,4,1,3,1,20,14.0,dissatisfied,Churn
33966,124047,Male,Loyal Customer,59,Business travel,Eco,337,3,5,5,5,3,3,3,3,4,2,4,1,4,3,0,0.0,dissatisfied,Churn
36243,133348,Female,Loyal Customer,47,Personal Travel,Eco,964,1,4,1,3,2,4,4,5,5,1,1,4,5,3,0,0.0,dissatisfied,Churn
22224,75959,Male,Loyal Customer,78,Business travel,Eco,129,1,0,0,3,4,1,3,4,3,4,4,2,3,4,26,40.0,dissatisfied,Churn
56721,102836,Male,disloyal Customer,10,Business travel,Eco,991,3,3,3,4,5,3,5,5,1,5,4,3,3,5,1,0.0,dissatisfied,Not Churn
58802,74232,Male,disloyal Customer,21,Business travel,Eco,152,3,0,3,1,3,3,2,3,3,5,1,2,5,3,0,0.0,dissatisfied,Not Churn
12434,177954,Male,Loyal Customer,46,Personal Travel,Eco,370,2,4,2,4,2,2,2,2,4,2,3,4,4,2,4,32.0,dissatisfied,Not Churn
92429,181117,Female,disloyal Customer,32,Business travel,Eco,449,3,3,3,3,1,3,2,1,4,2,3,3,4,1,30,44.0,dissatisfied,Churn
35377,151772,Female,Loyal Customer,69,Personal Travel,Eco,406,4,5,4,4,2,4,5,2,2,4,2,5,2,3,0,0.0,dissatisfied,Churn
98537,141392,Female,Loyal Customer,34,Personal Travel,Eco,821,4,1,4,4,4,4,4,4,3,5,3,1,3,4,0,6.0,dissatisfied,Churn
45533,86949,Female,Loyal Customer,15,Personal Travel,Eco,404,3,4,3,2,1,3,1,1,5,2,5,5,4,1,0,0.0,dissatisfied,Churn
46978,90613,Male,disloyal Customer,20,Business travel,Eco,548,3,1,3,3,5,3,3,5,2,3,4,1,4,5,20,9.0,dissatisfied,Not Churn
75749,137874,Male,Loyal Customer,44,Personal Travel,Eco,1865,3,3,3,3,5,3,5,5,3,5,4,1,4,5,0,0.0,dissatisfied,Churn
84405,127864,Female,Loyal Customer,37,Business travel,Business,564,1,1,1,1,1,4,4,1,1,1,1,4,1,3,5,0.0,dissatisfied,Churn
87459,103363,Male,Loyal Customer,67,Personal Travel,Eco,546,4,4,4,1,4,4,4,4,5,2,4,3,4,4,0,0.0,dissatisfied,Not Churn
89968,179352,Male,Loyal Customer,63,Business travel,Eco,338,2,2,2,2,2,2,2,2,2,4,3,1,4,2,20,10.0,dissatisfied,Churn
86380,178492,Male,disloyal Customer,29,Business travel,Eco,1133,2,2,2,4,1,2,1,1,3,4,3,1,3,1,97,57.0,dissatisfied,Churn
22914,100841,Male,Loyal Customer,66,Personal Travel,Eco,200,4,3,0,2,2,0,2,2,1,5,3,3,3,2,0,0.0,dissatisfied,Churn
82110,111303,Male,Loyal Customer,24,Personal Travel,Eco,262,1,3,0,4,4,0,4,4,2,4,1,4,1,4,99,110.0,dissatisfied,Churn
52521,150491,Female,Loyal Customer,41,Personal Travel,Eco,1076,2,5,2,1,2,3,1,5,2,5,5,1,4,1,446,431.0,dissatisfied,Churn
68813,78931,Male,disloyal Customer,25,Business travel,Eco,137,2,0,2,2,1,2,4,1,5,5,3,4,5,1,6,46.0,dissatisfied,Churn
46466,73857,Female,Loyal Customer,33,Personal Travel,Eco,427,3,4,3,4,3,3,3,3,3,2,4,4,3,3,0,0.0,dissatisfied,Churn
51867,80562,Female,Loyal Customer,13,Personal Travel,Eco Plus,594,1,3,1,2,2,1,2,2,1,1,3,4,2,2,14,12.0,dissatisfied,Not Churn
11545,146086,Male,Loyal Customer,57,Personal Travel,Eco Plus,874,1,2,1,4,1,1,1,1,1,1,3,2,4,1,11,15.0,dissatisfied,Churn
24167,105401,Female,Loyal Customer,26,Business travel,Business,1981,4,5,4,4,3,3,4,3,3,4,4,2,3,3,22,44.0,dissatisfied,Churn
47933,119667,Female,disloyal Customer,31,Business travel,Eco Plus,888,3,3,3,4,1,3,2,1,4,2,3,4,3,1,8,26.0,dissatisfied,Churn
15036,114068,Male,disloyal Customer,42,Business travel,Eco,1327,4,4,4,4,1,4,5,1,4,3,3,1,1,1,7,6.0,dissatisfied,Churn
68662,135295,Male,Loyal Customer,12,Business travel,Business,1464,3,4,4,4,3,3,3,3,3,4,4,2,3,3,0,0.0,dissatisfied,Churn
2809,124656,Male,Loyal Customer,43,Personal Travel,Eco,1158,2,4,2,3,3,2,5,3,3,4,5,3,4,3,8,0.0,dissatisfied,Not Churn
96683,106260,Male,Loyal Customer,49,Business travel,Business,3566,3,1,1,1,3,4,3,3,3,3,3,1,3,2,48,41.0,dissatisfied,Churn
40400,113823,Female,disloyal Customer,25,Business travel,Eco,1129,2,2,2,3,1,2,1,1,1,3,3,1,3,1,29,30.0,dissatisfied,Churn
15470,149457,Male,Loyal Customer,69,Personal Travel,Eco,240,3,1,3,3,3,3,1,3,4,3,2,2,3,3,0,0.0,dissatisfied,Churn
71680,136496,Female,Loyal Customer,31,Personal Travel,Eco,868,2,4,2,3,1,2,1,1,2,5,3,4,4,1,0,4.0,dissatisfied,Churn
60349,70180,Male,Loyal Customer,35,Personal Travel,Eco,362,3,4,3,3,2,3,2,2,3,5,5,3,5,2,0,0.0,dissatisfied,Not Churn
60223,127525,Female,disloyal Customer,23,Business travel,Eco,731,2,3,3,1,4,3,4,4,4,3,5,4,4,4,5,0.0,dissatisfied,Churn
76605,155697,Female,disloyal Customer,20,Business travel,Eco,187,4,4,4,4,5,4,5,5,1,1,3,3,3,5,0,0.0,dissatisfied,Churn
72704,73534,Female,Loyal Customer,29,Business travel,Business,817,3,4,4,4,3,3,3,3,1,4,2,4,3,3,0,0.0,dissatisfied,Churn
7907,91259,Male,Loyal Customer,19,Personal Travel,Eco,701,3,4,3,4,2,3,2,2,4,5,5,4,3,2,11,33.0,dissatisfied,Churn
35452,139079,Female,disloyal Customer,29,Business travel,Eco,1290,3,3,3,3,1,3,1,1,1,5,4,2,3,1,12,14.0,dissatisfied,Churn
23241,187276,Female,Loyal Customer,7,Personal Travel,Eco,644,1,4,1,4,5,1,5,5,3,2,4,5,4,5,94,104.0,dissatisfied,Churn
36712,149422,Female,Loyal Customer,61,Personal Travel,Eco,366,2,1,2,4,5,4,3,5,5,2,5,1,5,2,70,60.0,dissatisfied,Churn
5212,177491,Female,Loyal Customer,56,Personal Travel,Eco Plus,372,3,4,5,1,4,4,5,2,2,5,2,5,2,3,0,0.0,dissatisfied,Churn
44038,119994,Male,Loyal Customer,13,Personal Travel,Eco,4243,4,0,5,3,5,2,5,2,4,3,1,5,2,5,0,0.0,dissatisfied,Not Churn
48461,77876,Female,Loyal Customer,55,Business travel,Business,2375,3,3,3,3,5,3,4,3,3,2,3,2,3,1,0,4.0,dissatisfied,Churn
19550,103312,Female,Loyal Customer,35,Business travel,Business,1201,1,3,3,3,5,4,4,1,1,1,1,4,1,3,14,14.0,dissatisfied,Churn
74396,135977,Female,Loyal Customer,68,Personal Travel,Eco,1744,2,3,2,3,3,3,3,5,5,2,5,1,5,3,9,0.0,dissatisfied,Churn
98157,141659,Male,Loyal Customer,38,Personal Travel,Eco,341,2,4,2,4,3,2,3,3,5,3,5,3,5,3,0,0.0,dissatisfied,Churn
83805,146039,Female,Loyal Customer,48,Personal Travel,Eco,696,2,4,2,3,2,5,5,1,1,2,1,5,1,3,0,0.0,dissatisfied,Churn
39144,141419,Female,disloyal Customer,26,Business travel,Eco,874,1,1,1,3,5,1,1,5,3,1,4,2,4,5,0,0.0,dissatisfied,Churn
95590,127130,Female,Loyal Customer,42,Business travel,Business,1162,2,5,3,5,3,4,4,2,2,2,2,2,2,2,11,19.0,dissatisfied,Not Churn
38187,120715,Female,Loyal Customer,20,Personal Travel,Eco,1023,4,3,4,3,3,4,3,3,4,1,3,1,3,3,71,100.0,dissatisfied,Churn
48793,128463,Female,disloyal Customer,29,Business travel,Eco,1235,3,3,3,4,3,3,3,3,3,4,3,4,4,3,27,12.0,dissatisfied,Churn
31167,184425,Female,Loyal Customer,17,Personal Travel,Eco,214,1,3,1,3,4,1,4,4,4,4,3,3,3,4,0,0.0,dissatisfied,Churn
84485,64573,Male,Loyal Customer,32,Personal Travel,Eco,650,1,1,1,3,4,1,1,4,4,1,2,4,3,4,22,,dissatisfied,Churn
6961,161594,Female,Loyal Customer,12,Personal Travel,Eco,1605,3,5,3,1,3,3,3,3,5,5,5,5,5,3,17,8.0,dissatisfied,Churn
17984,166637,Male,Loyal Customer,12,Personal Travel,Eco,283,3,1,3,1,2,3,2,2,3,3,2,4,1,2,0,0.0,dissatisfied,Churn
41114,77296,Male,disloyal Customer,29,Business travel,Eco,692,3,3,3,3,4,3,4,4,4,4,3,3,3,4,22,29.0,dissatisfied,Not Churn
86134,105028,Female,Loyal Customer,30,Personal Travel,Eco,1428,2,1,2,3,1,2,1,1,1,3,3,4,4,1,5,0.0,dissatisfied,Churn
64657,74564,Female,Loyal Customer,47,Personal Travel,Eco,628,3,4,3,5,2,5,4,4,4,3,1,3,4,5,0,0.0,dissatisfied,Churn
71922,136232,Male,Loyal Customer,60,Personal Travel,Eco,2527,1,4,1,3,2,1,2,2,5,2,3,5,5,2,0,0.0,dissatisfied,Churn
98150,146768,Female,Loyal Customer,40,Personal Travel,Eco,528,2,5,5,1,5,5,5,5,5,5,4,4,4,5,13,0.0,dissatisfied,Not Churn
95406,178673,Male,Loyal Customer,44,Business travel,Eco,365,3,1,1,1,3,3,3,3,4,5,4,3,4,3,0,0.0,dissatisfied,Churn
4878,100329,Female,Loyal Customer,8,Personal Travel,Eco,954,1,1,0,3,4,0,4,4,3,4,3,3,3,4,0,4.0,dissatisfied,Churn
71125,114045,Male,Loyal Customer,11,Personal Travel,Eco,811,4,4,4,1,1,4,1,1,4,3,1,5,1,1,32,64.0,dissatisfied,Churn
67114,185415,Male,disloyal Customer,58,Business travel,Eco,399,1,1,1,3,3,1,3,3,3,5,4,4,3,3,88,109.0,dissatisfied,Churn
58098,179382,Female,disloyal Customer,36,Business travel,Eco,451,2,4,2,3,2,2,2,2,2,1,3,2,4,2,0,0.0,dissatisfied,Not Churn
27335,123077,Male,Loyal Customer,26,Business travel,Eco Plus,1735,2,1,1,1,2,2,1,2,2,1,2,4,4,2,44,21.0,dissatisfied,Not Churn
87656,65795,Male,disloyal Customer,21,Business travel,Eco,223,4,5,4,4,5,4,5,5,5,3,5,4,5,5,0,4.0,dissatisfied,Churn
23638,96050,Female,Loyal Customer,43,Business travel,Eco,972,1,2,2,2,4,3,3,1,1,1,1,4,1,3,7,17.0,dissatisfied,Churn
9158,139505,Female,Loyal Customer,66,Business travel,Eco,432,1,1,1,1,5,4,3,1,1,1,1,3,1,2,0,0.0,dissatisfied,Churn
