,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
67473,31436,Male,Loyal Customer,69,Personal Travel,Eco,106,1,5,1,3,2,1,2,2,4,3,4,4,5,2,69,73.0,dissatisfied,Churn
46317,76065,Female,disloyal Customer,16,Business travel,Eco,1061,1,1,1,3,2,1,1,2,4,1,4,1,3,2,27,19.0,dissatisfied,Churn
35842,91224,Male,Loyal Customer,29,Personal Travel,Business,341,1,1,4,3,1,4,1,1,3,1,4,2,4,1,0,0.0,dissatisfied,Not Churn
6099,129532,Female,disloyal Customer,18,Business travel,Eco,257,1,3,2,3,3,2,3,3,1,2,4,1,3,3,0,0.0,dissatisfied,Churn
9351,97620,Female,Loyal Customer,18,Personal Travel,Eco,577,3,4,3,4,4,3,4,4,5,3,4,3,4,4,0,0.0,dissatisfied,Churn
92047,18793,Female,Loyal Customer,37,Personal Travel,Business,1187,1,4,1,4,2,5,5,2,2,1,3,4,2,5,0,2.0,dissatisfied,Churn
54299,96142,Male,Loyal Customer,26,Personal Travel,Eco,666,3,4,3,4,3,3,3,3,3,1,4,3,3,3,8,2.0,dissatisfied,Churn
1691,52762,Female,Loyal Customer,64,Personal Travel,Eco,1119,3,3,2,4,5,4,3,5,5,2,5,2,5,1,0,0.0,dissatisfied,Churn
67990,66712,Male,Loyal Customer,33,Business travel,Business,1167,4,3,3,3,4,4,4,4,3,4,3,3,4,4,1,0.0,dissatisfied,Not Churn
100743,11727,Male,Loyal Customer,7,Personal Travel,Eco Plus,482,1,5,1,4,2,1,1,2,1,4,2,4,4,2,0,0.0,dissatisfied,Not Churn
87265,65643,Male,disloyal Customer,23,Business travel,Eco,1325,3,3,3,3,3,3,3,3,4,5,4,4,3,3,6,31.0,dissatisfied,Churn
4549,17274,Female,Loyal Customer,9,Personal Travel,Eco,501,3,4,3,1,5,3,5,5,4,5,4,5,5,5,15,14.0,dissatisfied,Churn
57238,65070,Female,Loyal Customer,62,Personal Travel,Eco,956,3,5,3,3,2,5,5,5,5,3,5,4,5,5,41,42.0,dissatisfied,Not Churn
48774,55028,Female,Loyal Customer,43,Personal Travel,Eco,67,2,3,2,4,1,4,2,4,4,2,4,5,4,2,29,38.0,dissatisfied,Not Churn
89729,117628,Male,Loyal Customer,68,Personal Travel,Eco,307,2,5,2,2,4,2,4,4,4,5,5,5,5,4,0,0.0,dissatisfied,Churn
28464,126083,Male,Loyal Customer,71,Business travel,Eco,325,3,1,1,1,4,3,4,4,2,5,3,2,4,4,0,0.0,dissatisfied,Churn
20243,114421,Male,Loyal Customer,8,Personal Travel,Business,297,1,4,1,1,4,1,4,4,4,3,5,5,4,4,7,0.0,dissatisfied,Churn
74719,60378,Male,disloyal Customer,54,Business travel,Eco,158,1,4,1,4,5,1,5,5,2,5,4,3,4,5,0,0.0,dissatisfied,Churn
31645,132621,Female,Loyal Customer,8,Personal Travel,Eco,544,2,3,1,3,2,1,2,2,4,3,4,2,3,2,21,23.0,dissatisfied,Not Churn
44599,61350,Female,Loyal Customer,26,Personal Travel,Eco,207,4,4,4,5,4,4,4,4,5,2,3,4,3,4,0,2.0,dissatisfied,Churn
85744,62513,Female,disloyal Customer,36,Business travel,Eco,651,4,0,4,4,4,4,4,4,2,1,2,3,2,4,2,0.0,dissatisfied,Not Churn
8385,107551,Female,Loyal Customer,56,Personal Travel,Eco Plus,1390,2,4,2,1,2,4,5,2,2,2,2,3,2,4,0,3.0,dissatisfied,Churn
87685,126311,Male,Loyal Customer,70,Personal Travel,Eco,342,2,4,2,3,2,2,2,2,1,1,3,2,4,2,3,0.0,dissatisfied,Churn
92333,61178,Male,Loyal Customer,31,Personal Travel,Eco,373,2,3,2,5,4,2,4,4,1,2,1,4,2,4,0,33.0,dissatisfied,Churn
31258,100516,Male,Loyal Customer,9,Personal Travel,Eco,983,1,5,2,2,1,2,1,1,3,2,5,4,4,1,60,51.0,dissatisfied,Not Churn
73199,113363,Male,disloyal Customer,32,Business travel,Eco,786,2,3,3,3,2,3,4,2,3,3,4,1,3,2,0,0.0,dissatisfied,Churn
62394,67194,Female,disloyal Customer,35,Business travel,Business,2565,2,2,2,4,2,5,5,3,3,4,5,5,3,5,5,0.0,dissatisfied,Churn
81804,84731,Male,Loyal Customer,31,Business travel,Eco,1464,3,5,5,5,3,3,3,3,1,2,3,3,4,3,0,0.0,dissatisfied,Not Churn
33758,88613,Female,disloyal Customer,41,Business travel,Business,1598,2,2,2,2,4,2,4,4,5,3,4,3,4,4,0,0.0,dissatisfied,Churn
4698,102953,Male,Loyal Customer,57,Business travel,Eco,453,2,3,4,3,2,2,2,2,4,3,3,3,2,2,0,15.0,dissatisfied,Churn
43017,124238,Male,Loyal Customer,19,Business travel,Eco Plus,2295,1,2,1,2,1,1,2,1,4,2,3,1,3,1,0,8.0,dissatisfied,Churn
11134,17062,Female,Loyal Customer,8,Personal Travel,Eco Plus,268,2,4,2,1,2,2,2,2,3,5,4,3,4,2,33,28.0,dissatisfied,Churn
4792,120827,Male,Loyal Customer,35,Business travel,Eco Plus,787,3,4,4,4,3,3,3,3,4,3,4,2,4,3,22,10.0,dissatisfied,Not Churn
2736,106458,Male,Loyal Customer,43,Business travel,Business,3890,1,2,2,2,4,3,3,1,1,2,1,1,1,3,30,18.0,dissatisfied,Not Churn
28080,17347,Female,Loyal Customer,59,Personal Travel,Eco,196,3,5,3,2,4,5,5,5,5,3,5,5,5,4,2,0.0,dissatisfied,Churn
17242,41648,Male,disloyal Customer,62,Business travel,Business,1123,3,3,3,2,4,3,4,4,2,3,2,3,2,4,9,0.0,dissatisfied,Not Churn
83755,72093,Female,Loyal Customer,9,Personal Travel,Eco,1379,3,3,3,4,3,3,3,3,5,4,4,3,5,3,0,0.0,dissatisfied,Churn
92405,98471,Female,Loyal Customer,45,Business travel,Business,594,3,1,1,1,3,3,4,3,3,3,3,4,3,1,0,6.0,dissatisfied,Churn
96651,96818,Male,Loyal Customer,43,Personal Travel,Eco,794,2,3,2,4,4,2,4,4,2,5,3,1,4,4,0,0.0,dissatisfied,Churn
32051,74685,Female,Loyal Customer,59,Business travel,Business,1192,2,2,2,2,2,4,3,2,2,2,2,1,2,1,1,0.0,dissatisfied,Churn
39822,116145,Male,Loyal Customer,64,Personal Travel,Eco,919,1,4,1,4,5,1,5,5,5,5,3,1,5,5,110,113.0,dissatisfied,Churn
103762,90546,Male,Loyal Customer,18,Business travel,Business,2153,3,4,3,3,3,3,3,3,2,4,3,3,4,3,30,9.0,dissatisfied,Churn
26949,49824,Female,disloyal Customer,45,Business travel,Eco,852,2,2,2,3,5,2,5,5,5,2,1,3,1,5,0,2.0,dissatisfied,Churn
98674,81234,Female,Loyal Customer,27,Personal Travel,Eco Plus,1721,1,4,1,4,1,1,5,1,2,2,2,4,3,1,3,16.0,dissatisfied,Churn
88104,64745,Female,Loyal Customer,7,Personal Travel,Eco,305,2,5,2,1,4,2,4,4,3,5,5,5,5,4,0,0.0,dissatisfied,Churn
26380,71822,Female,Loyal Customer,28,Business travel,Eco,2419,1,2,2,2,1,1,1,1,3,1,2,4,4,1,0,7.0,dissatisfied,Not Churn
70001,37301,Male,Loyal Customer,9,Business travel,Business,1722,2,2,2,2,2,2,2,2,2,3,4,1,4,2,8,2.0,dissatisfied,Churn
30469,70802,Female,Loyal Customer,23,Business travel,Business,2186,3,3,3,3,3,3,3,3,2,3,3,1,3,3,5,12.0,dissatisfied,Churn
97574,98882,Male,Loyal Customer,10,Personal Travel,Eco,406,3,5,3,2,2,3,2,2,4,4,4,3,4,2,8,8.0,dissatisfied,Churn
26878,75447,Female,Loyal Customer,10,Personal Travel,Eco,247,2,1,2,3,5,2,5,5,4,4,2,3,3,5,1,2.0,dissatisfied,Churn
52455,131690,Female,Loyal Customer,64,Personal Travel,Eco,1670,3,4,3,4,1,3,1,4,4,3,5,3,4,5,0,0.0,dissatisfied,Not Churn
62940,49665,Female,disloyal Customer,39,Business travel,Eco,374,4,5,4,1,3,4,3,3,1,4,1,3,1,3,0,0.0,dissatisfied,Churn
90017,105420,Female,Loyal Customer,8,Personal Travel,Eco,341,3,1,3,2,4,3,4,4,1,3,1,2,2,4,0,0.0,dissatisfied,Churn
75166,50848,Female,Loyal Customer,27,Personal Travel,Eco Plus,175,4,5,4,5,4,4,4,4,5,3,5,5,5,4,0,0.0,dissatisfied,Churn
23339,46540,Male,Loyal Customer,17,Business travel,Eco,280,2,5,1,1,2,2,1,2,1,5,4,3,4,2,0,0.0,dissatisfied,Churn
85350,109921,Male,Loyal Customer,47,Personal Travel,Eco,829,4,4,5,3,4,5,4,4,4,3,4,5,4,4,36,22.0,dissatisfied,Churn
35074,126353,Male,Loyal Customer,70,Personal Travel,Eco,417,1,3,1,4,2,1,2,2,1,5,4,1,3,2,6,1.0,dissatisfied,Churn
79756,79701,Female,Loyal Customer,41,Business travel,Business,1585,1,4,4,4,4,2,1,1,1,1,1,2,1,1,49,51.0,dissatisfied,Churn
52061,50796,Male,disloyal Customer,35,Business travel,Eco,188,3,0,3,4,1,3,1,1,5,4,2,1,2,1,0,20.0,dissatisfied,Churn
14271,138090,Female,Loyal Customer,7,Personal Travel,Eco,255,2,4,2,5,3,2,3,3,1,3,4,3,4,3,0,0.0,dissatisfied,Churn
77137,89007,Male,disloyal Customer,39,Business travel,Eco,761,1,1,1,4,4,1,1,4,3,3,3,1,3,4,0,0.0,dissatisfied,Churn
45378,17247,Male,Loyal Customer,51,Personal Travel,Eco,265,3,4,3,2,1,3,1,1,1,5,3,1,5,1,12,10.0,dissatisfied,Churn
67170,26801,Male,Loyal Customer,36,Personal Travel,Eco Plus,445,4,5,4,3,4,4,4,4,3,2,5,3,5,4,21,14.0,dissatisfied,Churn
94380,16744,Female,Loyal Customer,38,Personal Travel,Eco,240,1,4,1,3,1,1,1,1,3,1,4,4,4,1,55,59.0,dissatisfied,Churn
84516,42656,Female,disloyal Customer,22,Business travel,Eco,163,3,5,3,4,4,3,4,4,4,2,5,2,1,4,0,7.0,dissatisfied,Churn
48556,133079,Female,Loyal Customer,54,Personal Travel,Eco,651,4,4,4,2,4,1,1,1,1,4,1,3,1,1,0,0.0,dissatisfied,Churn
45596,27362,Female,Loyal Customer,25,Personal Travel,Business,1134,3,4,2,3,2,2,2,2,5,2,4,5,5,2,77,57.0,dissatisfied,Churn
85259,109200,Female,disloyal Customer,28,Business travel,Eco,991,3,3,3,3,2,3,2,2,3,5,3,1,3,2,5,5.0,dissatisfied,Churn
39757,129939,Female,Loyal Customer,11,Business travel,Eco Plus,1979,2,3,3,3,2,2,3,2,1,4,3,1,3,2,1,11.0,dissatisfied,Churn
86198,115268,Male,Loyal Customer,23,Personal Travel,Eco,1180,3,4,3,4,1,3,1,1,3,5,5,5,4,1,20,2.0,dissatisfied,Not Churn
53682,37358,Female,Loyal Customer,16,Business travel,Eco Plus,867,4,1,3,1,4,4,2,4,1,4,3,4,3,4,0,0.0,dissatisfied,Churn
49043,122526,Male,disloyal Customer,22,Business travel,Eco,649,3,1,3,3,2,3,5,2,3,4,3,1,4,2,0,0.0,dissatisfied,Churn
74796,89817,Male,disloyal Customer,32,Business travel,Business,760,3,3,3,2,2,3,2,2,4,3,4,5,5,2,0,17.0,dissatisfied,Churn
84597,87046,Female,Loyal Customer,49,Business travel,Eco Plus,481,4,5,5,5,4,3,4,4,4,4,4,1,4,4,0,0.0,dissatisfied,Churn
24518,88528,Female,Loyal Customer,69,Personal Travel,Eco,317,3,2,3,3,2,4,3,4,4,3,5,4,4,1,0,2.0,dissatisfied,Churn
71488,46273,Female,disloyal Customer,24,Business travel,Eco,231,2,5,2,2,4,2,4,4,1,4,5,4,4,4,0,0.0,dissatisfied,Churn
46776,59936,Female,disloyal Customer,55,Business travel,Eco,78,2,0,2,1,1,2,1,1,3,5,5,4,5,1,0,0.0,dissatisfied,Churn
61274,75609,Male,Loyal Customer,27,Personal Travel,Eco Plus,354,3,5,3,1,3,3,3,3,4,4,5,3,4,3,0,0.0,dissatisfied,Churn
70386,112733,Female,Loyal Customer,30,Personal Travel,Eco,226,3,4,3,1,4,3,4,4,4,5,5,5,5,4,4,0.0,dissatisfied,Churn
28794,126087,Female,disloyal Customer,36,Business travel,Eco,308,1,3,1,3,5,1,5,5,1,5,3,4,3,5,0,3.0,dissatisfied,Churn
98867,113358,Male,Loyal Customer,36,Business travel,Business,2253,2,5,5,5,2,3,3,2,2,2,2,3,2,2,10,0.0,dissatisfied,Not Churn
51785,77461,Female,Loyal Customer,52,Business travel,Eco,964,3,3,2,2,4,4,3,3,3,3,3,1,3,1,0,0.0,dissatisfied,Churn
94971,78591,Male,Loyal Customer,65,Personal Travel,Eco,631,2,3,2,2,1,2,2,1,4,3,3,4,2,1,0,8.0,dissatisfied,Churn
103033,112826,Female,Loyal Customer,15,Personal Travel,Eco,197,1,1,0,3,5,0,5,5,2,2,4,3,4,5,16,6.0,dissatisfied,Churn
10234,94977,Female,Loyal Customer,61,Personal Travel,Eco,363,4,2,4,4,4,3,3,2,5,4,4,3,3,3,127,133.0,dissatisfied,Not Churn
54487,39829,Male,Loyal Customer,14,Personal Travel,Eco,1107,3,5,3,2,2,3,2,2,3,5,5,3,4,2,0,0.0,dissatisfied,Churn
59615,103027,Female,Loyal Customer,45,Personal Travel,Eco Plus,507,2,4,4,5,2,5,5,2,2,4,2,4,2,3,0,0.0,dissatisfied,Churn
81390,44393,Male,Loyal Customer,9,Personal Travel,Eco,1674,3,2,3,3,2,3,2,2,1,3,3,1,3,2,0,0.0,dissatisfied,Not Churn
31007,127744,Male,Loyal Customer,39,Business travel,Business,1460,2,2,2,2,2,4,4,2,2,2,2,4,2,2,19,13.0,dissatisfied,Churn
67318,53802,Female,Loyal Customer,46,Business travel,Business,2551,1,1,1,1,5,3,3,1,1,2,1,3,1,1,42,60.0,dissatisfied,Churn
64533,127009,Female,Loyal Customer,54,Business travel,Eco Plus,325,1,1,1,1,2,2,3,1,1,1,1,1,1,3,92,90.0,dissatisfied,Churn
18571,98154,Male,Loyal Customer,21,Personal Travel,Eco,214,2,4,2,4,4,2,1,4,3,1,2,5,4,4,4,0.0,dissatisfied,Churn
49733,125521,Female,Loyal Customer,30,Business travel,Business,2794,2,3,3,3,2,2,2,2,3,3,4,4,4,2,38,38.0,dissatisfied,Churn
60376,117372,Female,Loyal Customer,48,Business travel,Eco,480,3,1,1,1,3,3,3,1,3,1,1,3,1,3,169,134.0,dissatisfied,Churn
24554,139735,Female,disloyal Customer,37,Business travel,Eco,414,2,2,3,4,3,3,3,4,1,4,4,3,2,3,143,131.0,dissatisfied,Churn
69710,135937,Female,Loyal Customer,45,Business travel,Business,899,3,5,5,5,2,3,3,3,3,3,3,3,3,4,19,43.0,dissatisfied,Churn
97792,125406,Male,Loyal Customer,36,Business travel,Eco,480,3,5,5,5,3,3,3,3,1,3,3,1,3,3,0,0.0,dissatisfied,Not Churn
3549,64318,Female,Loyal Customer,25,Business travel,Eco,325,3,5,5,5,3,3,4,3,1,1,3,4,4,3,31,8.0,dissatisfied,Not Churn
7878,130182,Male,Loyal Customer,60,Business travel,Eco,936,2,3,5,5,2,2,2,2,1,4,3,4,3,2,0,0.0,dissatisfied,Not Churn
40690,78134,Male,Loyal Customer,43,Business travel,Eco,835,2,3,4,3,2,2,2,2,1,2,4,1,3,2,1,12.0,dissatisfied,Churn
52756,108026,Male,Loyal Customer,52,Business travel,Eco,456,1,4,2,4,1,1,1,1,4,4,2,3,2,1,69,56.0,dissatisfied,Churn
103399,99020,Female,Loyal Customer,15,Personal Travel,Eco,406,3,4,3,1,1,3,1,1,4,3,5,4,4,1,1,1.0,dissatisfied,Not Churn
16338,75866,Male,Loyal Customer,52,Business travel,Business,237,1,3,3,3,3,3,4,1,1,1,1,4,1,4,1,0.0,dissatisfied,Not Churn
40539,31104,Male,disloyal Customer,30,Business travel,Eco,508,2,5,2,2,4,2,4,4,5,2,3,5,2,4,0,0.0,dissatisfied,Churn
52628,113259,Female,Loyal Customer,21,Personal Travel,Eco,317,1,4,1,3,1,1,1,1,2,2,4,5,1,1,20,14.0,dissatisfied,Not Churn
27507,38178,Male,Loyal Customer,10,Personal Travel,Eco,680,2,5,2,3,1,2,1,1,4,3,5,3,5,1,0,0.0,dissatisfied,Churn
43132,137822,Male,Loyal Customer,24,Personal Travel,Eco,2075,3,3,3,1,4,3,4,4,5,4,1,3,4,4,0,2.0,dissatisfied,Churn
98960,132107,Female,Loyal Customer,45,Business travel,Business,337,4,1,1,1,5,4,4,4,4,4,4,3,4,2,0,22.0,dissatisfied,Churn
72940,81803,Male,Loyal Customer,45,Business travel,Eco,4243,3,1,1,1,3,3,3,1,2,1,2,3,1,3,4,19.0,dissatisfied,Churn
40823,49786,Female,Loyal Customer,17,Personal Travel,Eco,129,3,1,0,3,5,0,5,5,1,4,3,2,4,5,0,0.0,dissatisfied,Not Churn
41413,126161,Male,disloyal Customer,59,Business travel,Eco,337,4,0,4,4,1,4,1,1,5,2,3,3,2,1,2,5.0,dissatisfied,Churn
98740,31508,Female,Loyal Customer,36,Business travel,Eco,192,1,1,1,1,1,1,1,1,1,5,4,1,3,1,79,86.0,dissatisfied,Churn
26903,79271,Male,Loyal Customer,34,Personal Travel,Eco,646,3,3,3,3,2,3,2,2,1,2,3,2,3,2,0,0.0,dissatisfied,Churn
33986,81264,Female,disloyal Customer,22,Business travel,Eco,212,2,2,2,3,4,2,4,4,3,2,3,4,3,4,64,67.0,dissatisfied,Churn
34628,108682,Female,Loyal Customer,45,Business travel,Eco,1046,3,2,2,2,4,3,2,3,3,3,3,3,3,4,4,0.0,dissatisfied,Churn
45633,110620,Male,disloyal Customer,29,Business travel,Eco,971,3,3,3,3,1,3,1,1,4,2,3,4,4,1,4,0.0,dissatisfied,Churn
93436,25478,Male,Loyal Customer,52,Personal Travel,Eco,1042,3,4,3,1,2,3,3,2,5,5,4,4,5,2,3,14.0,dissatisfied,Churn
66854,94308,Male,Loyal Customer,54,Business travel,Business,321,3,4,4,4,5,3,3,3,3,3,3,4,3,4,0,3.0,dissatisfied,Churn
99241,108846,Male,Loyal Customer,25,Personal Travel,Eco,668,3,4,3,1,3,3,4,3,4,3,5,3,5,3,10,50.0,dissatisfied,Churn
12860,81319,Male,disloyal Customer,27,Business travel,Eco,978,2,2,2,2,1,2,1,1,1,4,2,2,3,1,83,88.0,dissatisfied,Churn
61933,130531,Female,disloyal Customer,27,Business travel,Eco,1496,2,2,2,4,1,2,1,1,3,3,4,3,4,1,74,82.0,dissatisfied,Not Churn
59351,72936,Female,Loyal Customer,21,Personal Travel,Eco,1744,2,1,2,3,1,2,1,1,4,3,2,4,3,1,0,0.0,dissatisfied,Churn
57610,30575,Male,Loyal Customer,69,Business travel,Business,2230,1,1,1,1,1,3,4,1,1,2,1,3,1,1,0,0.0,dissatisfied,Churn
92346,11430,Female,Loyal Customer,24,Personal Travel,Eco,164,3,4,3,4,3,4,4,5,2,4,5,4,3,4,423,417.0,dissatisfied,Churn
57699,127384,Female,disloyal Customer,39,Business travel,Business,325,3,3,3,3,2,3,2,2,2,2,4,3,4,2,0,2.0,dissatisfied,Churn
101331,18515,Male,disloyal Customer,20,Business travel,Eco,335,3,3,3,2,4,3,4,4,5,1,5,2,3,4,0,0.0,dissatisfied,Not Churn
72037,51657,Male,Loyal Customer,66,Personal Travel,Eco,689,1,3,1,2,1,1,1,1,3,5,3,3,3,1,0,6.0,dissatisfied,Churn
4233,44821,Female,Loyal Customer,46,Business travel,Eco Plus,1990,3,1,1,1,1,3,3,3,3,3,3,2,3,4,4,0.0,dissatisfied,Churn
69367,71569,Female,disloyal Customer,22,Business travel,Business,567,2,2,1,4,5,1,5,5,3,2,3,1,4,5,45,68.0,dissatisfied,Churn
96403,75425,Female,Loyal Customer,54,Personal Travel,Eco,282,1,4,1,1,2,3,1,3,3,1,5,3,3,2,10,0.0,dissatisfied,Churn
9544,91928,Female,Loyal Customer,16,Business travel,Business,1975,1,4,4,4,1,1,1,1,1,4,4,2,3,1,0,26.0,dissatisfied,Churn
43740,134278,Male,Loyal Customer,37,Personal Travel,Eco Plus,541,2,5,2,2,3,2,3,3,3,5,5,3,5,3,0,0.0,dissatisfied,Not Churn
20313,76587,Female,Loyal Customer,61,Personal Travel,Eco,550,2,0,2,4,2,4,4,5,5,2,5,5,5,4,0,0.0,dissatisfied,Not Churn
93736,91678,Male,Loyal Customer,10,Personal Travel,Eco,1299,2,4,2,2,4,2,4,4,3,5,3,4,4,4,0,0.0,dissatisfied,Churn
29822,21481,Female,Loyal Customer,51,Personal Travel,Eco,163,3,4,3,3,3,3,4,4,4,3,4,2,4,2,0,0.0,dissatisfied,Churn
256,120219,Female,disloyal Customer,26,Business travel,Eco,804,2,2,2,3,4,2,3,4,1,4,4,1,4,4,7,0.0,dissatisfied,Churn
82358,99986,Male,disloyal Customer,25,Business travel,Eco,1035,2,2,2,4,2,2,2,2,3,3,3,4,4,2,17,4.0,dissatisfied,Churn
31748,50314,Male,Loyal Customer,34,Business travel,Business,3953,3,3,3,3,5,2,2,3,3,3,3,3,3,2,77,108.0,dissatisfied,Churn
21326,36555,Male,Loyal Customer,31,Personal Travel,Eco,406,2,2,2,3,1,2,1,1,1,3,2,4,3,1,43,54.0,dissatisfied,Churn
11479,75690,Male,Loyal Customer,40,Business travel,Business,3296,2,5,2,2,2,4,3,2,2,2,2,2,2,2,4,8.0,dissatisfied,Churn
98743,88715,Female,Loyal Customer,15,Personal Travel,Eco,980,3,1,3,1,3,3,3,3,3,5,2,1,2,3,0,0.0,dissatisfied,Churn
22854,71399,Female,disloyal Customer,21,Business travel,Eco,1506,2,1,1,4,4,2,4,4,5,3,4,3,5,4,0,0.0,dissatisfied,Not Churn
100600,118338,Female,Loyal Customer,41,Business travel,Eco,589,2,3,3,3,1,2,1,1,2,3,3,3,3,1,11,1.0,dissatisfied,Churn
47350,91385,Male,Loyal Customer,48,Personal Travel,Eco Plus,1399,2,1,2,3,1,2,5,1,3,3,4,1,3,1,38,40.0,dissatisfied,Churn
20960,61387,Female,Loyal Customer,64,Personal Travel,Eco,89,2,4,2,2,3,4,4,2,2,2,1,5,2,5,0,0.0,dissatisfied,Not Churn
7773,34480,Male,Loyal Customer,33,Business travel,Business,1934,3,4,2,4,3,3,3,3,4,4,3,4,4,3,0,4.0,dissatisfied,Churn
78427,94866,Female,Loyal Customer,13,Personal Travel,Eco,2486,1,5,1,4,3,1,3,3,2,4,3,4,1,3,45,36.0,dissatisfied,Churn
56669,24123,Male,Loyal Customer,11,Personal Travel,Eco,595,2,4,2,3,3,2,3,3,4,1,4,4,3,3,0,0.0,dissatisfied,Churn
75855,30338,Female,Loyal Customer,59,Personal Travel,Eco,589,3,5,3,4,2,5,4,1,1,3,1,3,1,5,46,42.0,dissatisfied,Churn
94707,44930,Female,Loyal Customer,24,Personal Travel,Eco,1617,1,4,2,4,2,2,2,2,5,2,3,5,4,2,25,28.0,dissatisfied,Churn
39725,40030,Male,Loyal Customer,8,Personal Travel,Eco,1542,3,3,3,3,5,3,5,5,4,2,3,3,2,5,0,0.0,dissatisfied,Churn
52895,76952,Female,Loyal Customer,51,Personal Travel,Business,802,2,4,3,1,1,5,4,3,3,3,3,5,3,5,6,22.0,dissatisfied,Churn
62780,46488,Female,Loyal Customer,63,Business travel,Business,1674,4,3,3,3,1,1,2,4,4,4,4,1,4,3,0,8.0,dissatisfied,Churn
58938,38751,Female,Loyal Customer,50,Business travel,Business,2042,3,4,4,4,3,3,3,4,1,3,3,3,1,3,0,0.0,dissatisfied,Churn
57108,111840,Male,disloyal Customer,46,Personal Travel,Eco,345,3,4,3,4,5,3,5,5,5,5,4,3,5,5,13,11.0,dissatisfied,Not Churn
75793,45804,Male,Loyal Customer,51,Personal Travel,Eco,972,1,4,1,2,1,1,1,1,4,4,5,3,5,1,5,0.0,dissatisfied,Churn
45096,106536,Male,disloyal Customer,59,Business travel,Eco,460,3,3,3,4,2,3,2,2,3,1,4,4,4,2,54,52.0,dissatisfied,Churn
90749,59722,Female,Loyal Customer,46,Business travel,Business,2360,3,5,5,5,1,3,3,1,1,1,3,2,1,4,17,17.0,dissatisfied,Churn
46132,19773,Male,Loyal Customer,51,Personal Travel,Eco,368,1,4,1,3,4,1,1,4,3,2,4,4,3,4,0,0.0,dissatisfied,Churn
71291,63029,Female,Loyal Customer,51,Personal Travel,Eco,584,1,5,1,1,5,4,5,2,2,1,2,4,2,3,9,6.0,dissatisfied,Churn
67202,83190,Male,Loyal Customer,69,Personal Travel,Eco,700,2,4,2,3,1,2,5,1,3,5,5,4,5,1,0,0.0,dissatisfied,Churn
29321,53514,Male,disloyal Customer,25,Business travel,Eco,651,3,2,3,3,5,3,5,5,3,2,3,2,3,5,0,3.0,dissatisfied,Churn
60222,127463,Female,Loyal Customer,56,Personal Travel,Eco,304,4,3,4,3,1,4,3,4,4,4,4,1,4,3,5,0.0,dissatisfied,Churn
57794,64752,Male,Loyal Customer,29,Personal Travel,Eco,305,3,5,3,5,2,3,2,2,3,4,5,4,5,2,0,0.0,dissatisfied,Churn
75282,59570,Male,disloyal Customer,40,Business travel,Eco,77,2,0,2,5,3,2,4,3,3,5,2,5,5,3,52,77.0,dissatisfied,Churn
53301,39262,Female,disloyal Customer,22,Business travel,Business,954,3,3,2,4,1,2,1,1,3,4,4,2,4,1,0,0.0,dissatisfied,Churn
25950,71660,Male,disloyal Customer,26,Business travel,Business,602,4,4,4,4,5,4,5,5,5,5,4,5,5,5,0,0.0,dissatisfied,Churn
5699,23290,Female,Loyal Customer,23,Personal Travel,Eco Plus,359,2,5,2,1,2,2,2,2,4,5,5,3,4,2,0,2.0,dissatisfied,Churn
49359,48547,Female,Loyal Customer,50,Personal Travel,Eco Plus,1185,3,5,3,5,5,4,5,3,3,3,3,5,3,5,0,0.0,dissatisfied,Churn
60637,136439,Female,disloyal Customer,27,Business travel,Business,328,1,1,1,5,1,1,3,5,5,4,5,3,4,3,171,159.0,dissatisfied,Churn
24658,127911,Female,Loyal Customer,23,Business travel,Business,1020,3,5,5,5,3,3,3,3,2,2,3,2,4,3,75,53.0,dissatisfied,Churn
53244,26262,Male,disloyal Customer,36,Business travel,Eco,338,2,3,2,4,2,2,2,2,1,3,4,4,4,2,0,0.0,dissatisfied,Churn
89180,68735,Male,Loyal Customer,42,Business travel,Eco,733,4,1,1,1,4,4,4,4,3,3,3,4,3,4,0,0.0,dissatisfied,Churn
45869,38951,Male,Loyal Customer,50,Business travel,Eco,2676,3,2,2,2,3,3,3,3,4,1,1,1,3,3,1,0.0,dissatisfied,Churn
2535,47277,Female,disloyal Customer,38,Business travel,Business,359,1,1,1,2,4,1,4,4,5,3,4,3,5,4,0,0.0,dissatisfied,Not Churn
31060,119126,Female,Loyal Customer,62,Personal Travel,Eco,406,3,5,3,3,2,4,5,3,3,3,3,4,3,4,0,0.0,dissatisfied,Churn
4938,55436,Female,Loyal Customer,23,Business travel,Eco,157,2,4,4,4,2,3,2,2,5,3,3,2,1,2,172,185.0,dissatisfied,Churn
72818,39776,Female,Loyal Customer,37,Personal Travel,Eco,421,4,4,4,3,1,4,1,1,2,3,4,2,4,1,3,0.0,dissatisfied,Churn
59248,69572,Female,Loyal Customer,42,Business travel,Eco,3801,3,3,3,3,3,3,3,2,5,2,3,3,4,3,0,48.0,dissatisfied,Churn
24804,37135,Female,Loyal Customer,49,Personal Travel,Eco Plus,2139,3,4,3,3,5,5,5,3,3,3,3,3,3,3,56,34.0,dissatisfied,Not Churn
