,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
96797,32858,Male,Loyal Customer,20,Business travel,Business,127,2,5,5,5,2,2,2,2,2,4,3,4,3,2,7,1.0,dissatisfied,Churn
25632,55933,Male,Loyal Customer,31,Business travel,Eco Plus,374,1,5,2,2,1,1,1,1,4,3,4,1,4,1,109,109.0,dissatisfied,Churn
20925,120254,Male,disloyal Customer,22,Business travel,Eco,2295,4,4,4,4,3,4,3,3,3,2,3,4,4,3,3,0.0,dissatisfied,Churn
84928,35479,Female,disloyal Customer,23,Business travel,Eco,317,2,0,2,1,4,2,1,4,4,5,2,5,4,4,0,0.0,dissatisfied,Churn
43640,81467,Female,Loyal Customer,21,Personal Travel,Eco,1102,1,2,1,3,3,1,4,3,4,1,3,1,4,3,2,0.0,dissatisfied,Churn
15642,115283,Male,Loyal Customer,27,Personal Travel,Eco,1524,3,3,2,3,1,2,1,1,4,1,2,4,3,1,0,0.0,dissatisfied,Churn
81266,86936,Female,Loyal Customer,33,Personal Travel,Eco,1119,2,5,2,3,3,2,3,3,3,3,5,5,4,3,0,0.0,dissatisfied,Churn
29796,46308,Male,Loyal Customer,56,Personal Travel,Business,101,3,3,3,1,2,1,1,4,4,3,4,4,4,3,0,0.0,dissatisfied,Churn
95789,39089,Male,Loyal Customer,49,Personal Travel,Eco,447,2,4,4,1,1,4,1,1,5,5,5,3,5,1,42,26.0,dissatisfied,Churn
41081,17014,Male,Loyal Customer,42,Personal Travel,Eco,562,3,5,3,3,3,3,3,3,3,1,3,2,3,3,0,0.0,dissatisfied,Churn
57902,57879,Male,Loyal Customer,66,Personal Travel,Eco,1499,3,4,2,3,3,2,3,3,3,1,1,5,3,3,0,0.0,dissatisfied,Churn
45632,51443,Female,disloyal Customer,64,Business travel,Eco,1046,4,4,4,4,4,2,2,1,2,4,4,2,1,2,132,131.0,dissatisfied,Not Churn
21575,116713,Female,Loyal Customer,43,Personal Travel,Eco,197,3,5,3,1,2,5,5,2,2,3,2,3,2,3,1,0.0,dissatisfied,Churn
61732,140016,Female,Loyal Customer,29,Personal Travel,Eco,857,3,1,3,4,3,3,3,3,1,4,4,1,3,3,38,16.0,dissatisfied,Not Churn
15262,107598,Male,Loyal Customer,27,Personal Travel,Eco Plus,867,2,3,2,1,2,2,2,2,4,4,4,1,1,2,0,0.0,dissatisfied,Not Churn
82154,111183,Female,Loyal Customer,70,Personal Travel,Eco,781,1,5,1,4,2,5,5,4,4,1,4,5,4,4,0,0.0,dissatisfied,Churn
55306,142306,Male,Loyal Customer,34,Personal Travel,Eco,1488,2,4,2,2,5,2,5,5,5,4,3,3,5,5,0,0.0,dissatisfied,Churn
103741,121347,Male,Loyal Customer,27,Business travel,Business,2490,2,5,5,5,2,2,2,2,4,1,4,2,3,2,2,6.0,dissatisfied,Churn
75040,118518,Male,Loyal Customer,17,Business travel,Business,1961,1,3,5,3,1,1,1,1,4,3,4,3,4,1,14,3.0,dissatisfied,Churn
75616,72714,Male,Loyal Customer,24,Business travel,Business,723,3,1,1,1,3,3,3,3,1,5,3,2,3,3,1,0.0,dissatisfied,Churn
55436,142423,Female,Loyal Customer,56,Personal Travel,Eco,1587,4,5,4,3,4,4,4,4,4,4,4,3,4,3,4,0.0,dissatisfied,Not Churn
72324,74034,Female,Loyal Customer,8,Personal Travel,Eco Plus,965,2,5,2,1,4,2,2,4,5,5,5,3,4,4,34,35.0,dissatisfied,Churn
31336,92397,Female,disloyal Customer,33,Business travel,Business,684,3,3,3,3,1,3,1,1,4,4,4,4,4,1,0,0.0,dissatisfied,Churn
80875,39330,Male,Loyal Customer,26,Business travel,Business,2394,3,4,4,4,3,2,3,3,1,5,4,3,3,3,0,0.0,dissatisfied,Churn
35325,47673,Female,Loyal Customer,51,Personal Travel,Eco,2355,1,4,1,4,5,4,4,4,4,1,4,1,4,2,13,0.0,dissatisfied,Churn
48701,51886,Male,Loyal Customer,17,Business travel,Business,2150,1,1,1,1,1,1,1,1,4,5,3,1,4,1,2,0.0,dissatisfied,Churn
94831,42158,Male,Loyal Customer,17,Personal Travel,Eco,680,3,4,3,5,2,3,2,2,5,4,4,4,4,2,0,0.0,dissatisfied,Churn
16551,46920,Female,Loyal Customer,32,Business travel,Eco,101,2,4,4,4,2,3,2,2,4,2,4,1,3,2,0,0.0,dissatisfied,Churn
53385,124689,Male,disloyal Customer,16,Business travel,Eco,787,3,3,3,4,3,3,3,3,1,3,4,1,4,3,16,4.0,dissatisfied,Churn
49030,83208,Female,Loyal Customer,47,Personal Travel,Eco,1061,2,4,2,2,5,5,5,5,5,2,1,5,5,4,0,12.0,dissatisfied,Churn
100221,93607,Female,Loyal Customer,36,Business travel,Business,2925,1,1,1,1,1,1,1,3,2,3,3,1,2,1,0,29.0,dissatisfied,Churn
70295,76830,Male,Loyal Customer,47,Business travel,Eco,1726,1,2,2,2,1,1,1,1,2,2,3,4,4,1,0,28.0,dissatisfied,Churn
81170,58489,Male,disloyal Customer,24,Business travel,Eco,231,4,1,4,2,3,4,3,3,2,4,3,3,2,3,0,5.0,dissatisfied,Not Churn
93825,77670,Male,Loyal Customer,34,Personal Travel,Eco,337,3,4,3,4,4,3,1,4,3,5,5,5,5,4,17,0.0,dissatisfied,Churn
28919,75604,Male,Loyal Customer,47,Personal Travel,Eco,853,3,1,2,3,1,2,1,1,1,4,3,4,3,1,3,0.0,dissatisfied,Churn
30989,67691,Male,Loyal Customer,56,Personal Travel,Eco Plus,1476,2,5,2,3,4,2,4,4,3,2,3,3,5,4,22,20.0,dissatisfied,Churn
36487,134574,Female,disloyal Customer,29,Business travel,Business,1576,2,2,2,3,4,2,4,4,3,4,5,3,5,4,0,0.0,dissatisfied,Churn
24219,110630,Female,Loyal Customer,41,Business travel,Eco,359,3,5,5,5,3,3,3,3,4,1,2,1,2,3,4,0.0,dissatisfied,Churn
82655,106944,Male,Loyal Customer,20,Personal Travel,Eco,453,3,5,3,4,4,3,4,4,4,3,5,3,4,4,0,0.0,dissatisfied,Not Churn
36145,25832,Female,disloyal Customer,33,Business travel,Business,201,1,1,1,1,1,1,1,1,3,2,5,3,5,1,0,1.0,dissatisfied,Not Churn
60855,30925,Female,Loyal Customer,29,Business travel,Eco Plus,1008,3,2,2,2,3,3,3,3,3,2,4,3,3,3,21,27.0,dissatisfied,Churn
42426,100507,Male,Loyal Customer,59,Business travel,Business,356,3,5,5,5,3,3,4,3,3,3,3,4,3,2,0,0.0,dissatisfied,Churn
16282,111150,Female,Loyal Customer,72,Business travel,Business,2322,2,1,1,1,2,4,4,2,2,2,2,4,2,3,0,5.0,dissatisfied,Churn
75899,87412,Male,Loyal Customer,41,Business travel,Eco,2174,2,2,4,2,2,2,2,2,1,5,1,1,2,2,0,3.0,dissatisfied,Churn
77323,19350,Female,disloyal Customer,42,Business travel,Business,224,2,2,2,3,3,2,3,3,4,4,4,3,5,3,9,37.0,dissatisfied,Churn
93169,23226,Male,disloyal Customer,39,Business travel,Business,984,1,2,2,2,5,2,5,5,3,2,5,5,5,5,2,0.0,dissatisfied,Not Churn
99232,78000,Female,Loyal Customer,8,Personal Travel,Eco,853,3,3,3,4,3,3,3,3,2,2,4,2,3,3,10,0.0,dissatisfied,Churn
9298,64105,Female,disloyal Customer,55,Business travel,Eco,109,2,4,2,1,5,2,5,5,4,2,4,4,3,5,0,0.0,dissatisfied,Churn
19256,81754,Female,Loyal Customer,35,Personal Travel,Eco,641,3,4,3,1,5,3,5,5,4,3,5,4,5,5,0,0.0,dissatisfied,Churn
32966,122452,Female,Loyal Customer,36,Personal Travel,Eco,1105,3,5,3,1,2,3,2,2,5,3,2,4,2,2,20,23.0,dissatisfied,Churn
15478,88615,Male,Loyal Customer,41,Business travel,Business,1242,3,5,4,5,4,4,3,3,3,3,3,1,3,4,0,0.0,dissatisfied,Churn
4580,139420,Male,Loyal Customer,16,Personal Travel,Eco,361,3,5,3,5,5,3,4,5,3,3,5,3,5,5,0,0.0,dissatisfied,Churn
37764,71868,Male,Loyal Customer,23,Business travel,Business,1597,1,5,5,5,1,1,1,1,4,5,3,2,4,1,0,0.0,dissatisfied,Churn
97154,30910,Female,disloyal Customer,27,Business travel,Eco,1008,2,2,2,3,4,2,2,4,2,4,4,3,4,4,0,0.0,dissatisfied,Churn
22103,127260,Female,Loyal Customer,61,Personal Travel,Eco,1497,2,3,2,5,5,5,5,3,3,2,3,5,3,5,11,0.0,dissatisfied,Churn
649,60310,Male,Loyal Customer,62,Personal Travel,Eco Plus,483,2,0,2,4,1,2,5,1,5,4,5,3,5,1,12,25.0,dissatisfied,Churn
9266,135682,Male,Loyal Customer,31,Personal Travel,Eco,2279,2,4,1,2,4,1,4,4,3,5,5,4,5,4,0,0.0,dissatisfied,Churn
52799,28089,Male,Loyal Customer,54,Personal Travel,Eco,837,2,5,2,3,3,2,2,3,3,3,5,5,5,3,0,0.0,dissatisfied,Churn
65373,103807,Male,disloyal Customer,25,Business travel,Business,950,2,0,2,2,3,2,3,3,3,5,4,3,4,3,26,4.0,dissatisfied,Churn
98029,135071,Female,disloyal Customer,35,Business travel,Eco,678,1,2,2,3,5,2,5,5,2,2,4,2,4,5,0,0.0,dissatisfied,Not Churn
99619,100788,Female,Loyal Customer,19,Personal Travel,Eco,712,4,3,4,1,5,4,5,5,3,1,2,3,1,5,0,0.0,dissatisfied,Churn
78179,19820,Male,Loyal Customer,49,Business travel,Business,3095,3,1,1,1,5,3,3,3,3,2,3,1,3,2,0,1.0,dissatisfied,Churn
66843,25447,Female,Loyal Customer,66,Personal Travel,Eco,308,2,3,2,1,4,4,3,3,3,2,3,5,3,5,0,0.0,dissatisfied,Churn
102782,86383,Female,Loyal Customer,44,Personal Travel,Eco,2556,4,5,4,3,1,3,4,1,1,4,1,5,1,4,0,0.0,dissatisfied,Churn
57830,47354,Male,Loyal Customer,13,Personal Travel,Eco,163,3,5,0,4,1,0,1,1,3,4,4,5,4,1,0,0.0,dissatisfied,Churn
29324,123219,Male,Loyal Customer,18,Personal Travel,Eco,1243,4,1,4,3,2,4,4,2,2,5,1,3,2,2,2,0.0,dissatisfied,Churn
85177,134205,Male,Loyal Customer,35,Personal Travel,Eco Plus,912,2,5,2,1,5,2,5,5,5,5,4,4,4,5,0,0.0,dissatisfied,Churn
55094,71338,Female,Loyal Customer,53,Personal Travel,Eco Plus,2454,2,4,2,3,2,2,2,3,4,4,4,2,3,2,0,0.0,dissatisfied,Churn
67064,83572,Male,Loyal Customer,24,Personal Travel,Eco,733,1,3,1,4,5,1,5,5,4,5,4,1,3,5,0,0.0,dissatisfied,Churn
30999,45067,Male,Loyal Customer,72,Business travel,Eco,936,2,3,3,3,2,2,2,3,3,3,3,2,3,2,81,135.0,dissatisfied,Churn
76970,120697,Male,Loyal Customer,45,Business travel,Eco,488,2,2,2,2,2,2,2,2,4,1,4,1,4,2,0,0.0,dissatisfied,Churn
101569,127512,Female,Loyal Customer,41,Business travel,Business,258,2,1,1,1,5,3,2,2,2,2,2,4,2,2,30,13.0,dissatisfied,Churn
25926,76604,Male,Loyal Customer,69,Business travel,Business,2206,1,1,1,1,4,3,4,1,1,1,1,4,1,4,1,11.0,dissatisfied,Churn
72051,114537,Female,Loyal Customer,10,Personal Travel,Business,1011,4,5,4,1,4,5,5,3,3,3,3,5,5,5,340,338.0,dissatisfied,Churn
88212,104659,Male,Loyal Customer,44,Business travel,Business,2000,1,2,2,2,1,3,4,1,1,1,1,3,1,4,53,75.0,dissatisfied,Churn
54243,56742,Male,Loyal Customer,20,Personal Travel,Eco,1136,3,4,3,4,5,3,5,5,3,5,3,4,5,5,0,5.0,dissatisfied,Not Churn
62432,110563,Female,Loyal Customer,45,Personal Travel,Eco,328,4,3,4,4,5,3,3,2,2,4,2,3,2,2,5,,dissatisfied,Not Churn
73588,135990,Female,Loyal Customer,48,Personal Travel,Eco,328,3,3,3,4,3,4,3,3,3,3,3,4,3,3,0,0.0,dissatisfied,Churn
38126,135776,Male,Loyal Customer,18,Personal Travel,Eco,331,3,4,3,4,5,3,3,5,2,2,4,2,4,5,0,0.0,dissatisfied,Churn
27841,122161,Female,Loyal Customer,30,Business travel,Eco,228,3,1,3,3,3,3,3,3,3,1,4,3,4,3,9,7.0,dissatisfied,Churn
77909,43762,Female,disloyal Customer,26,Business travel,Business,421,3,3,3,4,5,3,3,5,2,2,4,1,3,5,0,0.0,dissatisfied,Churn
64455,108200,Female,Loyal Customer,42,Personal Travel,Eco,588,3,5,3,4,4,5,5,2,2,3,2,5,2,3,0,0.0,dissatisfied,Churn
75754,98608,Male,Loyal Customer,9,Personal Travel,Eco,235,3,4,3,5,2,3,2,2,4,2,5,5,4,2,0,0.0,dissatisfied,Churn
90818,30870,Female,Loyal Customer,10,Business travel,Business,872,1,4,4,4,2,1,1,1,5,3,3,1,4,1,277,345.0,dissatisfied,Churn
61554,126947,Female,Loyal Customer,39,Personal Travel,Eco,1756,2,5,2,4,5,2,5,5,1,5,3,5,3,5,0,1.0,dissatisfied,Churn
84617,111568,Male,Loyal Customer,23,Personal Travel,Eco,296,2,5,2,4,1,2,1,1,3,3,5,3,5,1,18,5.0,dissatisfied,Not Churn
3049,105052,Male,Loyal Customer,24,Business travel,Business,2802,4,3,3,3,4,4,4,4,4,1,4,3,4,4,9,9.0,dissatisfied,Churn
73395,92494,Female,Loyal Customer,58,Business travel,Eco,259,3,3,3,3,3,3,4,4,4,3,4,4,4,3,46,37.0,dissatisfied,Churn
5205,51997,Female,Loyal Customer,34,Personal Travel,Eco,944,3,3,2,4,3,2,3,3,3,4,4,4,3,3,85,72.0,dissatisfied,Churn
50080,46967,Male,Loyal Customer,33,Business travel,Business,163,2,4,4,4,1,1,2,1,1,2,3,3,4,1,0,0.0,dissatisfied,Churn
19610,84134,Female,disloyal Customer,57,Business travel,Eco,945,4,4,4,4,3,4,1,3,2,4,4,1,4,3,37,12.0,dissatisfied,Churn
67948,78195,Female,disloyal Customer,22,Business travel,Eco,1158,1,1,1,3,3,1,3,3,4,2,4,4,4,3,0,8.0,dissatisfied,Churn
26854,74311,Male,Loyal Customer,55,Personal Travel,Eco,1065,4,4,4,1,5,4,2,5,4,2,4,5,5,5,30,0.0,dissatisfied,Not Churn
5852,17908,Male,Loyal Customer,22,Personal Travel,Eco,999,3,3,3,3,4,3,4,4,2,1,3,2,4,4,0,0.0,dissatisfied,Not Churn
18876,101986,Male,Loyal Customer,38,Personal Travel,Eco,591,2,3,1,5,3,1,4,3,3,5,4,4,5,3,0,0.0,dissatisfied,Churn
58674,132856,Female,Loyal Customer,11,Business travel,Business,1611,3,1,1,1,3,3,3,3,4,1,4,3,3,3,0,0.0,dissatisfied,Churn
65384,33389,Male,Loyal Customer,22,Personal Travel,Eco,296,3,1,3,4,3,3,2,3,4,1,4,3,3,3,0,0.0,dissatisfied,Churn
32898,104211,Female,disloyal Customer,29,Business travel,Business,1416,2,2,2,4,2,2,1,2,5,5,5,5,4,2,0,0.0,dissatisfied,Not Churn
75996,59873,Female,disloyal Customer,38,Business travel,Business,406,2,2,2,1,4,2,4,4,3,5,5,5,5,4,0,0.0,dissatisfied,Churn
65527,98377,Male,Loyal Customer,65,Business travel,Eco,357,4,4,4,4,4,4,4,4,4,3,4,1,4,4,0,0.0,dissatisfied,Churn
32051,78661,Female,Loyal Customer,59,Business travel,Business,1192,2,2,2,2,2,4,3,2,2,2,2,1,2,1,1,0.0,dissatisfied,Not Churn
5582,89412,Male,disloyal Customer,35,Business travel,Business,1723,1,1,1,2,4,1,4,4,3,4,4,3,5,4,62,90.0,dissatisfied,Churn
34719,53058,Male,disloyal Customer,24,Business travel,Eco,353,4,5,4,1,5,4,5,5,5,3,4,3,5,5,0,0.0,dissatisfied,Churn
28243,37812,Female,disloyal Customer,36,Business travel,Eco,349,3,3,4,4,2,4,2,2,3,3,1,1,5,2,0,0.0,dissatisfied,Churn
89335,81675,Male,Loyal Customer,49,Business travel,Eco,641,1,4,4,4,1,1,1,1,4,1,3,3,3,1,0,0.0,dissatisfied,Churn
65632,105538,Female,Loyal Customer,21,Personal Travel,Eco,404,1,4,1,4,2,1,2,2,4,3,5,5,5,2,0,0.0,dissatisfied,Churn
83959,111790,Male,Loyal Customer,27,Personal Travel,Eco,756,3,5,3,1,5,3,5,5,3,5,4,5,4,5,20,6.0,dissatisfied,Not Churn
86240,128802,Male,Loyal Customer,34,Business travel,Business,446,3,2,2,2,3,4,3,3,3,2,3,2,3,2,0,0.0,dissatisfied,Churn
47671,134299,Male,disloyal Customer,32,Business travel,Business,328,1,1,1,5,4,1,4,4,4,2,5,3,4,4,0,0.0,dissatisfied,Churn
97307,21008,Male,Loyal Customer,15,Personal Travel,Eco,438,1,4,1,5,4,1,4,4,5,4,5,5,5,4,0,0.0,dissatisfied,Churn
72344,42436,Female,Loyal Customer,24,Business travel,Eco,873,1,1,1,1,1,1,2,1,1,2,3,3,4,1,51,54.0,dissatisfied,Not Churn
26236,31928,Female,Loyal Customer,31,Business travel,Business,980,4,1,1,1,4,3,4,4,4,4,3,2,4,4,0,0.0,dissatisfied,Not Churn
66455,87578,Male,Loyal Customer,52,Personal Travel,Business,1182,2,4,2,3,3,3,4,4,4,2,4,4,4,4,0,8.0,dissatisfied,Churn
56523,62512,Female,Loyal Customer,40,Personal Travel,Eco,391,2,4,2,4,5,2,5,5,3,4,5,4,5,5,58,65.0,dissatisfied,Churn
10336,87411,Female,Loyal Customer,22,Business travel,Business,2174,3,2,2,2,3,3,3,3,3,2,3,3,4,3,32,58.0,dissatisfied,Churn
87438,16175,Male,Loyal Customer,57,Business travel,Eco,931,4,3,2,2,4,4,4,4,1,5,4,1,3,4,47,66.0,dissatisfied,Churn
54077,41811,Male,disloyal Customer,35,Business travel,Eco,679,1,0,0,3,3,0,3,3,1,1,3,2,4,3,91,85.0,dissatisfied,Churn
54139,84929,Male,Loyal Customer,27,Personal Travel,Eco,1217,3,4,3,1,4,3,3,4,5,2,4,4,4,4,0,0.0,dissatisfied,Churn
30251,51020,Female,Loyal Customer,26,Business travel,Eco Plus,1197,2,5,5,5,2,1,1,2,3,4,3,3,4,2,0,4.0,dissatisfied,Churn
49926,55190,Female,Loyal Customer,59,Personal Travel,Eco,588,2,4,2,4,5,5,4,2,2,2,2,5,2,3,7,0.0,dissatisfied,Not Churn
19099,72865,Male,Loyal Customer,35,Business travel,Business,1687,2,1,1,1,3,3,3,2,2,2,2,3,2,2,0,0.0,dissatisfied,Churn
70821,86836,Female,Loyal Customer,47,Business travel,Eco,1017,1,3,2,2,3,3,3,1,1,1,1,3,1,2,0,0.0,dissatisfied,Churn
79370,98078,Male,disloyal Customer,26,Business travel,Business,425,1,0,1,5,2,1,2,2,4,4,4,3,5,2,0,2.0,dissatisfied,Churn
80964,56383,Female,Loyal Customer,44,Personal Travel,Eco Plus,106,4,5,4,3,3,2,2,2,2,4,2,4,2,3,40,45.0,dissatisfied,Churn
34052,89578,Female,Loyal Customer,7,Personal Travel,Eco,1723,2,5,2,4,1,2,1,1,5,5,5,4,5,1,67,44.0,dissatisfied,Churn
89671,20451,Male,Loyal Customer,77,Business travel,Business,409,3,5,5,5,3,4,4,3,3,3,3,3,3,3,0,0.0,dissatisfied,Churn
80569,37119,Male,Loyal Customer,38,Business travel,Business,2782,1,4,4,4,5,3,3,1,1,1,1,1,1,1,0,0.0,dissatisfied,Churn
87356,92872,Male,Loyal Customer,42,Business travel,Eco,630,3,2,1,1,3,3,3,3,1,2,4,2,3,3,0,0.0,dissatisfied,Churn
11599,50202,Female,disloyal Customer,23,Business travel,Eco Plus,937,1,2,1,3,1,1,1,1,2,1,4,4,4,1,0,0.0,dissatisfied,Churn
52251,30083,Male,Loyal Customer,69,Personal Travel,Eco,198,2,4,2,4,2,2,2,2,5,5,5,4,4,2,10,0.0,dissatisfied,Churn
45932,89185,Male,disloyal Customer,35,Business travel,Business,2475,1,1,1,3,4,1,4,4,2,5,2,3,4,4,78,66.0,dissatisfied,Churn
8074,127840,Female,Loyal Customer,55,Business travel,Business,2836,1,5,5,5,2,3,3,2,2,2,1,2,2,4,19,20.0,dissatisfied,Churn
83955,27433,Female,Loyal Customer,72,Business travel,Business,2083,4,5,5,5,5,4,3,1,1,2,4,1,1,2,0,0.0,dissatisfied,Churn
38289,103690,Female,disloyal Customer,27,Business travel,Business,134,2,2,2,1,5,2,1,5,4,5,4,4,4,5,0,0.0,dissatisfied,Churn
48598,62290,Female,disloyal Customer,27,Business travel,Eco Plus,550,4,3,3,2,3,3,3,3,5,4,1,1,2,3,0,0.0,dissatisfied,Churn
15969,34232,Female,Loyal Customer,28,Personal Travel,Eco,240,3,4,3,2,1,3,1,1,5,3,1,3,2,1,0,0.0,dissatisfied,Not Churn
51936,134150,Male,Loyal Customer,38,Business travel,Business,512,3,3,3,3,2,3,3,3,3,3,3,1,3,3,0,0.0,dissatisfied,Churn
74428,110875,Male,Loyal Customer,9,Personal Travel,Eco,333,3,3,3,3,3,3,4,3,4,2,3,4,3,3,0,0.0,dissatisfied,Churn
39827,122320,Female,Loyal Customer,53,Personal Travel,Eco,589,3,4,3,3,3,4,3,3,3,3,3,3,3,3,0,0.0,dissatisfied,Churn
98339,56150,Male,disloyal Customer,22,Business travel,Eco,300,2,5,2,3,4,2,4,4,3,2,1,4,5,4,0,0.0,dissatisfied,Churn
92051,134253,Male,Loyal Customer,66,Business travel,Eco,1009,2,2,4,2,2,2,2,2,4,5,3,4,3,2,0,,dissatisfied,Churn
60082,128023,Female,Loyal Customer,48,Personal Travel,Eco,223,2,4,2,2,2,5,5,1,1,2,1,4,1,3,23,10.0,dissatisfied,Churn
50530,110358,Female,Loyal Customer,34,Business travel,Business,795,2,3,3,3,2,4,3,2,2,1,2,3,2,4,0,0.0,dissatisfied,Churn
95498,127230,Male,Loyal Customer,64,Personal Travel,Eco,1390,4,4,4,5,3,4,3,3,4,5,4,5,5,3,28,28.0,dissatisfied,Churn
39734,53554,Female,disloyal Customer,59,Business travel,Eco,67,3,1,3,4,2,3,2,2,1,3,4,1,3,2,57,55.0,dissatisfied,Churn
68585,88916,Male,Loyal Customer,72,Business travel,Business,1722,2,1,1,1,3,4,4,2,2,2,2,1,2,3,0,7.0,dissatisfied,Not Churn
18345,111626,Female,Loyal Customer,9,Business travel,Business,2227,4,1,1,1,4,4,4,4,3,2,3,1,4,4,0,0.0,dissatisfied,Churn
102344,54087,Male,Loyal Customer,52,Business travel,Business,3930,2,2,2,2,2,3,3,2,2,2,2,3,2,1,0,0.0,dissatisfied,Churn
60126,59545,Female,disloyal Customer,29,Business travel,Eco Plus,1081,2,2,2,1,4,2,4,4,3,3,1,3,4,4,17,24.0,dissatisfied,Churn
54365,64210,Female,Loyal Customer,35,Business travel,Business,3158,3,1,2,2,3,3,3,3,3,3,3,4,3,3,0,0.0,dissatisfied,Churn
6455,69247,Female,Loyal Customer,9,Personal Travel,Business,1379,2,4,1,3,2,1,2,2,5,1,1,2,1,2,23,17.0,dissatisfied,Churn
82059,20328,Male,Loyal Customer,39,Business travel,Business,630,1,3,3,3,3,4,4,1,1,1,1,2,1,4,0,1.0,dissatisfied,Churn
99186,110506,Female,Loyal Customer,39,Business travel,Business,3000,2,5,5,5,4,3,4,2,2,2,2,4,2,3,36,37.0,dissatisfied,Churn
1497,59109,Male,Loyal Customer,53,Business travel,Eco,1041,3,5,5,5,3,3,3,3,4,2,3,2,3,3,84,52.0,dissatisfied,Churn
90948,35003,Female,Loyal Customer,35,Personal Travel,Eco,510,1,4,5,2,1,5,1,1,2,2,4,5,2,1,48,35.0,dissatisfied,Not Churn
41423,50183,Female,Loyal Customer,60,Personal Travel,Eco,1065,2,5,3,2,3,5,5,2,2,3,2,4,2,4,4,5.0,dissatisfied,Not Churn
73772,65249,Male,Loyal Customer,26,Personal Travel,Eco,209,3,3,3,2,4,3,4,4,3,3,3,5,4,4,0,0.0,dissatisfied,Churn
41330,94635,Male,Loyal Customer,55,Personal Travel,Eco Plus,746,2,4,2,4,4,2,4,4,2,4,4,1,2,4,0,0.0,dissatisfied,Churn
58579,43759,Female,Loyal Customer,46,Personal Travel,Eco,421,2,4,2,4,2,2,2,5,5,2,5,1,5,1,0,0.0,dissatisfied,Churn
99316,107446,Female,Loyal Customer,70,Business travel,Business,1075,2,2,2,2,4,3,3,2,2,2,2,2,2,2,0,0.0,dissatisfied,Churn
81883,91428,Male,Loyal Customer,32,Personal Travel,Eco Plus,1481,2,5,2,4,2,2,2,2,4,2,3,3,5,2,10,0.0,dissatisfied,Churn
85310,37642,Female,Loyal Customer,26,Personal Travel,Eco,563,2,1,2,2,4,2,4,4,3,4,2,4,3,4,22,5.0,dissatisfied,Churn
31841,69792,Male,Loyal Customer,36,Business travel,Business,1739,3,4,4,4,1,3,3,3,3,2,3,3,3,2,126,92.0,dissatisfied,Churn
39731,25317,Female,Loyal Customer,56,Business travel,Business,166,2,4,4,4,1,3,4,2,2,2,2,2,2,1,0,0.0,dissatisfied,Churn
3416,126463,Male,Loyal Customer,39,Business travel,Business,2130,2,3,3,3,4,3,3,2,2,2,2,4,2,2,14,27.0,dissatisfied,Churn
14972,56832,Male,disloyal Customer,22,Business travel,Eco,1091,1,1,1,1,5,1,5,5,3,4,4,3,4,5,0,0.0,dissatisfied,Not Churn
22861,50213,Male,disloyal Customer,22,Business travel,Eco,768,2,1,1,1,3,1,3,3,5,5,4,5,2,3,39,13.0,dissatisfied,Churn
78920,116814,Female,Loyal Customer,56,Personal Travel,Eco,414,4,3,4,3,4,2,3,3,3,4,3,3,3,2,82,63.0,dissatisfied,Churn
39135,57441,Female,Loyal Customer,15,Personal Travel,Eco Plus,259,2,1,2,2,4,2,4,4,3,5,2,1,2,4,1,0.0,dissatisfied,Churn
83728,50611,Male,Loyal Customer,24,Business travel,Business,3319,2,2,2,2,1,1,2,1,4,5,4,3,4,1,7,4.0,dissatisfied,Churn
24780,62060,Male,disloyal Customer,22,Business travel,Eco,784,4,4,4,1,2,4,2,2,4,5,4,4,4,2,0,0.0,dissatisfied,Churn
30014,41575,Male,Loyal Customer,36,Personal Travel,Business,605,2,2,1,3,4,3,3,3,3,1,3,1,3,1,1,13.0,dissatisfied,Churn
74067,71356,Female,Loyal Customer,29,Personal Travel,Eco,2133,2,2,1,3,1,4,4,2,2,4,3,4,1,4,365,383.0,dissatisfied,Churn
73378,32099,Female,disloyal Customer,36,Business travel,Eco,1075,1,1,1,4,1,1,1,1,2,4,4,1,3,1,30,78.0,dissatisfied,Churn
28506,64578,Female,Loyal Customer,69,Business travel,Eco,109,4,4,4,4,1,3,4,4,4,4,4,3,4,2,14,36.0,dissatisfied,Churn
3393,124074,Female,Loyal Customer,55,Business travel,Business,2872,2,1,1,1,5,3,3,2,2,2,2,1,2,4,6,0.0,dissatisfied,Churn
44917,91099,Male,Loyal Customer,60,Personal Travel,Eco,546,3,3,2,3,3,2,3,3,1,3,4,2,2,3,1,0.0,dissatisfied,Churn
19196,113511,Male,Loyal Customer,35,Business travel,Business,3988,3,3,3,3,3,3,4,3,3,3,3,1,3,4,0,0.0,dissatisfied,Churn
98914,47480,Female,disloyal Customer,57,Business travel,Eco Plus,216,1,1,1,3,5,1,4,5,4,3,1,2,5,5,0,0.0,dissatisfied,Not Churn
64464,82936,Female,disloyal Customer,26,Business travel,Business,175,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0.0,dissatisfied,Not Churn
