,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
49357,103857,Male,Loyal Customer,55,Business travel,Business,384,5,5,5,5,3,5,3,5,5,5,5,5,5,5,21,19.0,satisfied,Not Converted
70589,110774,Female,Loyal Customer,18,Business travel,Business,911,3,3,5,3,2,2,2,2,4,3,3,4,2,2,10,19.0,satisfied,Converted
58648,169619,Male,Loyal Customer,44,Business travel,Business,2337,5,5,5,5,5,4,4,5,5,5,5,4,5,5,0,3.0,satisfied,Not Converted
75968,105811,Female,Loyal Customer,27,Business travel,Business,1740,3,3,3,3,2,3,2,2,5,4,4,2,1,2,4,0.0,satisfied,Converted
92059,110386,Female,Loyal Customer,31,Business travel,Business,1711,3,3,3,3,5,5,5,5,1,1,3,4,2,5,5,16.0,satisfied,Converted
9979,133026,Male,Loyal Customer,36,Business travel,Eco,200,4,5,5,5,4,4,4,4,2,3,4,5,5,4,0,0.0,satisfied,Converted
10410,200135,Male,Loyal Customer,12,Personal Travel,Business,1204,4,4,4,3,2,4,2,2,2,4,3,4,4,2,37,21.0,satisfied,Not Converted
18957,197283,Female,Loyal Customer,50,Business travel,Business,1646,2,2,2,2,4,5,5,5,5,5,5,5,5,3,35,36.0,satisfied,Converted
97226,182160,Female,Loyal Customer,55,Business travel,Business,1535,1,1,1,1,2,4,4,3,3,4,3,4,3,4,0,0.0,satisfied,Converted
26840,127287,Female,disloyal Customer,37,Business travel,Eco,1046,3,3,3,3,3,3,3,3,3,1,4,5,3,3,0,0.0,satisfied,Converted
40449,184464,Female,Loyal Customer,49,Business travel,Business,2135,1,1,4,1,4,4,5,5,5,5,4,4,5,5,0,0.0,satisfied,Not Converted
43446,107229,Male,Loyal Customer,36,Business travel,Business,1998,5,5,5,5,2,1,3,4,4,4,4,5,4,2,0,0.0,satisfied,Converted
48318,149738,Male,disloyal Customer,27,Business travel,Business,854,5,5,5,2,1,5,1,1,5,3,5,5,4,1,10,15.0,satisfied,Converted
5273,212297,Male,Loyal Customer,43,Business travel,Business,541,1,1,3,1,5,5,4,4,4,4,4,4,4,3,115,115.0,satisfied,Converted
27251,174144,Female,Loyal Customer,13,Personal Travel,Eco,321,5,4,5,4,3,5,3,3,5,4,4,4,1,3,0,0.0,satisfied,Converted
59730,138819,Male,Loyal Customer,45,Business travel,Business,2025,3,3,3,3,5,4,5,4,4,4,5,5,4,4,0,0.0,satisfied,Converted
53634,176933,Female,Loyal Customer,45,Business travel,Business,2737,4,4,5,4,2,4,5,5,5,4,5,4,5,4,0,0.0,satisfied,Converted
83843,168477,Female,Loyal Customer,54,Business travel,Business,1547,5,5,5,5,2,5,5,5,5,5,5,4,5,5,0,4.0,satisfied,Converted
87629,155860,Female,Loyal Customer,52,Business travel,Business,1781,1,1,1,1,2,5,5,4,4,4,4,5,4,4,49,39.0,satisfied,Not Converted
52432,113813,Male,disloyal Customer,21,Business travel,Eco,251,0,0,0,4,2,0,3,2,5,1,3,3,1,2,0,0.0,satisfied,Converted
9234,167233,Male,Loyal Customer,29,Business travel,Business,1481,5,5,5,5,4,4,4,4,4,4,4,3,5,4,0,0.0,satisfied,Converted
36822,195704,Female,Loyal Customer,48,Business travel,Business,3157,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
92140,186135,Male,disloyal Customer,17,Business travel,Business,1235,5,0,5,2,5,5,4,5,5,3,4,4,4,5,0,2.0,satisfied,Converted
58562,136695,Female,Loyal Customer,53,Business travel,Eco,125,4,2,2,2,2,5,5,4,4,4,4,1,4,4,8,13.0,satisfied,Converted
32688,92042,Male,Loyal Customer,37,Business travel,Business,285,4,4,2,4,3,5,4,5,5,5,5,4,5,3,44,44.0,satisfied,Converted
51873,166149,Female,Loyal Customer,51,Business travel,Business,237,3,3,3,3,3,4,4,5,5,5,5,4,5,5,83,79.0,satisfied,Converted
99309,122285,Male,Loyal Customer,33,Business travel,Business,102,0,5,0,4,1,1,1,1,1,4,4,4,2,1,12,14.0,satisfied,Converted
78484,157049,Male,Loyal Customer,39,Business travel,Business,3267,3,3,3,3,2,5,5,5,5,5,5,5,5,5,15,7.0,satisfied,Converted
12553,191142,Female,Loyal Customer,44,Business travel,Business,867,2,2,2,2,5,4,4,2,2,2,2,4,2,4,0,0.0,satisfied,Converted
70206,181512,Female,Loyal Customer,28,Business travel,Business,2430,1,1,1,1,4,4,4,4,3,3,4,4,4,4,0,0.0,satisfied,Not Converted
64260,95924,Male,Loyal Customer,44,Business travel,Business,1685,1,1,1,1,3,4,5,5,5,5,4,3,5,4,0,0.0,satisfied,Not Converted
3357,107361,Female,Loyal Customer,12,Business travel,Business,3468,2,2,1,2,2,2,2,2,3,3,1,5,1,2,0,11.0,satisfied,Not Converted
13438,127118,Female,Loyal Customer,22,Business travel,Business,2091,5,5,5,5,4,4,4,4,2,5,3,5,1,4,0,0.0,satisfied,Converted
32660,151988,Male,Loyal Customer,23,Business travel,Eco Plus,1303,5,1,1,1,5,4,4,5,3,2,2,1,1,5,0,0.0,satisfied,Converted
92290,197307,Male,Loyal Customer,58,Business travel,Business,3441,5,5,5,5,3,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
15390,126213,Male,disloyal Customer,54,Business travel,Eco,474,0,0,1,4,5,1,5,5,1,2,3,2,5,5,0,0.0,satisfied,Converted
89953,130201,Female,Loyal Customer,56,Business travel,Business,3756,2,2,2,2,5,3,1,4,4,4,4,2,4,3,0,0.0,satisfied,Converted
49208,162167,Male,Loyal Customer,42,Business travel,Business,3784,4,4,4,4,4,4,4,4,2,4,5,4,3,4,0,0.0,satisfied,Converted
57654,203561,Male,Loyal Customer,58,Business travel,Business,2946,0,5,0,3,4,4,5,5,5,5,5,5,5,3,37,46.0,satisfied,Not Converted
37496,180553,Female,Loyal Customer,28,Business travel,Business,3494,5,5,5,5,3,4,3,3,4,4,4,3,5,3,0,0.0,satisfied,Converted
46801,118283,Male,Loyal Customer,33,Business travel,Eco,569,3,5,3,5,5,5,5,5,2,3,3,4,5,5,0,0.0,satisfied,Not Converted
68754,189510,Female,Loyal Customer,54,Business travel,Business,2667,1,1,1,1,2,4,4,4,4,5,4,3,4,3,1,8.0,satisfied,Converted
98185,149136,Female,Loyal Customer,41,Business travel,Business,1726,1,1,1,1,5,4,5,3,3,3,3,4,3,5,13,13.0,satisfied,Converted
83171,93058,Female,Loyal Customer,58,Personal Travel,Business,859,5,5,5,2,3,5,4,4,4,5,4,4,4,5,0,0.0,satisfied,Converted
64804,97775,Female,Loyal Customer,43,Business travel,Business,641,5,5,5,5,5,4,5,2,2,2,2,4,2,5,0,0.0,satisfied,Converted
65842,180166,Female,Loyal Customer,51,Business travel,Business,1084,2,2,2,2,4,4,4,4,4,4,4,3,4,3,0,2.0,satisfied,Converted
36823,203460,Female,Loyal Customer,42,Business travel,Business,3828,2,2,2,2,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
7395,103137,Male,Loyal Customer,52,Business travel,Eco,374,4,1,2,1,4,4,4,4,2,4,3,3,3,4,0,0.0,satisfied,Converted
17976,144777,Male,Loyal Customer,43,Business travel,Eco,956,4,4,4,4,4,4,4,4,3,1,2,1,2,4,0,0.0,satisfied,Converted
99882,108923,Female,Loyal Customer,53,Business travel,Business,448,4,4,4,4,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
56750,161632,Male,Loyal Customer,59,Personal Travel,Business,1182,0,5,0,2,2,3,4,1,1,0,4,3,1,3,0,0.0,satisfied,Converted
41955,184043,Female,Loyal Customer,21,Business travel,Business,1686,4,4,4,4,4,4,4,4,3,4,5,5,4,4,0,0.0,satisfied,Converted
4540,132968,Male,Loyal Customer,42,Business travel,Eco,328,5,3,2,3,5,5,5,5,1,2,3,4,1,5,0,0.0,satisfied,Converted
54780,136639,Female,Loyal Customer,35,Business travel,Eco,125,5,2,2,2,5,5,5,5,5,4,3,1,5,5,45,71.0,satisfied,Converted
59170,93824,Female,Loyal Customer,53,Business travel,Business,427,2,2,2,2,3,4,5,3,3,3,3,4,3,4,1,0.0,satisfied,Converted
31316,218835,Male,Loyal Customer,41,Business travel,Business,2923,3,3,3,3,4,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
78450,215330,Male,disloyal Customer,40,Business travel,Business,651,5,5,5,4,3,5,3,3,5,5,4,3,4,3,0,0.0,satisfied,Converted
14008,170034,Male,disloyal Customer,22,Business travel,Business,1047,0,0,0,3,2,0,2,2,4,2,4,5,4,2,0,0.0,satisfied,Not Converted
25441,145672,Male,Loyal Customer,52,Business travel,Business,2016,1,1,2,1,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied,Not Converted
71804,149689,Female,Loyal Customer,44,Business travel,Business,3571,4,4,4,4,3,5,4,5,5,5,5,5,5,5,10,0.0,satisfied,Converted
37464,204586,Male,Loyal Customer,56,Business travel,Business,3012,0,0,0,4,2,4,4,4,4,4,4,4,4,5,6,0.0,satisfied,Converted
54958,96996,Male,Loyal Customer,58,Business travel,Business,3059,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
96820,186286,Female,Loyal Customer,44,Business travel,Business,546,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
48919,132726,Female,Loyal Customer,46,Business travel,Business,3100,4,4,4,4,4,5,1,4,4,4,4,5,4,5,1,2.0,satisfied,Converted
92611,154835,Female,disloyal Customer,22,Business travel,Business,190,5,0,5,4,3,5,1,3,4,4,4,4,4,3,0,0.0,satisfied,Converted
88577,108372,Female,disloyal Customer,55,Business travel,Eco,137,5,5,5,3,5,4,2,3,5,4,1,2,1,2,355,346.0,satisfied,Converted
22853,90888,Male,Loyal Customer,55,Business travel,Business,164,4,4,4,4,3,4,4,4,4,4,5,4,4,3,61,66.0,satisfied,Converted
55165,196135,Male,disloyal Customer,23,Business travel,Business,1494,4,2,4,4,5,4,5,5,5,5,4,4,5,5,0,0.0,satisfied,Not Converted
95898,169367,Male,Loyal Customer,56,Business travel,Business,1521,5,5,3,5,2,5,5,3,3,3,3,5,3,3,8,0.0,satisfied,Converted
10085,172030,Male,Loyal Customer,40,Business travel,Business,3050,3,3,3,3,3,4,4,4,4,5,4,4,4,4,15,4.0,satisfied,Converted
93232,163516,Male,Loyal Customer,15,Business travel,Business,1005,1,1,1,1,5,5,5,5,3,4,4,3,5,5,0,0.0,satisfied,Converted
40344,92873,Female,Loyal Customer,41,Business travel,Business,772,1,1,1,1,5,5,4,5,5,5,5,3,5,4,36,13.0,satisfied,Converted
59807,91601,Male,Loyal Customer,34,Business travel,Business,772,4,4,4,4,1,3,5,5,5,5,5,4,5,4,0,3.0,satisfied,Converted
32611,139529,Female,Loyal Customer,54,Business travel,Business,2714,1,1,1,1,1,5,2,5,5,5,5,1,5,1,0,0.0,satisfied,Converted
4279,201128,Male,disloyal Customer,29,Business travel,Business,197,5,4,4,3,2,4,2,2,3,4,4,5,4,2,47,55.0,satisfied,Converted
47603,118244,Male,Loyal Customer,36,Business travel,Eco,569,4,5,5,5,4,4,4,4,5,3,4,4,5,4,0,0.0,satisfied,Not Converted
1594,160734,Female,Loyal Customer,46,Business travel,Business,2611,4,4,4,4,4,4,4,4,4,5,5,4,4,4,0,0.0,satisfied,Converted
27120,163865,Female,Loyal Customer,17,Personal Travel,Eco,192,4,5,4,1,3,4,3,3,5,3,4,4,4,3,0,3.0,satisfied,Converted
24104,140130,Male,Loyal Customer,47,Business travel,Business,3766,1,1,1,1,3,5,3,4,4,4,4,1,4,5,0,0.0,satisfied,Converted
84304,150773,Female,Loyal Customer,45,Business travel,Business,1620,1,1,2,1,3,5,5,5,5,5,5,3,5,5,52,41.0,satisfied,Converted
103829,151317,Female,Loyal Customer,55,Business travel,Business,2340,5,5,5,5,2,5,5,4,4,4,4,3,4,4,108,107.0,satisfied,Converted
73641,195822,Female,Loyal Customer,51,Business travel,Business,842,1,1,2,1,4,4,4,5,4,5,5,4,5,4,132,143.0,satisfied,Not Converted
99458,184658,Male,Loyal Customer,37,Business travel,Business,3440,3,3,3,3,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
56182,115984,Male,Loyal Customer,30,Business travel,Business,3133,2,2,2,2,4,4,4,4,5,4,2,1,3,4,9,0.0,satisfied,Converted
51550,156959,Female,Loyal Customer,25,Business travel,Business,731,3,3,3,3,5,5,5,5,5,4,5,5,5,5,0,0.0,satisfied,Converted
65446,207825,Male,Loyal Customer,44,Business travel,Business,1814,4,4,4,4,4,4,4,5,5,5,5,5,5,3,25,0.0,satisfied,Converted
52178,209627,Female,Loyal Customer,51,Business travel,Business,2402,1,1,1,1,2,4,5,4,4,4,4,4,4,5,1,7.0,satisfied,Converted
63733,167049,Male,Loyal Customer,60,Business travel,Business,630,3,3,3,3,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
10150,165823,Female,Loyal Customer,42,Business travel,Business,2135,3,3,5,3,5,5,5,5,5,5,5,5,5,4,0,2.0,satisfied,Converted
47138,196509,Female,Loyal Customer,32,Business travel,Business,3251,2,2,2,2,3,3,3,3,4,5,5,3,4,3,3,0.0,satisfied,Not Converted
55270,138833,Female,Loyal Customer,44,Business travel,Business,2871,2,2,2,2,2,4,4,4,4,4,5,3,4,5,67,56.0,satisfied,Not Converted
81532,112688,Female,Loyal Customer,45,Business travel,Business,3376,1,1,4,1,3,4,5,4,4,4,4,3,4,3,2,6.0,satisfied,Converted
10396,122200,Male,Loyal Customer,35,Business travel,Business,101,3,3,3,3,5,5,5,4,4,4,3,2,4,3,0,0.0,satisfied,Converted
26061,195728,Male,Loyal Customer,40,Business travel,Business,3467,1,1,1,1,5,4,5,5,5,5,5,4,5,5,29,30.0,satisfied,Converted
53410,162707,Male,Loyal Customer,44,Business travel,Business,3113,2,2,2,2,4,5,5,4,4,4,4,1,4,1,3,0.0,satisfied,Not Converted
28445,202514,Male,Loyal Customer,50,Business travel,Business,2568,4,4,4,4,2,4,4,4,4,4,4,4,4,5,24,12.0,satisfied,Not Converted
94645,111315,Male,disloyal Customer,39,Business travel,Eco,192,4,0,4,4,1,4,1,1,1,5,4,4,4,1,0,0.0,satisfied,Converted
40228,121333,Male,Loyal Customer,27,Business travel,Business,1685,3,3,3,3,5,5,5,5,4,5,5,4,2,5,0,0.0,satisfied,Converted
88466,219166,Female,Loyal Customer,45,Business travel,Business,2704,1,1,1,1,5,4,4,3,5,3,5,4,4,4,0,0.0,satisfied,Converted
29862,111170,Male,Loyal Customer,43,Business travel,Business,3054,2,2,2,2,3,1,3,5,5,5,4,2,5,4,0,7.0,satisfied,Converted
99036,150810,Female,Loyal Customer,40,Business travel,Business,1620,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
6196,212143,Female,Loyal Customer,59,Business travel,Business,130,2,2,2,2,3,4,4,3,3,4,5,3,3,4,18,23.0,satisfied,Not Converted
81307,134418,Female,Loyal Customer,38,Personal Travel,Eco Plus,222,5,5,5,4,4,5,4,4,2,5,3,3,4,4,0,0.0,satisfied,Converted
78410,97533,Male,Loyal Customer,19,Business travel,Business,3492,4,4,4,4,3,3,3,3,4,4,4,3,4,3,0,3.0,satisfied,Converted
98510,153479,Male,Loyal Customer,35,Business travel,Business,447,4,4,4,4,5,1,2,4,4,4,4,1,4,3,0,0.0,satisfied,Converted
103304,185865,Female,Loyal Customer,42,Business travel,Business,181,0,4,1,1,4,5,5,3,3,3,3,4,3,4,7,0.0,satisfied,Converted
49678,190662,Male,Loyal Customer,38,Personal Travel,Eco,759,0,4,0,3,2,0,2,2,3,4,4,4,4,2,0,0.0,satisfied,Not Converted
9236,100557,Male,Loyal Customer,39,Business travel,Business,201,4,4,4,4,2,4,5,4,4,4,5,4,4,5,21,41.0,satisfied,Converted
40252,211051,Female,Loyal Customer,60,Business travel,Business,993,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
10515,214196,Male,Loyal Customer,39,Business travel,Business,2153,3,3,3,3,2,3,4,5,5,5,5,3,5,3,0,11.0,satisfied,Converted
48411,200512,Male,Loyal Customer,35,Business travel,Business,883,3,3,5,3,5,4,5,4,4,4,4,4,4,5,0,0.0,satisfied,Not Converted
58917,120670,Female,Loyal Customer,52,Business travel,Business,683,1,1,1,1,5,5,5,3,1,4,5,5,1,5,242,263.0,satisfied,Converted
18933,92710,Male,Loyal Customer,51,Business travel,Business,3185,1,1,1,1,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
61514,140176,Female,Loyal Customer,31,Business travel,Business,190,3,3,3,3,4,4,4,4,2,2,4,1,4,4,0,0.0,satisfied,Not Converted
92436,167048,Female,Loyal Customer,48,Business travel,Business,3114,5,5,5,5,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
15614,156253,Male,Loyal Customer,59,Business travel,Business,583,1,1,1,1,2,5,4,4,4,4,4,5,4,3,0,4.0,satisfied,Converted
69910,118938,Male,Loyal Customer,40,Business travel,Business,2585,4,4,4,4,1,1,5,3,3,3,3,4,3,1,0,0.0,satisfied,Converted
59260,153629,Male,Loyal Customer,53,Business travel,Business,651,2,2,2,2,2,5,5,4,4,4,4,5,4,5,7,0.0,satisfied,Not Converted
70648,154809,Male,Loyal Customer,40,Business travel,Business,190,2,2,2,2,5,5,4,5,5,5,5,4,5,3,0,,satisfied,Converted
37787,217098,Female,Loyal Customer,56,Business travel,Business,325,5,5,5,5,3,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
33343,117433,Female,Loyal Customer,26,Business travel,Business,1738,5,5,5,5,2,2,2,2,4,5,4,5,2,2,1,0.0,satisfied,Converted
25829,96894,Female,disloyal Customer,43,Business travel,Business,122,4,4,4,3,2,4,2,2,3,5,4,4,4,2,0,0.0,satisfied,Converted
427,104293,Male,Loyal Customer,33,Business travel,Eco Plus,654,4,3,3,3,4,4,4,4,4,5,2,1,3,4,0,0.0,satisfied,Converted
19105,216942,Male,Loyal Customer,41,Business travel,Business,2077,3,3,3,3,3,4,4,5,5,4,5,5,5,3,0,0.0,satisfied,Converted
86038,129782,Female,Loyal Customer,30,Business travel,Business,3877,4,4,4,4,4,4,4,4,2,2,2,4,3,4,0,0.0,satisfied,Converted
103310,189702,Female,Loyal Customer,30,Business travel,Business,808,2,2,2,2,3,3,3,3,4,4,5,5,4,3,0,0.0,satisfied,Converted
14623,139585,Female,Loyal Customer,35,Business travel,Eco,109,2,5,5,5,2,2,2,2,2,5,3,4,4,2,0,0.0,satisfied,Converted
52657,144806,Female,Loyal Customer,39,Business travel,Eco,965,2,4,4,4,2,3,2,2,1,5,4,3,2,2,0,0.0,satisfied,Converted
48459,218131,Male,Loyal Customer,54,Business travel,Business,1488,3,3,3,3,5,5,5,5,5,5,5,4,5,3,1,6.0,satisfied,Converted
91972,204995,Male,Loyal Customer,53,Business travel,Business,1925,1,1,1,1,5,4,5,5,5,5,5,4,5,3,16,11.0,satisfied,Converted
13864,157035,Female,Loyal Customer,46,Business travel,Business,3286,4,4,4,4,5,4,5,4,4,5,4,3,4,3,0,0.0,satisfied,Converted
15032,173493,Male,Loyal Customer,48,Business travel,Business,2650,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
12492,142703,Female,Loyal Customer,42,Business travel,Business,3685,1,1,1,1,1,2,2,4,4,4,4,1,4,5,0,0.0,satisfied,Converted
52044,182468,Male,Loyal Customer,41,Business travel,Business,2556,1,1,1,1,4,4,4,3,2,4,5,4,4,4,0,11.0,satisfied,Converted
27,105063,Female,Loyal Customer,49,Business travel,Eco Plus,315,4,4,4,4,2,2,1,4,4,4,4,2,4,2,0,8.0,satisfied,Converted
8559,156372,Female,Loyal Customer,42,Business travel,Eco,460,5,4,4,4,1,3,3,5,5,5,5,5,5,4,1,1.0,satisfied,Converted
97545,136652,Female,Loyal Customer,51,Business travel,Business,1809,4,4,4,4,1,1,3,4,4,5,5,3,4,3,19,15.0,satisfied,Converted
6951,114999,Male,Loyal Customer,38,Business travel,Eco,356,4,2,1,2,4,4,4,4,4,2,5,2,1,4,0,3.0,satisfied,Converted
102793,100405,Female,Loyal Customer,65,Personal Travel,Business,270,4,4,4,1,2,5,4,1,1,4,1,3,1,5,0,0.0,satisfied,Not Converted
98129,149078,Male,Loyal Customer,49,Business travel,Business,3690,1,1,1,1,3,4,5,5,5,5,5,5,5,3,90,88.0,satisfied,Converted
90654,117047,Male,Loyal Customer,41,Business travel,Business,1770,2,2,2,2,2,4,4,5,5,5,5,4,5,2,0,0.0,satisfied,Not Converted
33070,165860,Male,Loyal Customer,57,Business travel,Business,1728,3,3,1,3,2,5,5,4,4,4,4,3,4,3,7,8.0,satisfied,Converted
57947,122404,Male,Loyal Customer,56,Business travel,Business,2651,2,2,2,2,5,5,2,5,5,5,3,2,5,3,0,3.0,satisfied,Converted
1167,149372,Female,Loyal Customer,31,Business travel,Business,1549,2,2,2,2,4,4,4,4,5,2,5,3,2,4,0,0.0,satisfied,Converted
62433,192154,Female,Loyal Customer,33,Business travel,Business,2954,3,3,3,3,5,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
75357,128194,Female,Loyal Customer,31,Business travel,Business,3749,1,1,1,1,4,4,4,4,3,1,5,4,4,4,8,0.0,satisfied,Converted
21507,192188,Male,Loyal Customer,39,Business travel,Business,414,3,3,4,3,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
85514,168500,Female,Loyal Customer,53,Business travel,Business,2363,2,2,2,2,4,4,4,4,4,4,4,4,4,5,48,40.0,satisfied,Converted
85808,214149,Female,Loyal Customer,53,Business travel,Business,184,1,1,1,1,3,3,3,5,5,5,5,2,5,2,0,0.0,satisfied,Converted
80225,114299,Male,Loyal Customer,39,Business travel,Eco,147,4,3,3,3,4,4,4,4,4,3,5,1,5,4,0,0.0,satisfied,Converted
92629,158457,Male,Loyal Customer,39,Business travel,Business,2165,1,1,1,1,3,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
86334,205604,Female,Loyal Customer,45,Business travel,Business,2832,3,3,3,3,3,5,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
86537,215913,Female,Loyal Customer,32,Business travel,Business,1684,2,2,2,2,4,4,4,4,5,5,4,4,5,4,0,0.0,satisfied,Not Converted
65281,216409,Male,Loyal Customer,20,Personal Travel,Eco,600,5,1,5,4,2,5,2,2,4,1,4,2,4,2,0,5.0,satisfied,Converted
37824,162367,Female,Loyal Customer,51,Business travel,Business,2646,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
100671,124313,Male,Loyal Customer,38,Business travel,Business,2563,5,5,5,5,2,3,3,5,5,5,5,1,5,3,0,0.0,satisfied,Converted
83321,165781,Female,Loyal Customer,37,Business travel,Business,304,0,0,0,5,2,4,5,3,3,3,3,5,3,3,0,0.0,satisfied,Converted
24207,218433,Female,Loyal Customer,40,Business travel,Business,304,1,1,1,1,5,4,4,4,4,4,4,5,4,4,6,0.0,satisfied,Converted
44213,110330,Male,Loyal Customer,39,Business travel,Eco Plus,277,5,5,5,5,5,5,5,5,4,2,4,4,4,5,1,16.0,satisfied,Converted
22057,106936,Male,Loyal Customer,46,Business travel,Eco,1017,5,5,4,4,5,5,5,5,4,5,3,2,5,5,113,121.0,satisfied,Converted
53659,161994,Male,Loyal Customer,54,Business travel,Eco,244,4,5,5,5,3,4,3,3,4,1,2,4,1,3,0,0.0,satisfied,Converted
66234,90530,Male,Loyal Customer,52,Business travel,Business,1938,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,31.0,satisfied,Converted
67105,191097,Male,Loyal Customer,42,Personal Travel,Eco,1204,5,5,5,4,1,5,5,1,1,2,1,3,1,1,0,0.0,satisfied,Converted
90250,99704,Female,Loyal Customer,42,Business travel,Business,283,5,5,5,5,4,4,4,4,4,4,4,4,4,5,19,10.0,satisfied,Converted
82688,202483,Male,Loyal Customer,24,Business travel,Business,909,1,1,2,1,5,4,5,5,3,4,4,3,5,5,0,0.0,satisfied,Not Converted
28003,90612,Female,Loyal Customer,39,Business travel,Business,1681,4,4,4,4,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
26814,109710,Male,Loyal Customer,27,Business travel,Business,3891,1,1,1,1,5,5,4,5,4,5,4,5,1,5,3,0.0,satisfied,Converted
58077,159109,Male,Loyal Customer,74,Business travel,Business,300,3,3,3,3,3,5,2,4,4,4,4,1,4,2,0,0.0,satisfied,Converted
85914,111176,Male,Loyal Customer,55,Business travel,Business,2374,0,0,0,2,4,4,3,5,5,5,5,1,5,2,49,43.0,satisfied,Converted
74871,170437,Female,Loyal Customer,33,Business travel,Business,2674,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
62400,101401,Male,Loyal Customer,24,Personal Travel,Eco,309,0,5,0,5,2,0,2,2,3,3,4,4,5,2,0,0.0,satisfied,Converted
87214,164109,Female,Loyal Customer,29,Personal Travel,Eco,2218,5,2,5,3,1,5,1,1,1,4,3,4,3,1,21,0.0,satisfied,Converted
99931,112509,Female,Loyal Customer,33,Business travel,Eco,83,0,0,0,3,4,0,4,4,4,1,2,1,4,4,0,0.0,satisfied,Converted
54582,163100,Female,Loyal Customer,43,Business travel,Business,1089,3,3,3,3,2,4,5,4,4,4,4,3,4,3,24,16.0,satisfied,Converted
57683,170660,Female,Loyal Customer,49,Business travel,Business,1749,5,5,5,5,3,5,4,4,4,4,4,3,4,3,49,57.0,satisfied,Converted
49063,107598,Male,Loyal Customer,53,Business travel,Eco,677,5,1,1,1,5,5,5,5,5,5,1,5,3,5,6,17.0,satisfied,Not Converted
67984,149648,Female,Loyal Customer,40,Business travel,Business,3829,5,5,5,5,4,5,4,4,4,5,4,5,4,4,14,0.0,satisfied,Converted
7714,211242,Female,disloyal Customer,46,Business travel,Business,2370,5,5,5,3,5,5,4,5,4,5,5,3,4,5,0,0.0,satisfied,Not Converted
1791,118854,Male,Loyal Customer,51,Business travel,Eco,1217,5,1,5,1,5,5,5,2,3,5,3,5,3,5,0,7.0,satisfied,Converted
38531,184976,Female,Loyal Customer,39,Business travel,Business,1880,1,1,1,1,2,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
32828,207018,Female,Loyal Customer,38,Business travel,Business,338,0,0,0,4,3,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
14369,133114,Male,Loyal Customer,51,Business travel,Business,236,4,4,4,4,2,4,2,4,4,5,4,5,4,4,63,67.0,satisfied,Converted
36761,144605,Female,Loyal Customer,40,Business travel,Eco,925,5,3,3,3,5,5,5,5,4,4,4,4,3,5,0,0.0,satisfied,Converted
96722,201579,Female,Loyal Customer,57,Business travel,Business,2721,2,2,2,2,5,5,4,4,4,4,4,5,4,4,18,13.0,satisfied,Converted
103357,200277,Female,Loyal Customer,44,Business travel,Business,3891,5,5,5,5,2,4,5,3,3,3,3,3,3,3,54,38.0,satisfied,Converted
4117,142699,Male,disloyal Customer,57,Business travel,Eco,119,5,2,5,1,4,5,3,4,1,2,4,5,4,4,0,0.0,satisfied,Converted
7244,107628,Female,Loyal Customer,47,Business travel,Business,3709,3,3,3,3,4,5,2,5,5,5,5,4,5,2,0,0.0,satisfied,Converted
103558,156633,Male,Loyal Customer,53,Business travel,Business,1638,5,5,5,5,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Not Converted
