,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
61106,184148,Male,Loyal Customer,31,Business travel,Business,3951,5,5,5,5,5,5,5,5,4,2,4,5,5,5,26,15.0,satisfied,Converted
49620,163494,Male,Loyal Customer,46,Business travel,Business,3926,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
80026,179920,Male,Loyal Customer,49,Business travel,Business,1816,2,2,4,2,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
9878,158557,Male,Loyal Customer,20,Business travel,Business,1726,5,5,5,5,2,2,2,2,5,5,5,5,4,2,14,0.0,satisfied,Converted
10515,220167,Male,Loyal Customer,39,Business travel,Business,2153,3,3,3,3,2,3,4,5,5,5,5,3,5,3,0,11.0,satisfied,Converted
103422,159396,Female,disloyal Customer,38,Business travel,Business,337,5,5,5,1,3,5,3,3,5,3,5,4,4,3,4,1.0,satisfied,Converted
81379,143454,Female,Loyal Customer,22,Business travel,Business,2168,4,4,4,4,4,4,4,4,4,3,2,4,3,4,0,0.0,satisfied,Converted
18112,184106,Male,disloyal Customer,26,Business travel,Business,271,4,1,4,4,2,4,2,2,4,4,5,4,4,2,0,58.0,satisfied,Converted
81608,184605,Male,Loyal Customer,46,Business travel,Eco,145,4,1,1,1,4,4,4,4,5,1,1,3,4,4,0,0.0,satisfied,Converted
625,152265,Female,Loyal Customer,23,Business travel,Business,1400,1,1,1,1,4,4,4,4,3,4,5,3,5,4,0,6.0,satisfied,Converted
62308,150325,Female,Loyal Customer,53,Business travel,Business,1222,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
61148,169721,Male,Loyal Customer,37,Business travel,Business,204,3,3,3,3,3,5,4,5,5,5,4,4,5,3,0,0.0,satisfied,Not Converted
33786,120641,Female,Loyal Customer,21,Business travel,Business,666,4,2,4,4,4,4,4,4,4,4,4,5,4,4,38,31.0,satisfied,Converted
8965,205922,Female,Loyal Customer,28,Business travel,Business,2578,5,5,5,5,5,5,5,5,4,2,5,3,5,5,0,0.0,satisfied,Converted
66749,130942,Female,Loyal Customer,53,Business travel,Eco Plus,209,4,4,4,4,2,3,1,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
59026,143438,Male,Loyal Customer,50,Business travel,Eco,584,5,1,1,1,5,5,5,5,4,1,3,3,1,5,0,0.0,satisfied,Converted
25790,219489,Male,Loyal Customer,54,Business travel,Business,644,1,1,1,1,4,4,4,3,3,3,3,5,3,5,0,0.0,satisfied,Converted
89464,118401,Male,Loyal Customer,31,Business travel,Eco,238,4,5,5,5,4,4,4,4,5,5,1,3,3,4,0,0.0,satisfied,Not Converted
84219,154734,Male,Loyal Customer,55,Business travel,Business,3086,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
68794,132729,Male,Loyal Customer,50,Business travel,Business,811,5,5,5,5,4,5,5,3,3,4,3,3,3,4,0,0.0,satisfied,Converted
80149,106752,Female,Loyal Customer,39,Business travel,Business,429,5,5,5,5,2,5,5,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
42962,145394,Male,Loyal Customer,30,Business travel,Business,308,5,5,5,5,5,5,5,5,4,1,2,3,3,5,2,0.0,satisfied,Converted
62236,103441,Male,Loyal Customer,47,Business travel,Business,2862,1,1,5,1,3,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
14549,157155,Female,Loyal Customer,55,Business travel,Business,1546,5,5,5,5,3,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
27036,173593,Male,Loyal Customer,48,Business travel,Business,989,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,10.0,satisfied,Converted
831,120881,Female,Loyal Customer,47,Business travel,Business,3391,1,1,1,1,4,4,4,5,5,5,5,2,5,1,0,14.0,satisfied,Converted
26041,130279,Female,Loyal Customer,52,Business travel,Business,2013,3,3,3,3,1,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Not Converted
26942,209448,Male,Loyal Customer,46,Business travel,Business,386,5,5,5,5,4,4,4,5,5,5,5,3,5,4,13,7.0,satisfied,Converted
21826,124505,Male,Loyal Customer,44,Personal Travel,Eco,2304,4,2,4,4,5,4,5,5,3,4,3,1,3,5,5,3.0,satisfied,Not Converted
37318,125541,Male,Loyal Customer,43,Business travel,Business,2149,4,4,4,4,1,4,3,4,4,4,4,3,4,2,0,0.0,satisfied,Converted
37071,194687,Male,Loyal Customer,49,Business travel,Business,834,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
7117,124616,Male,Loyal Customer,54,Business travel,Business,2688,5,5,5,5,2,2,2,2,3,3,2,2,4,2,0,0.0,satisfied,Not Converted
67767,127989,Male,Loyal Customer,67,Personal Travel,Eco Plus,4983,5,5,5,4,5,1,1,1,3,5,5,1,3,1,0,0.0,satisfied,Converted
79643,153804,Female,disloyal Customer,20,Business travel,Business,867,5,5,5,4,3,5,4,3,4,4,4,3,5,3,0,0.0,satisfied,Converted
50977,169390,Female,Loyal Customer,60,Business travel,Business,1197,1,1,1,1,2,4,5,4,4,5,4,4,4,3,24,,satisfied,Not Converted
49144,171024,Male,disloyal Customer,27,Business travel,Business,1106,5,5,5,1,5,2,2,3,5,4,5,2,5,2,272,262.0,satisfied,Converted
15213,215958,Male,Loyal Customer,38,Business travel,Business,2880,1,1,1,1,1,1,2,5,5,5,5,4,5,2,0,6.0,satisfied,Converted
62356,118857,Male,Loyal Customer,52,Business travel,Business,1595,0,0,0,4,3,5,1,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
30892,209264,Female,Loyal Customer,21,Business travel,Business,628,4,4,4,4,5,5,5,5,3,4,5,5,4,5,0,5.0,satisfied,Converted
96440,167518,Female,Loyal Customer,51,Business travel,Business,3220,2,2,2,2,5,2,2,5,5,5,5,3,5,3,21,14.0,satisfied,Converted
47460,117065,Male,Loyal Customer,12,Business travel,Eco,721,4,4,4,4,4,5,3,4,5,5,2,2,2,4,0,0.0,satisfied,Converted
76547,180708,Female,disloyal Customer,24,Business travel,Business,669,4,0,3,3,3,3,4,3,4,2,4,4,5,3,0,1.0,satisfied,Converted
58292,125800,Male,Loyal Customer,37,Business travel,Business,1542,2,2,2,2,4,4,4,5,5,5,5,2,5,3,0,0.0,satisfied,Converted
57451,149291,Female,Loyal Customer,19,Business travel,Eco,589,5,2,2,2,5,5,5,5,1,1,4,4,2,5,103,92.0,satisfied,Not Converted
11589,112968,Female,Loyal Customer,46,Business travel,Business,708,4,4,4,4,1,4,3,5,5,5,5,4,5,1,0,0.0,satisfied,Converted
51684,100862,Male,Loyal Customer,65,Business travel,Business,2436,5,4,5,5,3,4,4,4,4,4,4,4,4,5,3,0.0,satisfied,Not Converted
54224,220313,Female,Loyal Customer,50,Business travel,Business,2176,1,1,1,1,3,3,5,4,4,3,4,4,4,5,11,0.0,satisfied,Converted
49298,118158,Female,Loyal Customer,50,Business travel,Eco,304,4,5,5,5,1,4,1,4,4,4,4,2,4,1,0,0.0,satisfied,Not Converted
31930,127914,Female,Loyal Customer,33,Business travel,Business,2603,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
75395,144749,Female,Loyal Customer,44,Business travel,Business,1760,1,1,1,1,4,4,4,5,3,5,4,4,3,4,121,135.0,satisfied,Converted
98540,223111,Female,Loyal Customer,26,Business travel,Business,3750,1,1,1,1,5,5,5,5,3,3,5,5,4,5,0,0.0,satisfied,Converted
35667,210244,Female,disloyal Customer,39,Business travel,Business,853,5,5,5,4,2,5,2,2,4,5,4,3,5,2,9,0.0,satisfied,Converted
36823,209431,Female,Loyal Customer,42,Business travel,Business,3828,2,2,2,2,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
48100,223704,Female,Loyal Customer,47,Business travel,Business,1773,5,5,5,5,4,4,4,4,4,4,4,5,4,4,2,0.0,satisfied,Converted
56196,125538,Female,Loyal Customer,44,Business travel,Business,2149,3,3,4,3,4,5,1,4,4,4,4,1,4,3,0,0.0,satisfied,Converted
92133,192569,Female,Loyal Customer,50,Business travel,Business,302,3,3,1,3,3,5,5,4,4,4,4,4,4,5,6,4.0,satisfied,Converted
51388,127416,Male,Loyal Customer,24,Business travel,Eco,680,5,1,1,1,5,5,3,5,3,2,3,4,1,5,10,22.0,satisfied,Converted
39346,133443,Female,Loyal Customer,26,Business travel,Eco,1035,4,5,5,5,4,4,4,2,1,1,5,4,5,4,145,193.0,satisfied,Converted
21154,176252,Male,Loyal Customer,55,Business travel,Business,2475,2,2,2,2,5,4,4,3,3,4,5,4,3,4,67,77.0,satisfied,Converted
11627,100201,Female,Loyal Customer,42,Business travel,Business,431,1,1,1,1,5,4,5,4,4,4,4,3,4,4,102,116.0,satisfied,Converted
12907,154138,Female,Loyal Customer,54,Business travel,Business,1721,3,3,3,3,4,4,5,5,5,5,5,5,5,4,4,0.0,satisfied,Converted
32056,119219,Female,Loyal Customer,58,Business travel,Business,300,4,4,3,4,3,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
70719,96559,Female,Loyal Customer,32,Business travel,Business,1804,2,2,2,2,5,5,4,5,5,2,4,3,4,5,0,0.0,satisfied,Converted
84044,206211,Male,Loyal Customer,45,Business travel,Business,3346,4,4,4,4,2,4,4,3,3,4,3,4,3,4,0,0.0,satisfied,Converted
38789,210833,Female,Loyal Customer,49,Business travel,Business,2849,5,5,5,5,4,5,4,5,5,5,5,3,5,3,23,14.0,satisfied,Converted
94444,118033,Female,Loyal Customer,48,Business travel,Eco,551,2,4,4,4,2,1,3,2,2,2,2,3,2,5,45,24.0,satisfied,Converted
99402,116500,Male,Loyal Customer,31,Business travel,Business,1792,1,1,1,1,5,5,5,5,4,4,3,5,5,5,0,0.0,satisfied,Converted
57895,179075,Male,Loyal Customer,54,Business travel,Business,3314,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
14907,190373,Female,disloyal Customer,24,Business travel,Business,187,5,0,5,1,2,5,2,2,3,2,5,3,4,2,0,0.0,satisfied,Converted
84085,114505,Female,Loyal Customer,38,Personal Travel,Eco,378,5,4,5,3,2,5,2,2,1,1,4,3,3,2,6,0.0,satisfied,Converted
30779,174244,Male,Loyal Customer,10,Personal Travel,Business,259,4,5,4,2,5,4,5,5,3,3,1,5,1,5,0,0.0,satisfied,Not Converted
71279,178511,Female,Loyal Customer,20,Personal Travel,Eco,501,4,4,4,3,5,4,5,5,3,4,4,4,5,5,0,0.0,satisfied,Converted
48770,163619,Female,disloyal Customer,24,Business travel,Eco,1171,4,4,4,2,1,4,1,1,3,2,5,5,4,1,23,0.0,satisfied,Converted
90654,123018,Male,Loyal Customer,41,Business travel,Business,1770,2,2,2,2,2,4,4,5,5,5,5,4,5,2,0,0.0,satisfied,Converted
327,159880,Male,Loyal Customer,58,Business travel,Business,1721,3,3,3,3,3,4,5,4,4,4,4,4,4,5,18,0.0,satisfied,Converted
55642,119137,Male,Loyal Customer,60,Business travel,Eco,927,5,1,1,1,5,5,5,5,1,1,1,4,2,5,0,0.0,satisfied,Converted
77549,123451,Female,Loyal Customer,46,Business travel,Business,954,4,4,3,4,4,3,4,5,5,5,5,3,5,2,0,0.0,satisfied,Converted
2621,123529,Male,Loyal Customer,23,Business travel,Business,2291,4,4,4,4,5,5,5,5,3,1,5,2,4,5,0,0.0,satisfied,Converted
88885,152864,Male,Loyal Customer,50,Business travel,Business,3238,2,2,2,2,4,4,4,3,3,3,3,3,3,4,0,0.0,satisfied,Not Converted
8675,198379,Female,Loyal Customer,41,Business travel,Business,258,4,4,4,4,4,5,5,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
35137,154053,Male,Loyal Customer,42,Business travel,Business,1629,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,8.0,satisfied,Converted
81513,108721,Male,Loyal Customer,32,Business travel,Business,802,1,1,1,1,5,5,5,5,3,1,3,4,1,5,0,0.0,satisfied,Converted
37502,189503,Male,Loyal Customer,30,Business travel,Business,2354,4,4,4,4,4,4,4,4,3,2,5,5,5,4,6,2.0,satisfied,Converted
60212,164853,Female,Loyal Customer,38,Business travel,Business,1021,3,3,3,3,3,5,5,5,5,5,5,5,5,5,30,23.0,satisfied,Converted
83321,171752,Female,Loyal Customer,37,Business travel,Business,304,0,0,0,5,2,4,5,3,3,3,3,5,3,3,0,0.0,satisfied,Converted
88555,130877,Male,Loyal Customer,40,Business travel,Business,3889,5,5,5,5,4,2,4,5,5,5,5,5,5,1,0,0.0,satisfied,Converted
10894,203074,Male,Loyal Customer,33,Business travel,Business,972,3,3,3,3,3,4,3,3,4,2,4,5,4,3,0,0.0,satisfied,Converted
13530,161587,Female,Loyal Customer,58,Business travel,Business,1067,2,2,2,2,2,4,5,5,5,5,5,4,5,5,1,0.0,satisfied,Converted
15625,198276,Female,Loyal Customer,47,Business travel,Business,3946,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
100302,223035,Male,Loyal Customer,39,Business travel,Business,3980,1,1,5,1,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
77657,210882,Female,Loyal Customer,46,Business travel,Business,2071,4,4,4,4,4,4,4,2,2,2,2,3,2,4,39,38.0,satisfied,Converted
4824,133942,Female,Loyal Customer,54,Business travel,Business,1554,2,2,2,2,2,5,1,4,4,4,4,2,4,1,39,53.0,satisfied,Converted
98265,100299,Male,Loyal Customer,31,Business travel,Business,1783,4,4,4,4,2,2,2,2,3,4,4,5,5,2,7,0.0,satisfied,Converted
91583,168155,Male,Loyal Customer,25,Business travel,Business,2486,2,2,2,2,5,5,5,5,4,2,5,3,5,5,3,0.0,satisfied,Converted
88915,154149,Female,Loyal Customer,30,Business travel,Business,589,5,5,5,5,2,2,2,2,5,4,4,4,4,2,0,0.0,satisfied,Not Converted
63213,181840,Female,Loyal Customer,52,Business travel,Business,2032,4,4,2,4,5,4,5,4,4,4,4,5,4,3,0,8.0,satisfied,Not Converted
48263,98888,Male,Loyal Customer,52,Business travel,Business,764,3,3,3,3,3,4,5,5,5,5,5,5,5,5,3,0.0,satisfied,Converted
43779,150288,Female,Loyal Customer,41,Business travel,Eco,1000,5,5,5,5,5,5,5,5,1,4,4,4,2,5,12,27.0,satisfied,Converted
47555,219124,Male,Loyal Customer,45,Business travel,Business,2139,3,3,5,3,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
52680,129692,Male,Loyal Customer,38,Business travel,Eco,413,4,3,3,3,4,4,4,4,2,2,5,1,1,4,0,0.0,satisfied,Not Converted
42160,225569,Male,Loyal Customer,55,Business travel,Business,2590,3,3,3,3,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Not Converted
52713,163632,Female,Loyal Customer,42,Business travel,Business,3064,3,3,3,3,5,4,5,4,4,4,4,4,4,3,0,4.0,satisfied,Not Converted
96008,105132,Male,Loyal Customer,47,Business travel,Business,108,1,1,1,1,5,4,4,5,5,5,4,4,5,3,0,0.0,satisfied,Converted
50690,173375,Female,Loyal Customer,58,Business travel,Business,1590,3,3,3,3,3,4,4,5,5,5,5,5,5,3,15,4.0,satisfied,Converted
5016,121380,Male,Loyal Customer,25,Business travel,Business,3681,3,3,3,3,4,4,4,4,4,5,5,1,1,4,0,0.0,satisfied,Converted
55997,197243,Male,Loyal Customer,53,Business travel,Business,1090,3,3,2,3,4,5,4,4,4,4,4,3,4,4,4,8.0,satisfied,Converted
97719,123241,Female,Loyal Customer,48,Business travel,Eco,2640,5,1,1,1,5,5,5,5,5,4,3,5,3,5,0,43.0,satisfied,Converted
50446,216388,Female,Loyal Customer,57,Business travel,Business,1576,4,4,4,4,2,4,4,2,2,2,2,3,2,4,0,0.0,satisfied,Not Converted
1027,170434,Male,Loyal Customer,45,Business travel,Business,1968,5,5,5,5,4,5,4,3,3,3,3,5,3,3,0,0.0,satisfied,Not Converted
36552,186209,Female,Loyal Customer,44,Business travel,Business,3536,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,0.0,satisfied,Converted
90296,214669,Male,Loyal Customer,59,Business travel,Business,2641,0,0,0,2,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
59924,213980,Female,Loyal Customer,60,Business travel,Business,1933,2,2,2,2,3,5,4,3,3,3,3,5,3,4,85,80.0,satisfied,Not Converted
83033,134633,Female,Loyal Customer,39,Business travel,Business,2475,4,4,4,4,4,3,4,4,4,4,4,2,4,2,17,0.0,satisfied,Converted
11261,168479,Female,Loyal Customer,59,Business travel,Business,2592,5,5,5,5,2,4,4,5,5,4,5,4,5,4,3,7.0,satisfied,Converted
55414,174097,Female,Loyal Customer,39,Business travel,Business,1548,0,5,0,4,4,4,5,5,5,3,3,3,5,5,5,0.0,satisfied,Converted
3700,223931,Female,Loyal Customer,41,Personal Travel,Eco,1262,5,5,5,3,1,5,1,1,3,3,4,4,5,1,0,0.0,satisfied,Converted
63727,133413,Male,Loyal Customer,39,Business travel,Business,1711,3,3,3,3,1,4,5,5,5,5,5,2,5,3,0,1.0,satisfied,Converted
74932,196873,Male,disloyal Customer,20,Business travel,Eco,1411,4,4,4,4,4,4,4,4,3,3,4,3,4,4,0,0.0,satisfied,Converted
50114,107242,Female,Loyal Customer,9,Personal Travel,Eco,74,5,4,5,2,3,5,4,3,3,2,5,5,5,3,0,0.0,satisfied,Not Converted
87081,184200,Male,Loyal Customer,49,Business travel,Business,250,0,0,0,3,3,4,4,4,4,4,4,3,4,4,45,39.0,satisfied,Converted
39681,162318,Female,Loyal Customer,34,Business travel,Business,3113,4,4,4,4,5,4,4,3,3,3,3,4,3,4,0,0.0,satisfied,Converted
35069,214036,Female,Loyal Customer,52,Business travel,Business,255,0,0,0,3,4,4,5,3,3,3,3,5,3,5,0,0.0,satisfied,Converted
7732,202974,Female,Loyal Customer,48,Business travel,Business,704,2,4,2,2,4,4,4,3,3,3,3,4,3,5,8,0.0,satisfied,Converted
102362,208868,Female,Loyal Customer,40,Business travel,Business,2479,3,4,3,3,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
64315,120677,Female,Loyal Customer,32,Personal Travel,Eco,696,0,4,0,1,2,0,2,2,5,3,5,3,5,2,0,0.0,satisfied,Not Converted
19486,154909,Female,Loyal Customer,40,Business travel,Eco,605,5,2,2,2,5,5,5,5,2,2,3,3,5,5,7,1.0,satisfied,Converted
24960,124732,Male,Loyal Customer,45,Business travel,Business,2614,4,4,4,4,3,3,2,5,5,5,5,1,5,5,12,0.0,satisfied,Converted
4432,126530,Female,Loyal Customer,43,Business travel,Eco,1014,4,3,3,3,5,3,3,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
62958,98320,Female,Loyal Customer,54,Business travel,Business,3274,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,4.0,satisfied,Converted
39130,108443,Male,Loyal Customer,50,Business travel,Eco,262,5,1,1,1,5,5,5,5,2,1,3,1,5,5,0,0.0,satisfied,Converted
96267,155610,Male,Loyal Customer,49,Business travel,Business,2491,1,1,1,1,4,5,5,5,5,5,5,3,5,3,12,0.0,satisfied,Not Converted
74260,178505,Female,Loyal Customer,56,Business travel,Business,2120,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
73980,169943,Male,Loyal Customer,27,Business travel,Business,1709,2,2,2,2,4,4,4,4,5,5,3,3,5,4,0,0.0,satisfied,Converted
73416,100647,Male,Loyal Customer,48,Business travel,Business,319,5,5,5,5,5,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,Not Converted
66605,213087,Male,Loyal Customer,57,Business travel,Business,646,3,3,3,3,5,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
6410,98337,Male,Loyal Customer,15,Business travel,Business,1917,4,4,4,4,3,3,3,3,3,4,4,5,5,3,0,0.0,satisfied,Converted
1724,131781,Male,Loyal Customer,34,Business travel,Business,2475,2,3,2,2,4,4,4,1,1,4,1,4,3,4,0,0.0,satisfied,Converted
7416,129944,Male,Loyal Customer,49,Business travel,Eco,1609,5,5,5,5,5,5,5,5,3,1,5,1,5,5,0,0.0,satisfied,Converted
88629,181528,Male,Loyal Customer,61,Business travel,Business,2998,2,2,4,2,5,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
95908,102959,Male,Loyal Customer,39,Business travel,Business,1803,3,3,3,3,3,3,3,3,2,4,5,3,3,3,72,143.0,satisfied,Converted
73317,125012,Male,Loyal Customer,29,Business travel,Business,978,4,4,5,4,5,5,5,5,2,3,4,2,5,5,0,0.0,satisfied,Converted
83146,220098,Male,disloyal Customer,49,Business travel,Business,184,4,4,4,1,5,4,5,5,4,4,4,4,4,5,0,0.0,satisfied,Converted
16028,175659,Female,Loyal Customer,46,Business travel,Business,760,5,5,5,5,5,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
2153,147714,Male,Loyal Customer,48,Business travel,Eco,451,4,2,2,2,4,4,4,4,1,4,2,5,1,4,0,0.0,satisfied,Converted
16981,173115,Male,Loyal Customer,47,Business travel,Business,2634,1,1,2,1,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
64742,159937,Male,Loyal Customer,52,Business travel,Business,3227,4,4,4,4,3,5,4,4,4,5,4,3,4,3,0,0.0,satisfied,Converted
26688,217699,Male,Loyal Customer,40,Business travel,Eco,632,4,2,3,2,4,4,4,4,5,4,1,3,4,4,0,7.0,satisfied,Converted
11867,124746,Female,disloyal Customer,10,Business travel,Eco,2417,2,2,2,3,4,2,4,4,3,4,5,4,4,4,0,0.0,satisfied,Not Converted
76935,211676,Female,Loyal Customer,56,Business travel,Business,337,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
32154,209477,Female,disloyal Customer,24,Business travel,Business,407,4,0,5,2,2,5,2,2,5,3,4,3,5,2,29,22.0,satisfied,Converted
12628,124465,Male,Loyal Customer,44,Business travel,Eco Plus,867,4,3,3,3,4,4,4,4,4,3,2,4,2,4,311,319.0,satisfied,Converted
12021,158600,Male,Loyal Customer,43,Business travel,Business,1744,2,2,2,2,5,5,5,4,4,5,4,3,4,3,59,52.0,satisfied,Converted
53940,155568,Female,Loyal Customer,43,Business travel,Business,758,4,4,4,4,2,5,5,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
54276,190453,Female,Loyal Customer,31,Business travel,Business,248,3,3,3,3,5,5,5,5,3,5,5,5,3,5,209,203.0,satisfied,Converted
17952,175242,Female,Loyal Customer,60,Business travel,Business,1538,4,4,4,4,5,5,5,5,5,4,5,5,5,5,0,0.0,satisfied,Converted
71082,111544,Male,Loyal Customer,66,Business travel,Business,3685,2,2,4,2,3,2,1,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
58196,136169,Male,disloyal Customer,14,Business travel,Business,866,5,0,5,4,4,5,4,4,5,3,5,3,5,4,0,0.0,satisfied,Converted
102773,193097,Female,Loyal Customer,56,Business travel,Business,883,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
84008,163783,Female,Loyal Customer,45,Business travel,Business,1464,1,1,1,1,2,4,5,5,5,5,5,3,5,3,44,61.0,satisfied,Converted
77557,181332,Male,disloyal Customer,63,Business travel,Eco,296,5,0,5,3,4,5,4,4,5,5,2,5,4,4,12,18.0,satisfied,Converted
18289,141955,Female,Loyal Customer,9,Personal Travel,Eco,391,4,4,5,1,4,5,4,4,3,5,5,5,5,4,0,0.0,satisfied,Converted
24952,166996,Male,Loyal Customer,38,Personal Travel,Business,1721,5,4,5,2,5,5,5,2,2,5,2,3,2,3,6,0.0,satisfied,Converted
2982,161971,Female,Loyal Customer,64,Personal Travel,Eco,1389,4,2,4,2,3,1,2,3,3,4,3,1,3,3,4,0.0,satisfied,Converted
74983,192787,Female,Loyal Customer,20,Personal Travel,Eco Plus,972,0,4,0,2,1,0,1,1,3,5,4,5,5,1,17,17.0,satisfied,Converted
25591,121813,Male,Loyal Customer,27,Business travel,Business,528,2,2,2,2,5,5,5,5,3,4,1,1,5,5,0,0.0,satisfied,Converted
48894,140204,Female,Loyal Customer,45,Business travel,Business,2156,5,5,5,5,3,1,5,4,4,4,4,4,4,3,0,3.0,satisfied,Converted
51564,160841,Female,disloyal Customer,22,Business travel,Eco,224,0,0,0,4,4,0,4,4,4,4,5,5,5,4,0,1.0,satisfied,Converted
64492,171544,Male,disloyal Customer,27,Business travel,Business,1233,0,0,0,4,4,0,4,4,4,3,4,3,5,4,0,0.0,satisfied,Converted
64762,97110,Male,Loyal Customer,52,Business travel,Eco,89,5,2,2,2,5,5,5,5,1,3,2,2,4,5,0,0.0,satisfied,Converted
97130,165120,Female,Loyal Customer,41,Business travel,Business,1389,3,3,3,3,4,5,5,4,4,4,4,4,4,3,16,16.0,satisfied,Not Converted
1103,140678,Male,Loyal Customer,57,Business travel,Eco,177,5,2,4,4,5,5,5,5,4,4,5,4,4,5,0,0.0,satisfied,Converted
54925,152651,Male,Loyal Customer,53,Business travel,Business,1023,2,2,2,2,4,5,4,4,4,4,4,5,4,4,0,0.0,satisfied,Not Converted
12032,201765,Female,Loyal Customer,53,Business travel,Business,2720,2,2,2,2,2,4,4,5,5,5,5,4,5,3,13,21.0,satisfied,Not Converted
54196,171069,Female,Loyal Customer,36,Business travel,Business,3299,2,2,3,2,4,1,1,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
81223,151998,Male,Loyal Customer,58,Business travel,Business,1816,3,3,3,3,5,5,5,5,5,5,5,5,5,3,49,33.0,satisfied,Converted
16685,188006,Male,disloyal Customer,49,Business travel,Business,1224,5,4,4,4,2,5,2,2,3,5,5,3,4,2,24,22.0,satisfied,Converted
55165,202106,Male,disloyal Customer,23,Business travel,Business,1494,4,2,4,4,5,4,5,5,5,5,4,4,5,5,0,0.0,satisfied,Converted
54708,187550,Male,Loyal Customer,25,Business travel,Business,859,2,4,2,2,4,4,4,4,4,2,4,5,4,4,7,16.0,satisfied,Converted
12022,118494,Female,disloyal Customer,18,Business travel,Eco,83,5,0,5,2,4,5,4,4,5,5,2,2,2,4,0,0.0,satisfied,Converted
71572,137066,Male,Loyal Customer,21,Business travel,Eco,601,0,4,0,4,3,0,3,3,2,3,1,4,3,3,0,0.0,satisfied,Converted
90927,122590,Male,Loyal Customer,39,Business travel,Eco Plus,925,4,4,4,4,4,4,4,4,2,1,2,5,3,4,0,0.0,satisfied,Not Converted
24374,102888,Female,Loyal Customer,41,Business travel,Business,303,1,1,3,1,3,5,5,4,4,4,4,4,4,3,25,18.0,satisfied,Converted
23000,182889,Male,Loyal Customer,54,Business travel,Business,692,4,4,4,4,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
19117,200957,Female,Loyal Customer,57,Business travel,Business,3599,1,1,1,1,5,4,5,3,3,4,3,4,3,4,60,56.0,satisfied,Converted
68851,212960,Female,Loyal Customer,59,Business travel,Business,2435,2,2,2,2,5,4,5,5,5,5,5,5,5,4,23,15.0,satisfied,Converted
10332,176614,Male,Loyal Customer,44,Business travel,Business,1749,3,3,3,3,3,5,5,2,2,2,2,3,2,4,24,24.0,satisfied,Converted
18539,96608,Female,Loyal Customer,57,Business travel,Business,2541,2,2,4,2,3,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
93727,144911,Female,Loyal Customer,45,Business travel,Business,1987,4,4,4,4,5,5,5,5,5,5,5,4,5,3,0,2.0,satisfied,Converted
