,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
72854,132969,Male,Loyal Customer,29,Business travel,Business,335,2,2,2,2,5,5,5,5,5,5,5,3,5,5,1,0.0,satisfied,Not Converted
41365,71072,Female,Loyal Customer,60,Business travel,Business,3507,5,5,5,5,2,5,4,3,3,3,3,3,3,5,2,0.0,satisfied,Converted
96054,67380,Male,disloyal Customer,23,Business travel,Business,3904,4,0,4,4,4,3,4,5,4,3,5,4,5,4,5,1.0,satisfied,Converted
86630,26212,Female,Loyal Customer,37,Business travel,Business,2237,4,4,4,4,4,4,4,4,2,5,5,4,3,4,158,144.0,satisfied,Converted
70643,28410,Female,Loyal Customer,58,Business travel,Business,292,5,5,5,5,1,3,3,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
56627,138695,Female,Loyal Customer,53,Personal Travel,Eco,992,5,4,5,4,5,4,5,4,4,5,4,5,4,4,28,20.0,satisfied,Converted
70473,127717,Male,Loyal Customer,44,Business travel,Business,404,4,4,4,4,3,5,4,4,4,4,4,3,4,5,55,55.0,satisfied,Converted
38623,78689,Female,Loyal Customer,41,Business travel,Business,1655,1,1,1,1,4,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
15545,69281,Female,Loyal Customer,45,Business travel,Business,4963,1,1,1,1,2,1,1,3,3,5,4,1,3,1,0,13.0,satisfied,Converted
81728,22864,Female,Loyal Customer,50,Business travel,Business,2154,4,4,4,4,5,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
64292,88253,Female,Loyal Customer,56,Business travel,Eco,842,4,5,1,5,4,1,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
22420,34524,Male,Loyal Customer,23,Business travel,Business,563,5,5,5,5,5,5,5,5,5,4,4,3,4,5,10,0.0,satisfied,Converted
5239,44027,Female,Loyal Customer,54,Business travel,Eco Plus,628,5,1,1,1,5,3,1,5,5,5,5,2,5,2,2,0.0,satisfied,Converted
18434,44677,Female,Loyal Customer,31,Business travel,Eco,4983,4,3,3,3,4,4,4,3,2,5,2,4,1,4,18,0.0,satisfied,Not Converted
33096,54134,Male,Loyal Customer,54,Business travel,Business,2316,2,2,2,2,5,3,1,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
69047,25910,Male,Loyal Customer,35,Business travel,Business,2192,2,2,2,2,4,5,1,4,4,4,4,4,4,4,18,3.0,satisfied,Converted
6320,25287,Female,Loyal Customer,53,Business travel,Eco Plus,190,5,1,1,1,2,5,3,5,5,5,5,1,5,4,0,0.0,satisfied,Converted
103244,93084,Male,Loyal Customer,51,Business travel,Business,1888,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
95743,63196,Female,Loyal Customer,37,Business travel,Business,373,4,4,4,4,3,3,5,4,4,4,4,5,4,1,0,0.0,satisfied,Not Converted
33997,134010,Male,Loyal Customer,44,Business travel,Business,2075,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,Not Converted
33801,61937,Female,Loyal Customer,58,Business travel,Business,266,4,3,4,4,1,3,2,5,5,4,5,1,5,1,31,34.0,satisfied,Converted
49082,76686,Male,Loyal Customer,49,Business travel,Business,1820,3,3,3,3,3,4,5,3,3,4,3,3,3,5,0,2.0,satisfied,Converted
99374,78818,Male,Loyal Customer,57,Business travel,Business,2937,1,1,1,1,5,5,5,4,4,4,4,3,4,5,23,18.0,satisfied,Converted
79496,73957,Female,disloyal Customer,30,Business travel,Business,846,5,5,5,4,3,5,3,3,3,3,4,5,4,3,0,37.0,satisfied,Converted
34197,49735,Male,Loyal Customer,70,Personal Travel,Eco,867,5,4,5,2,5,5,5,5,3,5,4,5,4,5,0,0.0,satisfied,Converted
75094,112945,Male,Loyal Customer,44,Business travel,Business,3719,3,3,2,3,3,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
72631,52730,Male,Loyal Customer,41,Business travel,Business,2003,5,5,5,5,3,5,2,5,5,5,5,3,5,1,18,13.0,satisfied,Converted
24636,41500,Male,Loyal Customer,32,Business travel,Eco,2172,3,3,3,3,3,4,3,3,1,4,4,4,1,3,0,0.0,satisfied,Converted
93684,43490,Male,Loyal Customer,54,Business travel,Eco,680,5,5,4,5,4,5,4,4,4,2,5,4,4,4,27,21.0,satisfied,Converted
79372,93013,Female,Loyal Customer,45,Business travel,Business,2153,2,2,4,2,2,5,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
64624,95993,Male,Loyal Customer,50,Business travel,Business,1123,4,4,4,4,5,4,4,3,3,3,3,3,3,3,0,0.0,satisfied,Converted
15112,85242,Male,Loyal Customer,34,Business travel,Business,3875,3,3,3,3,5,5,4,5,5,5,5,3,5,3,0,8.0,satisfied,Converted
49920,138077,Female,Loyal Customer,56,Personal Travel,Business,678,4,5,4,2,5,5,5,3,3,4,3,4,3,5,0,3.0,satisfied,Not Converted
77921,133336,Female,Loyal Customer,35,Business travel,Business,2176,3,3,4,3,2,5,5,4,4,4,4,5,4,3,0,16.0,satisfied,Converted
65123,83101,Male,Loyal Customer,58,Business travel,Business,334,1,1,1,1,2,5,5,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
36064,132894,Female,Loyal Customer,56,Business travel,Business,1576,4,4,4,4,4,4,4,5,5,5,5,5,5,3,115,,satisfied,Not Converted
64528,123032,Male,Loyal Customer,38,Business travel,Business,1036,3,3,3,3,4,5,5,4,4,4,4,5,4,4,19,7.0,satisfied,Converted
64366,50654,Female,Loyal Customer,21,Business travel,Eco,1023,3,3,2,3,3,4,5,3,2,3,2,2,1,3,41,14.0,satisfied,Not Converted
63470,41537,Male,Loyal Customer,42,Business travel,Eco,1024,5,5,2,5,5,5,5,5,5,5,3,5,2,5,0,31.0,satisfied,Converted
40076,88867,Female,Loyal Customer,25,Business travel,Business,2973,4,4,4,4,3,3,3,3,5,2,5,4,4,3,0,0.0,satisfied,Converted
53132,106129,Female,Loyal Customer,45,Business travel,Business,3344,3,3,3,3,5,5,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
35839,43920,Female,Loyal Customer,38,Business travel,Business,991,1,1,2,1,3,1,2,5,5,5,5,5,5,1,0,0.0,satisfied,Not Converted
47197,82322,Female,Loyal Customer,29,Business travel,Business,2475,3,3,3,3,5,5,5,3,3,4,5,5,3,5,1,6.0,satisfied,Converted
68704,46851,Female,Loyal Customer,53,Business travel,Business,1674,1,1,1,1,4,4,4,5,5,4,5,1,5,5,4,0.0,satisfied,Converted
31118,50743,Male,Loyal Customer,35,Business travel,Eco Plus,937,4,4,4,4,4,4,4,4,1,3,4,1,3,4,0,0.0,satisfied,Not Converted
64451,87267,Female,disloyal Customer,22,Business travel,Eco,1235,4,4,4,4,5,4,5,5,3,5,4,4,5,5,0,0.0,satisfied,Converted
86153,89366,Male,Loyal Customer,54,Business travel,Business,1897,4,4,4,4,5,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
24511,13277,Female,Loyal Customer,62,Business travel,Business,3490,3,3,3,3,2,4,5,4,4,4,5,5,4,3,22,19.0,satisfied,Converted
49745,119707,Male,Loyal Customer,48,Business travel,Business,577,5,5,5,5,5,4,4,4,4,4,4,3,4,4,7,0.0,satisfied,Converted
9383,76492,Female,Loyal Customer,45,Business travel,Business,853,5,5,5,5,2,4,5,4,4,4,4,3,4,4,40,8.0,satisfied,Converted
16125,73164,Female,Loyal Customer,54,Business travel,Business,1452,5,5,5,5,2,4,5,4,4,4,4,4,4,4,14,8.0,satisfied,Converted
10023,117229,Female,Loyal Customer,32,Business travel,Business,2841,5,5,5,5,4,4,4,4,5,2,5,4,5,4,3,1.0,satisfied,Not Converted
100441,113410,Female,Loyal Customer,60,Business travel,Business,1670,3,3,3,3,4,3,5,4,4,4,4,3,4,5,0,1.0,satisfied,Converted
15572,60068,Female,Loyal Customer,34,Business travel,Business,590,3,3,3,3,3,1,5,5,5,5,5,4,5,4,0,10.0,satisfied,Converted
14467,124332,Female,Loyal Customer,37,Business travel,Business,2797,4,4,4,4,4,5,4,4,4,4,4,3,4,5,21,24.0,satisfied,Converted
75168,125154,Male,Loyal Customer,46,Business travel,Business,3301,3,3,3,3,2,4,4,5,5,5,5,4,5,3,8,1.0,satisfied,Converted
35797,27169,Female,Loyal Customer,24,Business travel,Business,2305,5,5,5,5,5,5,5,5,1,3,5,5,3,5,1,3.0,satisfied,Converted
51813,21141,Female,disloyal Customer,25,Business travel,Business,661,5,4,5,1,1,5,1,1,5,4,4,5,5,1,0,0.0,satisfied,Converted
27131,14451,Female,Loyal Customer,42,Business travel,Business,3908,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,2.0,satisfied,Converted
87140,58198,Male,Loyal Customer,40,Business travel,Business,649,5,5,5,5,4,5,5,3,3,3,3,4,3,3,0,0.0,satisfied,Converted
98346,28182,Male,Loyal Customer,31,Business travel,Eco,306,5,3,3,3,5,5,5,5,5,2,1,2,2,5,4,0.0,satisfied,Converted
79336,53526,Male,Loyal Customer,25,Business travel,Business,2942,3,3,5,3,4,5,4,4,1,3,1,2,2,4,5,14.0,satisfied,Converted
34129,45243,Male,Loyal Customer,33,Business travel,Business,1896,3,3,3,3,4,4,3,4,4,4,2,3,2,4,2,7.0,satisfied,Converted
64880,104289,Male,Loyal Customer,48,Business travel,Business,1639,3,3,4,3,3,4,5,2,2,2,2,4,2,4,0,0.0,satisfied,Converted
63133,138158,Male,Loyal Customer,18,Business travel,Business,599,1,1,3,1,5,4,5,5,4,1,2,2,5,5,0,0.0,satisfied,Converted
25523,26141,Male,Loyal Customer,27,Business travel,Business,2902,5,5,5,5,4,4,4,4,3,5,4,5,4,4,11,27.0,satisfied,Not Converted
43077,114906,Female,Loyal Customer,39,Business travel,Business,2255,2,2,2,2,2,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Not Converted
88528,89674,Male,Loyal Customer,46,Business travel,Business,1794,5,5,2,5,3,4,4,4,4,4,4,5,4,3,2,0.0,satisfied,Converted
97363,94765,Male,Loyal Customer,50,Business travel,Business,1522,5,5,5,5,4,5,5,3,3,3,3,5,3,4,0,0.0,satisfied,Converted
37531,45788,Female,Loyal Customer,48,Personal Travel,Eco,101,0,4,0,1,5,5,4,4,4,0,5,3,4,4,0,1.0,satisfied,Converted
10984,114223,Female,Loyal Customer,69,Business travel,Business,3571,1,1,3,1,2,4,5,4,4,4,4,5,4,5,27,25.0,satisfied,Not Converted
59161,122418,Male,Loyal Customer,28,Business travel,Business,2382,2,2,2,2,2,2,2,2,4,2,5,3,4,2,38,41.0,satisfied,Converted
6639,97557,Male,Loyal Customer,30,Business travel,Business,547,3,3,3,3,4,4,4,4,5,3,5,4,5,4,0,0.0,satisfied,Converted
6658,64698,Male,Loyal Customer,54,Business travel,Business,507,1,1,1,1,5,5,4,4,4,5,4,2,4,2,0,0.0,satisfied,Converted
53720,59083,Female,Loyal Customer,19,Business travel,Eco Plus,524,4,4,4,4,4,4,4,4,4,1,3,1,2,4,4,0.0,satisfied,Not Converted
19293,69918,Male,Loyal Customer,52,Business travel,Business,1222,3,3,2,3,4,4,4,5,5,5,5,5,5,5,0,0.0,satisfied,Not Converted
74792,36766,Male,Loyal Customer,48,Business travel,Business,1742,5,5,5,5,4,4,5,4,4,4,4,1,4,5,27,32.0,satisfied,Converted
10972,64733,Male,Loyal Customer,55,Business travel,Business,3647,4,4,4,4,5,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
90060,131960,Male,Loyal Customer,35,Business travel,Business,2091,3,3,3,3,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
86758,67884,Male,Loyal Customer,57,Business travel,Business,1379,3,3,3,3,4,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
91923,62719,Male,Loyal Customer,56,Business travel,Business,3778,0,0,0,1,5,3,4,5,5,5,5,1,5,1,0,0.0,satisfied,Not Converted
4163,42130,Female,Loyal Customer,35,Personal Travel,Eco,859,4,5,4,4,1,4,1,1,4,2,4,4,5,1,0,0.0,satisfied,Converted
55886,110869,Male,disloyal Customer,22,Business travel,Business,1449,0,0,0,3,2,0,2,2,4,5,4,5,5,2,7,12.0,satisfied,Converted
50199,123086,Female,Loyal Customer,39,Business travel,Business,2645,4,4,4,4,2,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
28967,62023,Male,Loyal Customer,57,Business travel,Eco,308,4,2,2,2,4,4,4,4,1,1,3,3,4,4,0,0.0,satisfied,Converted
54430,22114,Female,Loyal Customer,34,Business travel,Business,2654,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
84947,18259,Female,Loyal Customer,40,Business travel,Eco,265,5,5,5,5,5,5,5,5,4,2,4,2,1,5,0,0.0,satisfied,Converted
40184,52311,Male,Loyal Customer,44,Business travel,Eco,1068,4,2,2,2,4,4,4,4,4,4,4,3,5,4,0,0.0,satisfied,Converted
60010,23207,Female,Loyal Customer,70,Business travel,Business,316,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
8476,52788,Male,Loyal Customer,24,Business travel,Business,3552,2,2,2,2,2,2,2,2,1,5,4,2,4,2,0,0.0,satisfied,Converted
82723,53983,Female,Loyal Customer,32,Business travel,Business,3405,2,2,2,2,4,4,4,4,3,4,2,4,1,4,14,23.0,satisfied,Converted
35024,67875,Female,disloyal Customer,64,Business travel,Business,1379,4,3,3,3,1,4,1,1,3,5,4,5,5,1,3,0.0,satisfied,Converted
23864,79734,Male,disloyal Customer,38,Business travel,Business,1121,4,4,4,4,3,4,3,3,3,4,4,3,4,3,5,0.0,satisfied,Converted
96784,26538,Female,Loyal Customer,57,Business travel,Business,441,2,2,2,2,2,1,3,5,5,5,5,4,5,2,0,0.0,satisfied,Converted
45609,131393,Male,Loyal Customer,47,Business travel,Business,2678,2,2,1,2,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
70083,81281,Female,Loyal Customer,56,Business travel,Business,1506,3,3,3,3,5,5,4,4,4,5,4,5,4,5,0,0.0,satisfied,Not Converted
101768,44867,Female,Loyal Customer,32,Business travel,Eco,102,4,1,1,1,4,4,4,4,3,1,3,5,4,4,0,0.0,satisfied,Converted
39112,130418,Female,Loyal Customer,43,Business travel,Eco,872,4,3,3,3,3,5,3,4,4,4,4,3,4,3,0,0.0,satisfied,Not Converted
87203,94603,Male,Loyal Customer,42,Business travel,Business,1416,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
98726,98586,Female,Loyal Customer,42,Business travel,Business,666,5,5,2,5,4,4,4,3,3,3,3,3,3,5,0,0.0,satisfied,Converted
27264,119544,Female,Loyal Customer,55,Business travel,Business,1694,3,3,3,3,2,5,4,4,4,4,4,3,4,5,9,15.0,satisfied,Converted
15193,133970,Male,Loyal Customer,66,Personal Travel,Eco,2370,4,4,4,3,4,4,4,3,3,5,4,4,3,4,43,162.0,satisfied,Converted
28847,115563,Male,Loyal Customer,50,Business travel,Business,1618,4,1,4,4,5,4,5,4,4,4,4,5,4,5,19,12.0,satisfied,Converted
47481,62470,Male,Loyal Customer,38,Business travel,Business,89,5,5,4,5,2,1,4,4,4,4,4,2,4,1,0,0.0,satisfied,Converted
34451,79391,Male,Loyal Customer,42,Business travel,Business,761,3,3,3,3,5,5,5,5,5,4,5,3,5,5,0,0.0,satisfied,Converted
6612,16929,Male,Loyal Customer,58,Business travel,Business,431,1,1,1,1,3,4,4,4,4,4,4,3,4,3,2,12.0,satisfied,Converted
6751,140774,Male,Loyal Customer,48,Business travel,Business,1569,2,2,2,2,2,4,5,4,4,5,4,5,4,4,0,0.0,satisfied,Converted
51583,141988,Male,Loyal Customer,41,Business travel,Business,2419,5,5,5,5,4,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
79657,82315,Male,Loyal Customer,58,Business travel,Business,2586,2,2,2,2,2,2,2,3,5,4,4,2,3,2,0,0.0,satisfied,Not Converted
20082,100577,Male,Loyal Customer,39,Business travel,Business,143,4,4,2,4,3,5,4,4,4,4,5,4,4,3,0,0.0,satisfied,Converted
9808,60394,Female,disloyal Customer,37,Business travel,Eco,1482,5,5,5,1,3,5,3,3,5,4,5,4,1,3,18,13.0,satisfied,Converted
71944,122140,Female,disloyal Customer,17,Business travel,Eco,1072,5,5,5,4,4,5,4,4,3,4,5,3,4,4,0,0.0,satisfied,Converted
79529,137352,Female,Loyal Customer,50,Business travel,Business,2798,3,3,3,3,2,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
80830,131267,Male,Loyal Customer,52,Business travel,Business,304,0,0,0,1,4,4,5,4,4,4,4,3,4,4,0,2.0,satisfied,Converted
72176,113079,Male,Loyal Customer,44,Business travel,Business,2243,1,1,4,1,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
20665,116098,Female,disloyal Customer,37,Business travel,Business,1371,4,5,5,3,3,5,4,3,4,3,4,3,5,3,46,,satisfied,Converted
6059,62164,Female,Loyal Customer,40,Business travel,Eco,156,4,5,5,5,4,4,4,4,1,2,4,1,4,4,0,0.0,satisfied,Converted
14721,133207,Male,disloyal Customer,39,Business travel,Business,337,5,5,5,3,3,5,3,3,5,2,5,3,5,3,0,0.0,satisfied,Converted
31834,123782,Male,Loyal Customer,60,Business travel,Business,3570,5,5,5,5,3,5,5,5,5,5,5,4,5,4,0,20.0,satisfied,Not Converted
95215,138585,Male,Loyal Customer,50,Business travel,Business,920,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
23908,81453,Female,disloyal Customer,23,Business travel,Business,175,5,0,5,1,4,5,4,4,3,4,4,4,4,4,0,0.0,satisfied,Converted
85977,122805,Female,Loyal Customer,34,Business travel,Business,1142,4,4,4,4,4,5,4,4,4,4,4,5,4,4,3,0.0,satisfied,Converted
13609,114528,Female,Loyal Customer,50,Business travel,Business,1216,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
93068,56489,Female,Loyal Customer,36,Business travel,Business,257,2,2,2,2,2,1,4,4,4,4,4,5,4,4,0,1.0,satisfied,Converted
56293,66618,Male,Loyal Customer,47,Business travel,Business,140,0,4,0,2,3,2,2,4,4,4,4,3,4,1,18,27.0,satisfied,Converted
61324,102818,Male,disloyal Customer,17,Business travel,Eco,1145,4,4,4,1,2,4,2,2,3,2,5,3,5,2,0,1.0,satisfied,Not Converted
102516,45097,Female,Loyal Customer,43,Business travel,Eco,84,4,5,5,5,5,5,3,4,4,4,4,3,4,5,0,3.0,satisfied,Converted
99563,39946,Male,Loyal Customer,25,Business travel,Eco,2681,5,3,3,3,5,3,5,4,1,3,2,5,2,5,0,24.0,satisfied,Converted
26677,28041,Female,Loyal Customer,35,Personal Travel,Eco,445,4,4,4,4,1,4,4,1,3,4,5,3,4,1,0,0.0,satisfied,Not Converted
19176,57227,Female,Loyal Customer,32,Business travel,Business,542,3,3,3,3,4,4,4,4,2,4,4,3,5,4,0,0.0,satisfied,Converted
94387,133171,Male,Loyal Customer,36,Business travel,Business,449,5,5,5,5,4,4,4,3,2,5,5,4,5,4,163,148.0,satisfied,Converted
57760,91001,Female,Loyal Customer,34,Business travel,Business,2542,5,5,5,5,5,5,4,5,5,5,4,4,5,3,0,0.0,satisfied,Converted
60259,95057,Male,Loyal Customer,54,Business travel,Business,1481,5,5,5,5,4,4,5,5,5,5,5,5,5,5,0,8.0,satisfied,Not Converted
14963,28355,Female,Loyal Customer,48,Business travel,Business,229,2,1,2,2,2,4,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
101765,33982,Male,Loyal Customer,43,Business travel,Business,192,0,5,0,2,5,2,1,3,3,3,3,5,3,2,89,81.0,satisfied,Not Converted
94639,73589,Male,Loyal Customer,57,Business travel,Business,2178,4,4,4,4,2,5,5,4,4,4,4,4,4,5,2,0.0,satisfied,Converted
78402,38226,Male,Loyal Customer,59,Business travel,Business,669,3,3,3,3,5,5,5,4,4,4,4,5,4,3,79,60.0,satisfied,Not Converted
14075,88810,Female,Loyal Customer,54,Business travel,Business,2734,4,4,4,4,4,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
41765,121804,Male,Loyal Customer,53,Business travel,Business,2238,3,3,3,3,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied,Not Converted
92911,70685,Female,disloyal Customer,38,Business travel,Business,305,5,5,5,5,5,5,4,5,3,2,4,5,5,5,6,0.0,satisfied,Converted
88077,97522,Male,Loyal Customer,55,Business travel,Business,3325,1,1,1,1,3,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
41509,32879,Male,Loyal Customer,27,Business travel,Eco Plus,738,4,1,1,1,4,4,4,4,4,3,2,4,4,4,96,90.0,satisfied,Converted
67778,130877,Male,Loyal Customer,31,Business travel,Business,2480,5,5,5,5,4,4,4,4,3,5,5,3,5,4,80,72.0,satisfied,Not Converted
89379,62443,Male,Loyal Customer,33,Business travel,Eco,86,5,5,5,5,5,5,5,5,4,1,2,4,3,5,0,0.0,satisfied,Not Converted
69496,80449,Male,Loyal Customer,55,Business travel,Business,1188,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
25551,54144,Female,Loyal Customer,38,Business travel,Eco Plus,289,4,1,4,4,4,4,4,4,4,5,2,1,4,4,15,0.0,satisfied,Converted
94023,38539,Female,Loyal Customer,44,Personal Travel,Eco,447,0,4,0,4,3,4,5,5,5,0,2,3,5,4,0,0.0,satisfied,Converted
49727,125076,Male,Loyal Customer,38,Business travel,Business,2133,4,4,4,4,4,5,4,5,5,5,5,2,5,1,30,25.0,satisfied,Not Converted
17988,116125,Female,disloyal Customer,21,Business travel,Eco,1139,5,5,5,3,5,5,5,5,5,3,5,5,2,5,0,0.0,satisfied,Not Converted
2851,60885,Female,Loyal Customer,25,Business travel,Business,3518,2,2,2,2,4,4,4,4,5,3,2,4,4,4,0,0.0,satisfied,Converted
100754,76477,Female,disloyal Customer,24,Business travel,Eco,1047,5,0,0,1,4,0,4,4,4,2,4,4,4,4,0,0.0,satisfied,Converted
36229,14765,Female,Loyal Customer,24,Business travel,Business,3173,5,5,5,5,4,4,4,4,2,5,2,3,3,4,14,22.0,satisfied,Converted
22776,83059,Female,Loyal Customer,35,Business travel,Business,1592,2,2,2,2,5,3,4,3,3,4,3,3,3,3,0,0.0,satisfied,Converted
74006,131678,Male,Loyal Customer,46,Business travel,Business,3444,3,3,3,3,4,5,5,3,3,3,3,1,3,1,0,0.0,satisfied,Not Converted
43229,108502,Female,Loyal Customer,61,Business travel,Business,3925,1,1,1,1,5,4,5,5,5,5,5,4,5,5,0,1.0,satisfied,Converted
76837,84151,Male,Loyal Customer,44,Business travel,Eco Plus,1114,5,4,4,4,5,5,5,5,4,3,2,2,4,5,45,44.0,satisfied,Converted
18674,68574,Female,Loyal Customer,50,Business travel,Business,599,4,4,4,4,2,4,4,3,3,3,3,3,3,5,0,0.0,satisfied,Not Converted
88,64748,Male,Loyal Customer,45,Business travel,Business,3100,3,3,3,3,1,1,3,4,4,4,4,3,4,1,0,0.0,satisfied,Not Converted
18344,100936,Female,Loyal Customer,56,Business travel,Business,545,4,4,5,4,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,Not Converted
52855,103302,Female,Loyal Customer,35,Business travel,Business,404,4,4,4,4,3,4,5,2,2,2,2,3,2,5,0,21.0,satisfied,Converted
64574,91073,Female,Loyal Customer,48,Business travel,Business,1598,4,4,4,4,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
97373,71555,Male,Loyal Customer,23,Business travel,Business,1012,4,4,4,4,4,4,4,4,5,5,4,4,4,4,8,12.0,satisfied,Not Converted
96917,29617,Male,Loyal Customer,26,Business travel,Eco,645,5,3,3,3,5,5,4,5,2,5,3,2,3,5,101,98.0,satisfied,Converted
91811,58819,Male,Loyal Customer,41,Business travel,Eco,996,3,3,3,3,3,3,3,3,1,3,1,3,2,3,0,5.0,satisfied,Not Converted
3214,47418,Male,Loyal Customer,43,Business travel,Eco Plus,998,4,4,4,4,4,3,3,3,1,4,3,3,4,3,258,288.0,satisfied,Converted
22863,83574,Male,Loyal Customer,58,Business travel,Business,2349,4,4,4,4,5,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,Not Converted
43009,128816,Male,Loyal Customer,60,Personal Travel,Eco,342,4,5,5,4,2,5,2,2,3,2,4,5,5,2,0,0.0,satisfied,Converted
48121,125408,Male,Loyal Customer,55,Business travel,Business,1796,5,5,5,5,3,1,2,4,4,4,4,1,4,5,0,0.0,satisfied,Converted
75682,108303,Male,Loyal Customer,52,Business travel,Business,323,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,3.0,satisfied,Converted
30993,69836,Female,Loyal Customer,27,Business travel,Eco Plus,2454,0,0,0,3,5,0,5,5,5,2,2,4,4,5,5,0.0,satisfied,Converted
85193,117787,Male,Loyal Customer,36,Business travel,Business,337,0,1,1,2,2,4,4,2,2,2,2,5,2,3,0,3.0,satisfied,Converted
55292,82538,Female,Loyal Customer,52,Business travel,Business,1372,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
45659,84753,Male,Loyal Customer,24,Business travel,Business,1440,4,4,4,4,5,5,5,5,3,4,5,3,5,5,17,23.0,satisfied,Converted
75818,81162,Male,Loyal Customer,47,Business travel,Business,2072,4,4,4,4,3,5,5,5,5,4,5,4,5,3,0,1.0,satisfied,Converted
38715,117938,Female,Loyal Customer,56,Business travel,Business,220,1,1,1,1,4,5,4,3,3,4,4,5,3,4,56,58.0,satisfied,Not Converted
41338,18787,Male,Loyal Customer,34,Business travel,Business,2079,4,4,4,4,5,5,4,5,5,5,5,4,5,3,0,21.0,satisfied,Converted
30098,142607,Female,Loyal Customer,13,Personal Travel,Eco,308,0,4,0,3,4,0,4,4,2,1,2,3,3,4,0,0.0,satisfied,Converted
55818,70815,Female,Loyal Customer,57,Business travel,Business,1721,5,5,5,5,3,3,5,4,4,4,4,5,4,5,19,24.0,satisfied,Converted
37966,82839,Female,Loyal Customer,70,Business travel,Business,1956,1,1,5,1,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
48408,135386,Male,Loyal Customer,44,Business travel,Business,728,1,1,1,1,3,5,5,4,4,4,4,4,4,5,35,15.0,satisfied,Converted
97491,54783,Male,Loyal Customer,47,Business travel,Eco Plus,618,5,3,2,3,5,5,5,5,3,4,1,1,4,5,0,0.0,satisfied,Converted
98764,98174,Male,Loyal Customer,42,Business travel,Business,3115,3,3,3,3,2,4,4,4,4,4,5,5,4,4,0,0.0,satisfied,Not Converted
10204,61928,Male,Loyal Customer,43,Business travel,Business,209,3,3,3,3,5,1,2,4,4,4,3,2,4,2,0,3.0,satisfied,Converted
59566,45878,Male,Loyal Customer,57,Personal Travel,Eco,101,5,3,5,3,3,5,3,3,5,3,4,2,5,3,0,0.0,satisfied,Not Converted
5366,59606,Male,Loyal Customer,22,Business travel,Business,819,4,4,4,4,3,4,3,3,2,1,5,4,3,3,55,43.0,satisfied,Converted
85704,111953,Male,Loyal Customer,42,Business travel,Business,986,5,5,5,5,3,5,4,4,4,4,4,3,4,3,1,2.0,satisfied,Converted
103638,138119,Female,Loyal Customer,52,Business travel,Business,2061,3,3,3,3,4,5,5,5,5,5,5,4,5,4,5,9.0,satisfied,Converted
6035,59211,Male,Loyal Customer,50,Business travel,Business,458,1,1,1,1,1,2,5,5,5,5,5,4,5,1,38,89.0,satisfied,Not Converted
