,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
4151,122475,Male,disloyal Customer,28,Business travel,Business,874,0,0,0,4,3,0,3,3,4,5,5,4,4,3,0,0.0,satisfied,Not Converted
11110,79514,Female,Loyal Customer,43,Business travel,Eco,748,4,5,5,5,3,4,4,4,4,4,4,5,4,1,0,6.0,satisfied,Converted
3743,125870,Male,Loyal Customer,25,Personal Travel,Eco,515,4,5,4,4,4,4,4,4,5,4,4,4,5,4,0,10.0,satisfied,Converted
98255,83185,Female,Loyal Customer,44,Business travel,Business,1809,3,3,3,3,4,4,4,5,3,5,5,4,4,4,147,135.0,satisfied,Not Converted
23889,56527,Male,Loyal Customer,51,Business travel,Eco,588,5,2,2,2,5,5,5,5,4,2,4,3,2,5,0,0.0,satisfied,Not Converted
91929,83370,Female,Loyal Customer,56,Personal Travel,Eco,996,5,5,5,3,5,5,5,4,4,5,4,5,4,4,0,3.0,satisfied,Converted
85715,97975,Male,Loyal Customer,55,Business travel,Business,1620,1,1,1,1,4,5,5,5,5,5,5,4,5,3,0,0.0,satisfied,Not Converted
81243,97782,Male,Loyal Customer,59,Business travel,Business,927,2,2,2,2,4,4,4,5,5,5,5,3,5,5,17,0.0,satisfied,Converted
92422,100981,Female,Loyal Customer,27,Business travel,Business,2405,4,2,4,4,4,5,4,4,4,4,3,5,4,4,13,0.0,satisfied,Converted
69631,85080,Female,Loyal Customer,38,Business travel,Business,451,3,3,3,3,2,4,5,5,5,5,5,5,5,3,21,11.0,satisfied,Not Converted
40243,166700,Male,disloyal Customer,46,Business travel,Business,2454,4,4,4,5,4,4,4,4,5,3,3,3,5,4,1,0.0,satisfied,Converted
17326,114268,Male,Loyal Customer,43,Business travel,Business,1990,5,5,5,5,2,5,4,4,4,4,4,3,4,3,17,24.0,satisfied,Not Converted
66995,56597,Female,Loyal Customer,30,Business travel,Business,2321,3,3,3,3,5,5,5,5,2,1,4,1,1,5,2,0.0,satisfied,Converted
39967,48354,Female,Loyal Customer,39,Business travel,Eco,309,5,2,1,2,5,5,5,5,5,3,2,2,1,5,7,5.0,satisfied,Converted
92721,51549,Male,Loyal Customer,38,Business travel,Eco Plus,714,5,4,4,4,5,5,5,5,1,4,5,5,4,5,45,21.0,satisfied,Converted
31999,56123,Male,Loyal Customer,36,Business travel,Eco,551,4,3,4,4,4,4,4,4,5,1,2,5,2,4,0,0.0,satisfied,Converted
16825,87226,Male,Loyal Customer,40,Business travel,Business,1843,4,4,2,4,4,5,2,5,5,5,4,3,5,2,0,0.0,satisfied,Converted
43738,95789,Female,Loyal Customer,42,Business travel,Business,2796,3,3,3,3,5,5,5,4,4,4,4,4,4,3,3,37.0,satisfied,Converted
40734,119913,Female,Loyal Customer,37,Business travel,Business,528,2,2,2,2,2,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
102571,44105,Female,Loyal Customer,45,Business travel,Business,3810,1,1,1,1,4,5,4,4,4,4,4,3,4,3,70,111.0,satisfied,Converted
61893,49592,Male,Loyal Customer,55,Business travel,Business,192,5,1,5,5,2,4,2,5,5,5,3,4,5,3,6,0.0,satisfied,Converted
53607,94211,Male,disloyal Customer,42,Business travel,Business,2425,4,4,4,1,4,5,3,5,5,5,5,3,5,3,348,300.0,satisfied,Converted
11448,162022,Female,Loyal Customer,36,Business travel,Business,3569,3,3,3,3,1,3,3,4,4,4,4,2,4,2,0,7.0,satisfied,Not Converted
33266,154600,Male,Loyal Customer,49,Business travel,Business,1716,5,5,5,5,2,5,5,4,4,4,4,5,4,4,33,17.0,satisfied,Converted
15728,113934,Male,disloyal Customer,25,Business travel,Business,481,4,0,4,2,4,4,4,4,5,3,4,3,5,4,0,0.0,satisfied,Converted
22517,97199,Male,Loyal Customer,45,Business travel,Business,1798,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,0.0,satisfied,Converted
13016,72233,Male,Loyal Customer,46,Business travel,Business,3095,4,1,4,4,5,5,5,5,5,4,5,5,5,5,246,242.0,satisfied,Converted
19479,95896,Female,Loyal Customer,48,Business travel,Business,3612,1,1,1,1,2,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Not Converted
92060,118350,Male,Loyal Customer,55,Business travel,Business,1175,3,3,3,3,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
43432,118221,Female,Loyal Customer,39,Business travel,Business,3743,0,0,0,2,2,5,5,5,5,5,2,4,5,3,0,0.0,satisfied,Converted
57134,161681,Female,Loyal Customer,57,Business travel,Business,3426,1,1,1,1,5,5,5,2,2,3,2,4,2,4,0,0.0,satisfied,Not Converted
48985,99875,Female,Loyal Customer,49,Business travel,Business,1744,2,2,2,2,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,Not Converted
86143,162878,Male,Loyal Customer,39,Business travel,Business,3586,0,0,0,3,3,4,4,2,2,2,2,3,2,5,0,0.0,satisfied,Converted
58883,136565,Male,Loyal Customer,47,Personal Travel,Eco,495,5,5,5,2,4,5,4,4,3,5,4,4,4,4,4,1.0,satisfied,Converted
61283,131646,Male,Loyal Customer,55,Business travel,Business,3251,2,2,2,2,5,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
103507,125358,Male,disloyal Customer,21,Business travel,Business,223,4,4,4,5,4,4,2,4,4,5,5,4,4,4,0,0.0,satisfied,Converted
98888,79526,Female,Loyal Customer,43,Business travel,Business,1939,1,1,1,1,5,1,5,5,5,5,5,2,5,3,0,1.0,satisfied,Converted
3155,147841,Female,Loyal Customer,49,Business travel,Business,3490,3,3,3,3,4,4,4,2,2,2,2,3,2,5,11,3.0,satisfied,Converted
91216,62212,Male,Loyal Customer,58,Business travel,Eco,397,5,3,4,3,5,5,5,5,3,5,4,5,2,5,0,0.0,satisfied,Converted
87229,118201,Female,Loyal Customer,55,Business travel,Business,3990,3,3,3,3,4,4,4,3,3,3,3,3,3,5,20,37.0,satisfied,Converted
16394,88877,Male,Loyal Customer,38,Business travel,Eco,751,2,2,2,2,2,2,2,2,2,3,2,3,5,2,87,82.0,satisfied,Converted
5429,153906,Female,Loyal Customer,42,Business travel,Business,1944,2,2,2,2,5,5,4,5,5,5,5,5,5,5,2,0.0,satisfied,Not Converted
17833,74962,Female,Loyal Customer,21,Personal Travel,Eco,1056,0,4,0,2,5,0,5,5,2,1,3,3,2,5,0,0.0,satisfied,Converted
43800,107340,Male,Loyal Customer,49,Business travel,Business,2732,4,4,2,4,4,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,Not Converted
42372,93105,Female,Loyal Customer,41,Business travel,Business,599,3,3,3,3,3,4,5,5,5,5,5,5,5,4,12,0.0,satisfied,Converted
76723,161080,Male,Loyal Customer,32,Business travel,Business,541,5,3,5,5,4,4,4,4,5,5,5,5,5,4,85,70.0,satisfied,Converted
82858,100807,Female,Loyal Customer,56,Business travel,Business,337,4,4,4,4,3,5,5,4,4,4,4,4,4,4,6,3.0,satisfied,Not Converted
49687,117727,Male,Loyal Customer,45,Business travel,Business,1416,2,2,4,2,3,4,4,5,5,5,5,4,5,5,29,9.0,satisfied,Not Converted
23733,84694,Male,Loyal Customer,28,Business travel,Business,2024,4,4,2,4,5,5,5,5,2,5,2,3,4,5,0,0.0,satisfied,Not Converted
85529,141110,Female,Loyal Customer,47,Business travel,Business,2187,5,5,5,5,3,5,5,4,4,4,4,5,4,5,34,38.0,satisfied,Not Converted
18135,102538,Female,Loyal Customer,44,Business travel,Business,3025,1,1,3,1,3,4,4,4,3,4,5,4,4,4,149,149.0,satisfied,Converted
22725,118732,Female,Loyal Customer,46,Business travel,Business,1906,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
72026,78081,Male,Loyal Customer,33,Business travel,Business,558,2,2,2,2,1,2,1,1,2,5,1,5,3,1,0,0.0,satisfied,Converted
27299,97177,Female,disloyal Customer,25,Business travel,Business,937,4,0,4,3,3,4,4,3,3,3,5,4,4,3,0,0.0,satisfied,Not Converted
15408,76093,Female,disloyal Customer,22,Business travel,Business,353,4,0,4,3,1,4,1,1,2,1,5,5,3,1,0,0.0,satisfied,Converted
1024,63237,Female,Loyal Customer,52,Business travel,Eco,594,4,4,4,4,3,2,4,4,4,4,4,4,4,5,2,0.0,satisfied,Converted
12387,68298,Male,Loyal Customer,16,Business travel,Eco,1476,5,3,3,3,5,5,3,5,2,1,4,2,1,5,91,74.0,satisfied,Converted
30914,70668,Male,Loyal Customer,51,Business travel,Business,2556,2,2,2,2,1,5,1,5,5,5,5,3,5,1,1,0.0,satisfied,Not Converted
4036,69479,Male,Loyal Customer,60,Business travel,Business,3322,4,4,4,4,4,5,4,3,3,4,5,4,3,4,0,0.0,satisfied,Not Converted
90884,162718,Male,Loyal Customer,54,Business travel,Business,1790,5,5,5,5,2,5,2,2,2,2,2,4,2,3,0,0.0,satisfied,Not Converted
46927,120170,Female,Loyal Customer,40,Business travel,Business,3473,5,5,5,5,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
76666,40841,Female,Loyal Customer,42,Business travel,Business,2401,5,5,5,5,3,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
59020,113607,Female,Loyal Customer,23,Business travel,Business,1927,2,2,2,2,4,4,4,4,5,4,3,4,5,4,21,24.0,satisfied,Converted
26256,149207,Male,Loyal Customer,34,Business travel,Business,2257,4,4,5,4,2,1,2,4,4,4,4,1,4,5,16,15.0,satisfied,Not Converted
93651,54478,Female,Loyal Customer,61,Personal Travel,Business,643,4,5,4,3,2,4,5,3,3,4,5,5,3,4,0,0.0,satisfied,Converted
52788,89904,Female,Loyal Customer,42,Business travel,Eco,119,5,4,3,4,1,2,1,5,5,5,5,4,5,2,0,0.0,satisfied,Converted
48470,116779,Male,Loyal Customer,27,Business travel,Business,2251,3,3,3,3,4,4,4,4,4,2,4,3,4,4,0,0.0,satisfied,Converted
83483,47228,Male,Loyal Customer,55,Business travel,Business,357,5,5,5,5,2,5,4,4,4,4,4,3,4,5,12,2.0,satisfied,Converted
98491,51220,Male,Loyal Customer,58,Business travel,Business,153,0,4,0,1,5,4,5,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
10064,46898,Female,Loyal Customer,68,Business travel,Business,288,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Not Converted
51003,152595,Female,Loyal Customer,24,Business travel,Business,480,4,4,4,4,4,4,4,4,4,4,4,5,5,4,0,0.0,satisfied,Converted
81848,162286,Male,Loyal Customer,54,Business travel,Business,1501,1,1,1,1,5,5,4,4,4,4,4,5,4,3,27,45.0,satisfied,Converted
45055,103553,Female,Loyal Customer,41,Business travel,Business,1836,4,4,4,4,4,5,5,3,3,3,3,5,3,4,0,0.0,satisfied,Converted
63582,139502,Female,Loyal Customer,45,Business travel,Business,258,5,5,5,5,2,5,4,5,5,5,5,3,5,4,22,17.0,satisfied,Converted
25624,49607,Male,Loyal Customer,36,Business travel,Business,127,0,5,0,4,3,1,3,1,1,1,1,1,1,1,0,0.0,satisfied,Converted
73499,121263,Female,Loyal Customer,43,Business travel,Business,321,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
48602,121367,Male,Loyal Customer,31,Business travel,Business,757,2,2,2,2,2,2,2,2,4,2,5,4,4,2,3,0.0,satisfied,Converted
34121,154855,Female,disloyal Customer,26,Business travel,Business,1020,5,5,5,4,5,5,5,5,5,3,5,5,4,5,24,18.0,satisfied,Converted
4065,66768,Female,Loyal Customer,56,Business travel,Business,2266,5,5,4,5,3,3,2,5,5,5,5,3,5,1,0,0.0,satisfied,Converted
80912,73794,Female,Loyal Customer,38,Business travel,Business,2656,2,2,2,2,4,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,Not Converted
39259,101722,Male,Loyal Customer,58,Business travel,Business,1746,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
45071,148356,Male,Loyal Customer,47,Business travel,Business,197,0,4,0,3,4,4,4,5,5,5,2,3,5,3,5,0.0,satisfied,Not Converted
81225,54994,Male,Loyal Customer,60,Business travel,Eco,282,4,2,2,2,4,4,4,4,4,2,2,2,3,4,0,0.0,satisfied,Converted
18907,129210,Male,Loyal Customer,36,Business travel,Business,2586,2,2,2,2,2,3,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
101770,129711,Male,Loyal Customer,32,Business travel,Business,2092,5,5,5,5,4,4,4,4,5,2,4,4,4,4,4,0.0,satisfied,Converted
48683,142811,Female,Loyal Customer,59,Business travel,Business,1741,3,3,3,3,3,4,4,5,5,5,5,4,5,5,45,54.0,satisfied,Converted
23741,108629,Female,disloyal Customer,30,Business travel,Business,1514,4,4,4,4,2,4,5,2,3,4,5,3,5,2,0,0.0,satisfied,Converted
81368,145177,Female,Loyal Customer,65,Business travel,Business,2282,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,14.0,satisfied,Converted
95134,121003,Female,Loyal Customer,50,Business travel,Business,577,4,4,4,4,3,4,4,3,3,3,3,4,3,3,0,0.0,satisfied,Not Converted
9792,87141,Female,Loyal Customer,52,Business travel,Eco,363,5,3,3,3,4,5,2,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
1341,156560,Male,Loyal Customer,51,Business travel,Business,1651,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
65709,45932,Male,Loyal Customer,32,Business travel,Business,1371,3,3,3,3,4,4,4,4,4,3,4,5,5,4,20,44.0,satisfied,Converted
44942,151085,Female,Loyal Customer,15,Personal Travel,Eco,386,5,5,5,3,4,5,4,4,4,3,4,4,5,4,0,0.0,satisfied,Not Converted
45266,81483,Male,disloyal Customer,26,Business travel,Business,229,4,0,4,5,1,4,1,1,1,3,4,4,3,1,0,0.0,satisfied,Not Converted
58869,121274,Female,Loyal Customer,49,Business travel,Business,2529,1,1,1,1,5,5,4,5,5,4,5,3,5,4,15,0.0,satisfied,Converted
87463,132029,Male,Loyal Customer,58,Business travel,Business,2579,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
56305,70857,Female,Loyal Customer,45,Business travel,Business,2351,3,3,3,3,5,5,5,3,3,4,3,5,3,4,0,0.0,satisfied,Converted
61765,85126,Female,Loyal Customer,33,Business travel,Business,412,2,2,2,2,4,5,5,5,5,5,5,2,5,2,0,0.0,satisfied,Converted
11348,156140,Female,disloyal Customer,24,Business travel,Eco,370,4,0,4,3,4,4,4,4,5,5,5,3,4,4,0,0.0,satisfied,Converted
86479,86711,Female,Loyal Customer,50,Business travel,Business,89,1,1,1,1,5,4,3,4,4,4,3,2,4,3,28,19.0,satisfied,Converted
15813,54882,Male,Loyal Customer,52,Business travel,Eco,852,4,5,5,5,4,4,4,4,1,3,5,1,4,4,15,0.0,satisfied,Not Converted
75948,157500,Female,Loyal Customer,41,Business travel,Business,1927,1,1,1,1,2,3,5,2,2,2,2,3,2,5,0,0.0,satisfied,Converted
68685,94706,Female,Loyal Customer,45,Business travel,Business,3344,1,1,1,1,5,5,5,4,3,5,5,5,3,5,163,157.0,satisfied,Converted
32114,147024,Female,Loyal Customer,46,Business travel,Business,680,3,3,3,3,5,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,Not Converted
98278,74275,Female,Loyal Customer,39,Business travel,Business,759,5,5,5,5,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
92916,104652,Female,Loyal Customer,56,Business travel,Business,1471,3,3,5,3,3,4,5,4,4,5,4,5,4,5,6,1.0,satisfied,Not Converted
28538,162421,Female,Loyal Customer,72,Business travel,Business,361,3,3,3,3,4,4,4,2,2,2,2,3,2,4,0,0.0,satisfied,Converted
19334,128637,Female,Loyal Customer,23,Business travel,Business,3482,4,5,4,4,4,4,4,5,4,5,4,4,5,4,299,304.0,satisfied,Converted
19652,138726,Male,Loyal Customer,50,Personal Travel,Eco,486,4,4,2,2,5,2,5,5,4,3,4,4,4,5,34,17.0,satisfied,Converted
28448,163150,Female,Loyal Customer,50,Business travel,Business,742,1,1,1,1,4,5,5,4,4,4,4,4,4,4,6,3.0,satisfied,Converted
38935,64293,Male,Loyal Customer,27,Business travel,Eco,954,4,2,2,2,4,4,4,4,5,4,4,4,5,4,0,0.0,satisfied,Converted
58680,150332,Male,Loyal Customer,11,Personal Travel,Eco,1751,5,2,5,3,2,5,2,2,2,4,3,1,3,2,0,0.0,satisfied,Not Converted
95246,135629,Male,Loyal Customer,51,Business travel,Business,1565,2,2,2,2,2,5,4,2,2,2,2,3,2,4,0,0.0,satisfied,Not Converted
81641,133516,Male,Loyal Customer,55,Business travel,Business,328,2,2,2,2,2,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
24983,153941,Female,Loyal Customer,40,Business travel,Business,2600,5,5,5,5,4,4,4,5,5,5,5,5,5,5,26,9.0,satisfied,Converted
7452,64390,Female,Loyal Customer,17,Business travel,Business,1399,2,2,2,2,5,5,5,5,2,3,5,1,4,5,0,0.0,satisfied,Not Converted
57328,80052,Female,Loyal Customer,29,Business travel,Business,2838,2,2,2,2,5,5,5,5,2,2,5,5,4,5,4,0.0,satisfied,Not Converted
22202,73651,Female,Loyal Customer,34,Business travel,Business,3303,5,5,5,5,2,1,4,4,4,4,4,2,4,3,33,,satisfied,Not Converted
37312,66481,Female,Loyal Customer,20,Business travel,Eco Plus,937,0,3,1,3,4,1,5,4,1,1,1,4,1,4,34,20.0,satisfied,Converted
103775,95781,Male,Loyal Customer,53,Business travel,Business,733,5,5,5,5,5,4,4,3,3,3,3,5,3,4,0,0.0,satisfied,Converted
50936,160949,Male,Loyal Customer,57,Business travel,Business,3699,2,2,2,2,3,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
72319,124258,Female,Loyal Customer,41,Business travel,Business,907,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
41186,90588,Male,Loyal Customer,58,Business travel,Eco,758,4,4,4,4,4,4,4,4,2,1,3,5,4,4,0,0.0,satisfied,Converted
30224,104990,Male,Loyal Customer,35,Business travel,Business,1464,3,3,3,3,2,5,5,4,4,4,4,4,4,3,4,0.0,satisfied,Converted
72233,76696,Male,Loyal Customer,47,Personal Travel,Business,521,0,5,0,3,3,4,4,1,1,0,3,3,1,4,0,0.0,satisfied,Converted
84421,48721,Female,disloyal Customer,48,Business travel,Business,295,4,4,4,3,1,4,1,1,5,3,4,4,4,1,24,26.0,satisfied,Converted
35944,115988,Female,Loyal Customer,42,Business travel,Business,3711,5,5,5,5,3,5,4,5,5,5,5,3,5,4,18,20.0,satisfied,Converted
34552,53543,Male,Loyal Customer,37,Business travel,Eco Plus,277,4,5,5,5,4,5,4,4,4,2,3,1,5,4,0,0.0,satisfied,Converted
38429,148101,Female,Loyal Customer,51,Business travel,Business,3804,5,5,4,5,5,4,5,5,5,5,5,3,5,4,0,5.0,satisfied,Not Converted
93119,101580,Female,Loyal Customer,52,Business travel,Business,1660,2,3,2,2,3,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Not Converted
54109,142420,Female,Loyal Customer,47,Business travel,Business,289,1,1,1,1,3,4,5,5,5,4,5,5,5,5,69,70.0,satisfied,Converted
35185,100088,Male,Loyal Customer,53,Business travel,Business,2504,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Not Converted
9941,66694,Female,Loyal Customer,60,Business travel,Eco,2404,5,2,1,1,5,5,5,3,3,3,1,5,2,5,0,56.0,satisfied,Converted
15064,125474,Female,Loyal Customer,51,Business travel,Business,3589,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0.0,satisfied,Not Converted
82444,82785,Male,Loyal Customer,29,Business travel,Business,522,1,1,1,1,3,4,3,3,2,5,4,4,1,3,0,0.0,satisfied,Converted
16581,68806,Female,Loyal Customer,56,Business travel,Business,2842,3,3,3,3,4,1,5,4,4,4,4,2,4,3,9,7.0,satisfied,Converted
32609,108686,Male,Loyal Customer,54,Business travel,Business,3790,4,4,4,4,2,5,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
14302,127917,Male,Loyal Customer,33,Business travel,Business,581,1,1,1,1,5,5,5,5,3,4,4,5,5,5,0,0.0,satisfied,Converted
35550,58081,Female,Loyal Customer,26,Business travel,Business,515,4,4,4,4,5,5,5,5,4,4,5,3,4,5,0,0.0,satisfied,Converted
28377,134165,Male,disloyal Customer,30,Business travel,Business,816,4,4,4,2,2,4,2,2,4,3,4,3,5,2,0,0.0,satisfied,Converted
4593,92898,Male,Loyal Customer,45,Business travel,Business,3923,5,5,5,5,2,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,Not Converted
69625,165408,Female,Loyal Customer,9,Business travel,Business,2917,3,3,3,3,4,4,4,4,4,4,5,4,3,4,0,0.0,satisfied,Converted
19091,43098,Female,Loyal Customer,49,Business travel,Business,273,0,0,0,2,3,3,3,5,3,5,5,3,3,3,191,173.0,satisfied,Not Converted
49948,137416,Female,Loyal Customer,22,Business travel,Business,3858,5,5,5,5,2,2,2,2,4,3,4,3,4,2,0,0.0,satisfied,Not Converted
48453,38037,Male,Loyal Customer,35,Business travel,Business,3640,4,4,4,4,2,4,5,5,5,5,5,4,5,4,31,47.0,satisfied,Converted
36720,45039,Female,disloyal Customer,24,Business travel,Business,859,5,5,4,1,5,4,5,5,5,5,5,4,4,5,0,0.0,satisfied,Converted
43713,101605,Male,Loyal Customer,55,Business travel,Business,2597,2,2,5,2,4,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
12241,40794,Female,Loyal Customer,57,Business travel,Business,2554,4,4,4,4,5,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
69440,125662,Female,Loyal Customer,45,Business travel,Business,2722,3,3,2,3,5,4,5,4,4,4,4,5,4,3,2,0.0,satisfied,Converted
94125,49449,Male,Loyal Customer,45,Business travel,Eco Plus,1097,4,3,3,3,4,4,4,4,3,1,5,4,2,4,156,161.0,satisfied,Not Converted
41884,112193,Male,Loyal Customer,43,Business travel,Business,2239,5,5,5,5,3,4,5,3,3,4,3,3,3,5,0,0.0,satisfied,Converted
19433,64181,Female,Loyal Customer,46,Business travel,Eco Plus,224,4,3,3,3,3,4,1,4,4,4,4,1,4,4,0,14.0,satisfied,Converted
27369,109755,Female,Loyal Customer,46,Business travel,Business,1585,2,2,2,2,4,5,4,4,4,4,4,4,4,5,24,1.0,satisfied,Not Converted
37689,131657,Male,Loyal Customer,54,Business travel,Business,2374,5,5,5,5,5,4,5,5,5,4,5,4,5,4,85,85.0,satisfied,Converted
69665,141144,Male,disloyal Customer,26,Business travel,Business,1072,0,0,0,5,2,0,1,2,4,4,4,4,5,2,3,0.0,satisfied,Converted
91404,111748,Male,disloyal Customer,29,Business travel,Business,1242,4,4,4,3,4,4,4,4,4,2,4,4,4,4,0,0.0,satisfied,Not Converted
96965,161599,Female,Loyal Customer,44,Business travel,Business,2152,5,5,5,5,5,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
31768,150825,Female,Loyal Customer,54,Business travel,Business,236,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Not Converted
89074,61175,Male,Loyal Customer,28,Business travel,Business,3557,3,3,3,3,4,4,4,1,2,2,2,4,1,4,225,219.0,satisfied,Converted
73374,43868,Female,Loyal Customer,54,Business travel,Business,2093,5,5,4,5,3,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
74152,65261,Male,Loyal Customer,22,Business travel,Business,1874,1,1,1,1,4,4,4,4,2,4,5,4,1,4,0,0.0,satisfied,Converted
76759,128282,Male,Loyal Customer,63,Business travel,Business,3699,4,4,4,4,5,3,1,5,5,5,5,1,5,3,0,0.0,satisfied,Converted
22842,127977,Female,Loyal Customer,39,Business travel,Business,515,1,1,1,1,4,5,5,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
59659,94233,Male,Loyal Customer,47,Business travel,Business,2454,5,5,5,5,5,5,5,5,2,5,4,5,5,5,9,0.0,satisfied,Converted
28450,96543,Male,disloyal Customer,16,Business travel,Business,1440,5,4,5,1,5,5,3,5,5,5,4,4,4,5,26,27.0,satisfied,Not Converted
36171,42130,Male,Loyal Customer,41,Business travel,Business,2710,4,4,4,4,5,4,5,3,3,4,3,4,3,5,12,0.0,satisfied,Not Converted
2567,157014,Female,Loyal Customer,43,Business travel,Business,1430,5,5,5,5,4,5,4,3,3,4,3,3,3,5,106,119.0,satisfied,Converted
20355,166904,Female,Loyal Customer,46,Business travel,Business,308,0,0,0,4,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
36256,123381,Male,disloyal Customer,37,Business travel,Business,447,2,2,2,3,1,2,1,1,4,3,4,3,5,1,11,11.0,satisfied,Converted
48476,146074,Male,Loyal Customer,41,Business travel,Business,581,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
64984,132344,Female,Loyal Customer,14,Personal Travel,Eco,293,5,5,5,3,1,5,1,1,3,4,4,3,5,1,16,13.0,satisfied,Converted
46236,117099,Female,disloyal Customer,25,Business travel,Business,550,4,5,4,4,3,4,3,3,5,3,4,5,5,3,18,0.0,satisfied,Converted
38463,98112,Male,Loyal Customer,38,Business travel,Business,2426,5,5,5,5,4,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
42176,109829,Male,Loyal Customer,27,Business travel,Business,3247,5,5,5,5,4,4,4,4,5,2,5,5,5,4,0,0.0,satisfied,Not Converted
87748,80149,Female,Loyal Customer,49,Business travel,Eco,328,4,1,1,1,4,5,2,3,3,4,3,1,3,4,0,0.0,satisfied,Converted
96486,133505,Female,Loyal Customer,55,Business travel,Business,460,3,3,3,3,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
57182,131011,Female,Loyal Customer,44,Business travel,Business,1452,2,2,2,2,3,4,4,4,4,4,4,3,4,4,2,0.0,satisfied,Converted
61597,124002,Female,Loyal Customer,30,Business travel,Business,1747,2,2,2,2,5,5,5,5,4,5,4,3,5,5,83,84.0,satisfied,Not Converted
26294,98980,Female,Loyal Customer,42,Business travel,Business,1609,4,4,4,4,3,3,5,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
74421,93196,Female,Loyal Customer,57,Business travel,Business,733,1,1,1,1,5,5,4,5,5,5,5,5,5,3,3,0.0,satisfied,Converted
51385,126814,Male,Loyal Customer,49,Business travel,Business,1931,4,4,4,4,2,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
65893,153256,Female,Loyal Customer,77,Business travel,Business,2187,4,4,4,4,5,2,5,5,5,4,5,3,5,5,1,0.0,satisfied,Converted
95554,104841,Female,Loyal Customer,56,Business travel,Business,2701,5,5,5,5,4,4,5,3,3,4,3,5,3,3,0,0.0,satisfied,Not Converted
90152,159985,Female,Loyal Customer,54,Business travel,Business,361,3,3,2,3,5,4,4,4,4,4,4,5,4,4,0,5.0,satisfied,Not Converted
14519,44483,Male,disloyal Customer,39,Business travel,Business,139,4,5,5,2,4,5,3,4,5,2,4,5,5,4,0,0.0,satisfied,Converted
99438,55789,Male,Loyal Customer,44,Business travel,Business,2597,3,3,3,3,3,5,5,5,5,5,3,5,5,2,49,50.0,satisfied,Not Converted
33519,119759,Female,disloyal Customer,24,Business travel,Eco,502,5,0,5,4,3,0,3,3,5,5,5,4,4,3,0,0.0,satisfied,Converted
22402,144456,Female,Loyal Customer,49,Business travel,Business,842,1,1,1,1,5,4,5,5,5,5,5,4,5,3,10,5.0,satisfied,Converted
