,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
85154,61181,Female,Loyal Customer,40,Business travel,Business,2343,1,1,1,1,3,3,4,5,5,5,5,4,5,1,89,87.0,satisfied,Not Converted
98033,138966,Female,Loyal Customer,51,Business travel,Business,1614,2,2,2,2,2,5,5,3,3,3,3,5,3,5,0,0.0,satisfied,Converted
63319,51286,Female,Loyal Customer,55,Business travel,Business,1965,0,4,0,5,3,4,4,3,3,3,3,5,3,5,54,55.0,satisfied,Converted
91842,92489,Female,Loyal Customer,33,Business travel,Business,509,1,1,1,1,3,2,5,5,5,5,5,3,5,2,0,0.0,satisfied,Converted
53139,50313,Female,Loyal Customer,46,Business travel,Business,2082,4,4,4,4,3,5,5,5,5,5,5,4,5,5,8,0.0,satisfied,Not Converted
50394,147840,Female,Loyal Customer,43,Business travel,Business,577,4,4,4,4,4,5,4,2,2,2,2,5,2,5,1,0.0,satisfied,Not Converted
3803,158062,Male,Loyal Customer,56,Business travel,Business,2201,5,5,5,5,1,1,5,5,5,5,5,2,5,1,0,1.0,satisfied,Converted
72275,164788,Male,Loyal Customer,37,Business travel,Business,541,3,3,3,3,5,5,5,2,2,2,2,5,2,5,0,8.0,satisfied,Converted
97647,74747,Female,Loyal Customer,51,Business travel,Eco,588,5,5,5,5,5,5,5,5,5,5,5,1,5,5,0,0.0,satisfied,Converted
66239,63654,Female,Loyal Customer,32,Business travel,Business,3622,3,3,3,3,4,4,4,4,2,5,2,2,4,4,0,0.0,satisfied,Converted
36692,146487,Female,Loyal Customer,51,Business travel,Business,611,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
28120,50482,Female,Loyal Customer,30,Personal Travel,Eco Plus,239,5,5,5,3,4,5,4,4,4,3,4,3,4,4,2,0.0,satisfied,Converted
31764,102873,Male,Loyal Customer,47,Business travel,Business,550,2,2,3,2,4,4,5,5,5,5,5,4,5,3,22,24.0,satisfied,Converted
89355,65592,Male,Loyal Customer,62,Business travel,Eco,266,4,5,5,5,4,4,4,4,5,2,3,4,4,4,7,0.0,satisfied,Converted
31270,71510,Male,Loyal Customer,29,Business travel,Eco Plus,701,0,0,0,2,5,0,5,5,1,2,1,2,2,5,0,0.0,satisfied,Not Converted
62139,141792,Male,Loyal Customer,35,Business travel,Business,3322,1,5,1,1,3,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
37637,168683,Female,Loyal Customer,44,Business travel,Business,601,5,5,5,5,5,5,5,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
88762,163125,Female,Loyal Customer,55,Business travel,Business,2266,1,1,1,1,3,4,4,4,4,4,4,5,4,5,0,10.0,satisfied,Converted
25791,84802,Female,Loyal Customer,51,Business travel,Business,3664,4,4,4,4,3,1,2,5,5,5,5,2,5,1,0,10.0,satisfied,Converted
28124,96732,Male,Loyal Customer,38,Business travel,Business,2182,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
9619,143258,Male,Loyal Customer,37,Business travel,Business,414,3,3,3,3,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
91969,78090,Female,Loyal Customer,53,Business travel,Business,1189,5,5,5,5,1,1,4,5,5,5,5,1,5,3,0,0.0,satisfied,Not Converted
59949,76323,Female,disloyal Customer,24,Business travel,Eco,1056,4,4,4,3,4,4,4,4,3,1,2,3,4,4,0,0.0,satisfied,Converted
36266,55010,Male,Loyal Customer,44,Business travel,Business,2528,4,4,4,4,4,5,4,5,5,5,4,5,5,3,5,0.0,satisfied,Converted
63576,86786,Female,Loyal Customer,7,Personal Travel,Eco,517,5,4,5,2,2,5,2,2,3,5,4,5,4,2,58,97.0,satisfied,Converted
33010,166252,Female,Loyal Customer,48,Business travel,Business,678,1,1,1,1,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
28404,158523,Female,Loyal Customer,43,Business travel,Business,2421,1,1,5,1,5,4,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
34237,127917,Male,disloyal Customer,38,Business travel,Business,907,4,4,4,1,4,4,4,4,3,2,4,4,5,4,0,0.0,satisfied,Converted
42530,103805,Male,Loyal Customer,59,Business travel,Business,2399,5,5,2,5,4,3,5,5,5,5,5,5,5,3,8,8.0,satisfied,Converted
93171,133259,Female,Loyal Customer,49,Business travel,Business,1814,4,4,4,4,2,5,4,4,4,4,4,4,4,3,8,16.0,satisfied,Converted
84382,79452,Female,Loyal Customer,26,Business travel,Eco Plus,846,0,3,0,2,1,0,1,1,5,4,2,3,3,1,0,0.0,satisfied,Not Converted
67718,87308,Female,Loyal Customer,38,Business travel,Business,1710,3,3,3,3,4,3,3,4,4,4,4,2,4,4,16,19.0,satisfied,Converted
89429,64091,Female,Loyal Customer,38,Business travel,Eco,223,4,2,2,2,4,4,4,4,2,2,5,3,4,4,1,3.0,satisfied,Not Converted
52426,112809,Male,disloyal Customer,11,Business travel,Business,1829,4,0,4,2,3,4,3,3,5,4,5,5,4,3,0,0.0,satisfied,Converted
55414,118957,Female,Loyal Customer,39,Business travel,Business,1548,0,5,0,4,4,4,5,5,5,3,3,3,5,5,5,0.0,satisfied,Converted
97287,95797,Male,Loyal Customer,46,Business travel,Business,3382,2,2,2,2,3,4,4,2,2,2,2,5,2,3,0,0.0,satisfied,Converted
23402,48187,Male,Loyal Customer,60,Business travel,Business,135,5,5,5,5,5,5,4,4,4,4,5,5,4,5,14,30.0,satisfied,Converted
25743,66532,Female,Loyal Customer,49,Business travel,Business,1649,1,1,1,1,2,2,1,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
35579,50775,Female,Loyal Customer,53,Business travel,Business,1686,1,1,1,1,4,4,5,5,5,5,5,3,5,3,6,0.0,satisfied,Not Converted
85756,153009,Female,Loyal Customer,56,Business travel,Business,3093,1,1,1,1,4,4,4,5,5,5,5,3,5,5,34,12.0,satisfied,Converted
77293,127369,Female,disloyal Customer,28,Business travel,Business,762,4,4,4,2,3,4,3,3,3,2,4,5,5,3,120,99.0,satisfied,Converted
93655,64902,Male,Loyal Customer,37,Business travel,Eco Plus,189,4,5,5,5,4,4,4,4,3,3,4,4,4,4,0,0.0,satisfied,Converted
88332,109414,Male,Loyal Customer,56,Business travel,Business,1303,2,2,2,2,3,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
42106,106660,Female,Loyal Customer,45,Business travel,Business,936,4,4,5,4,5,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
15878,114853,Male,Loyal Customer,22,Business travel,Business,2342,5,5,5,5,2,2,2,3,4,4,5,2,4,2,0,0.0,satisfied,Converted
14143,55344,Male,Loyal Customer,39,Business travel,Eco Plus,1215,4,3,3,3,4,4,4,4,1,3,3,3,5,4,1,0.0,satisfied,Converted
14345,148836,Male,Loyal Customer,56,Business travel,Business,228,1,1,1,1,1,2,4,5,5,5,5,1,5,2,13,16.0,satisfied,Converted
84823,124298,Female,Loyal Customer,44,Business travel,Business,2105,4,4,4,4,2,3,5,2,2,2,2,5,2,4,0,0.0,satisfied,Converted
49063,58429,Male,Loyal Customer,53,Business travel,Eco,677,5,1,1,1,5,5,5,5,5,5,1,5,3,5,6,17.0,satisfied,Not Converted
19545,73297,Female,Loyal Customer,37,Business travel,Eco,216,4,4,4,4,4,4,4,4,5,4,1,4,2,4,0,0.0,satisfied,Converted
42222,166638,Male,Loyal Customer,42,Business travel,Business,759,4,4,4,4,5,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
72108,43010,Female,Loyal Customer,48,Business travel,Business,3175,2,5,2,2,4,5,4,4,4,5,4,4,4,3,0,5.0,satisfied,Converted
61815,50324,Male,disloyal Customer,38,Business travel,Business,401,3,3,3,2,5,3,5,5,4,3,4,4,4,5,26,14.0,satisfied,Converted
61854,70139,Male,Loyal Customer,41,Business travel,Eco Plus,978,5,3,5,3,5,5,5,5,2,1,3,3,2,5,0,0.0,satisfied,Converted
69063,110223,Male,Loyal Customer,59,Business travel,Business,2069,3,3,3,3,5,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
55123,142194,Male,Loyal Customer,52,Business travel,Business,1090,5,5,5,5,2,4,5,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
14276,167162,Female,disloyal Customer,20,Business travel,Business,631,5,1,5,2,2,5,2,2,4,5,5,5,4,2,0,0.0,satisfied,Not Converted
22768,90573,Female,Loyal Customer,36,Business travel,Business,158,2,2,2,2,3,1,3,4,4,4,5,4,4,3,3,1.0,satisfied,Converted
38166,144219,Female,Loyal Customer,44,Business travel,Eco,267,3,1,1,1,5,1,2,2,2,3,2,4,2,5,0,0.0,satisfied,Converted
3303,82802,Male,Loyal Customer,59,Business travel,Business,462,1,1,1,1,3,1,2,1,1,2,1,1,1,1,0,1.0,satisfied,Converted
78389,149180,Female,disloyal Customer,26,Business travel,Business,777,5,5,5,4,1,5,3,1,4,4,5,4,5,1,0,0.0,satisfied,Converted
70078,77935,Male,Loyal Customer,40,Business travel,Business,2976,1,1,1,1,2,1,4,5,5,5,5,1,5,4,0,0.0,satisfied,Converted
20739,129479,Male,Loyal Customer,38,Business travel,Eco,404,3,4,4,4,3,4,3,3,2,5,5,2,1,3,1,14.0,satisfied,Converted
18022,126308,Female,Loyal Customer,50,Business travel,Business,813,4,4,4,4,4,5,4,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
69440,129309,Female,Loyal Customer,45,Business travel,Business,2722,3,3,2,3,5,4,5,4,4,4,4,5,4,3,2,0.0,satisfied,Converted
41832,142284,Male,Loyal Customer,43,Business travel,Business,2468,2,2,2,2,5,4,5,5,5,5,5,4,5,4,57,46.0,satisfied,Converted
92213,141448,Female,Loyal Customer,51,Business travel,Business,580,3,3,3,3,5,4,5,5,5,5,5,4,5,5,17,2.0,satisfied,Converted
81506,68619,Male,Loyal Customer,17,Business travel,Eco Plus,671,0,4,0,3,3,0,3,3,1,4,1,5,1,3,0,0.0,satisfied,Not Converted
21817,45205,Female,disloyal Customer,24,Business travel,Eco,1020,4,4,4,2,2,4,2,2,3,2,5,3,4,2,0,0.0,satisfied,Converted
32959,117151,Female,Loyal Customer,57,Business travel,Business,2422,1,1,1,1,2,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
27223,55024,Female,Loyal Customer,24,Business travel,Eco,319,3,2,2,2,3,4,4,3,1,5,2,1,1,3,0,0.0,satisfied,Converted
70575,148867,Female,disloyal Customer,9,Business travel,Eco,861,4,4,4,1,5,4,1,5,5,5,5,4,4,5,6,0.0,satisfied,Converted
7437,132505,Female,Loyal Customer,47,Business travel,Business,680,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
31292,119703,Female,Loyal Customer,58,Business travel,Business,447,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
66754,147656,Male,Loyal Customer,27,Business travel,Business,516,3,3,3,3,5,5,5,5,4,5,4,5,5,5,92,88.0,satisfied,Converted
13605,82504,Male,Loyal Customer,33,Business travel,Business,3967,1,1,1,1,4,4,4,4,4,4,1,1,3,4,0,0.0,satisfied,Converted
49734,103688,Female,Loyal Customer,52,Business travel,Business,2367,2,2,2,2,5,5,5,5,5,5,5,5,5,3,101,93.0,satisfied,Not Converted
37096,119261,Male,Loyal Customer,23,Business travel,Eco,998,5,2,2,2,5,5,5,1,1,2,4,5,1,5,750,729.0,satisfied,Not Converted
53055,151051,Male,Loyal Customer,44,Business travel,Business,1048,3,3,3,3,2,4,4,4,4,5,4,3,4,3,0,6.0,satisfied,Not Converted
99135,151958,Male,Loyal Customer,38,Business travel,Business,197,5,5,4,5,5,4,5,5,5,5,4,5,5,3,48,27.0,satisfied,Not Converted
71537,165316,Female,Loyal Customer,52,Business travel,Business,2114,1,1,1,1,3,4,4,4,4,4,4,5,4,5,30,29.0,satisfied,Converted
74628,72279,Male,Loyal Customer,29,Business travel,Business,680,5,5,5,5,4,4,4,4,5,3,2,5,1,4,5,0.0,satisfied,Converted
77924,110662,Male,disloyal Customer,24,Business travel,Eco,1372,4,3,3,2,5,4,5,5,4,5,5,5,4,5,0,0.0,satisfied,Converted
90649,87550,Male,Loyal Customer,37,Business travel,Business,141,0,5,0,5,4,2,1,1,1,1,1,4,1,2,0,0.0,satisfied,Not Converted
99532,84163,Male,Loyal Customer,38,Business travel,Eco,651,4,5,4,5,4,4,4,4,1,5,5,3,4,4,0,0.0,satisfied,Converted
30187,133462,Male,Loyal Customer,45,Business travel,Eco,447,5,2,2,2,5,3,3,3,2,4,3,3,3,3,559,555.0,satisfied,Converted
11258,133638,Male,disloyal Customer,25,Business travel,Business,507,5,5,5,2,2,5,2,2,3,4,5,3,4,2,0,0.0,satisfied,Converted
29362,137309,Male,Loyal Customer,28,Business travel,Business,1609,2,2,2,2,2,2,2,2,5,5,5,5,4,2,11,0.0,satisfied,Converted
32856,52669,Female,Loyal Customer,46,Business travel,Business,395,3,3,3,3,5,4,4,5,5,5,5,3,5,3,4,8.0,satisfied,Converted
98548,90238,Male,Loyal Customer,64,Business travel,Business,308,5,5,5,5,4,1,3,5,5,5,5,3,5,2,0,0.0,satisfied,Converted
41010,106334,Female,disloyal Customer,52,Business travel,Business,631,4,4,4,5,5,4,5,5,5,5,5,3,4,5,0,0.0,satisfied,Converted
42493,46306,Female,Loyal Customer,39,Business travel,Business,733,4,4,5,4,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
36731,48623,Female,Loyal Customer,58,Business travel,Business,2675,4,4,3,4,2,4,4,4,4,4,4,4,4,4,3,26.0,satisfied,Converted
43505,168452,Male,disloyal Customer,20,Business travel,Eco,1190,4,4,4,2,5,4,5,5,3,1,4,1,3,5,6,4.0,satisfied,Not Converted
70848,160673,Male,Loyal Customer,48,Business travel,Business,2928,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,1.0,satisfied,Converted
103181,53776,Male,Loyal Customer,38,Business travel,Business,1867,1,4,1,1,4,4,5,4,4,4,4,5,4,1,0,0.0,satisfied,Converted
102044,63548,Female,Loyal Customer,41,Business travel,Business,3799,5,5,5,5,4,5,3,4,4,4,4,3,4,1,95,89.0,satisfied,Converted
99215,108343,Male,Loyal Customer,55,Business travel,Business,3204,5,5,5,5,2,5,4,5,5,5,5,3,5,4,0,24.0,satisfied,Not Converted
18315,79142,Female,Loyal Customer,50,Personal Travel,Eco,1237,0,4,1,1,3,3,5,4,4,1,4,3,4,3,0,0.0,satisfied,Converted
19893,151698,Female,disloyal Customer,25,Business travel,Business,849,4,0,4,2,5,4,5,5,5,5,4,3,4,5,0,22.0,satisfied,Converted
48245,43958,Male,Loyal Customer,43,Business travel,Business,1793,4,4,4,4,5,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
63543,84710,Female,Loyal Customer,10,Personal Travel,Eco,622,5,4,5,3,3,5,3,3,4,2,4,3,4,3,0,2.0,satisfied,Converted
74264,106978,Male,disloyal Customer,42,Business travel,Business,1055,4,4,4,3,2,4,2,2,4,5,4,4,5,2,8,0.0,satisfied,Converted
62583,65945,Male,Loyal Customer,60,Business travel,Eco,484,5,3,3,3,5,5,5,5,2,3,4,1,2,5,16,1.0,satisfied,Converted
22067,73292,Female,Loyal Customer,44,Business travel,Eco,102,4,2,2,2,5,4,1,4,4,4,4,4,4,2,0,0.0,satisfied,Converted
84536,49834,Female,Loyal Customer,57,Business travel,Business,3521,3,1,3,3,2,4,5,5,5,5,5,3,5,5,1,1.0,satisfied,Converted
74959,110342,Male,Loyal Customer,46,Business travel,Business,1035,1,1,1,1,4,4,4,5,5,5,5,3,5,5,9,0.0,satisfied,Converted
65371,87006,Male,Loyal Customer,46,Business travel,Business,996,3,3,3,3,2,5,5,4,4,5,4,4,4,3,0,4.0,satisfied,Converted
37320,136971,Male,Loyal Customer,40,Business travel,Business,1235,3,4,3,3,4,4,4,5,3,4,5,4,4,4,149,146.0,satisfied,Converted
85860,151509,Male,Loyal Customer,40,Business travel,Business,488,5,5,3,5,2,5,4,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
73146,74159,Male,Loyal Customer,38,Business travel,Eco Plus,216,5,5,5,5,5,5,5,5,2,4,3,1,4,5,0,0.0,satisfied,Converted
82052,170848,Male,Loyal Customer,50,Personal Travel,Eco Plus,337,5,4,4,1,3,4,4,3,4,5,5,3,4,3,31,22.0,satisfied,Converted
11776,79047,Male,disloyal Customer,20,Business travel,Eco,1091,3,3,3,1,3,3,3,3,2,1,3,4,2,3,0,0.0,satisfied,Converted
11202,160773,Female,Loyal Customer,42,Business travel,Business,2147,2,2,2,2,3,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
78813,50634,Male,disloyal Customer,39,Business travel,Business,277,4,4,4,1,3,4,3,3,4,4,4,3,4,3,0,0.0,satisfied,Not Converted
11831,106922,Female,Loyal Customer,41,Business travel,Business,1372,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Not Converted
16674,95226,Female,Loyal Customer,12,Personal Travel,Eco,1222,4,4,4,3,4,4,4,4,2,2,4,3,4,4,54,47.0,satisfied,Converted
56448,147800,Female,Loyal Customer,52,Business travel,Business,1733,1,1,1,1,3,3,5,5,5,5,5,4,5,4,22,17.0,satisfied,Converted
61435,136818,Female,Loyal Customer,28,Business travel,Business,3885,3,3,3,3,4,4,4,4,4,4,4,5,5,4,6,12.0,satisfied,Converted
64130,56832,Male,Loyal Customer,47,Business travel,Eco,241,4,1,1,1,4,4,4,4,4,2,3,4,4,4,0,0.0,satisfied,Converted
23634,136253,Female,Loyal Customer,22,Personal Travel,Eco,248,0,5,0,3,4,0,4,4,3,3,4,5,4,4,6,5.0,satisfied,Converted
4935,168290,Male,Loyal Customer,30,Business travel,Business,3752,5,5,5,5,5,5,5,5,4,3,4,4,5,5,3,6.0,satisfied,Converted
2612,51654,Male,disloyal Customer,39,Business travel,Business,458,5,5,5,1,1,5,1,1,3,5,4,5,4,1,0,0.0,satisfied,Converted
46750,107751,Female,Loyal Customer,53,Business travel,Business,3711,3,3,3,3,4,3,3,5,5,4,5,3,4,3,1,113.0,satisfied,Converted
4639,135451,Male,Loyal Customer,40,Business travel,Business,2356,0,4,0,4,5,4,5,4,4,4,4,5,4,4,4,0.0,satisfied,Converted
66611,147300,Male,Loyal Customer,21,Business travel,Eco,825,4,2,2,2,4,4,3,4,5,2,1,4,3,4,7,5.0,satisfied,Converted
59754,162686,Female,Loyal Customer,21,Personal Travel,Eco,683,4,5,3,2,3,3,3,3,4,2,4,4,5,3,0,0.0,satisfied,Converted
45662,170443,Male,Loyal Customer,43,Business travel,Business,2704,1,1,1,1,3,4,5,4,4,4,4,3,4,4,10,0.0,satisfied,Converted
32004,154442,Female,Loyal Customer,62,Business travel,Business,1695,2,2,2,2,2,5,4,5,5,5,5,5,5,3,119,126.0,satisfied,Converted
24970,123106,Male,Loyal Customer,59,Business travel,Business,1795,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
23449,150638,Female,Loyal Customer,36,Business travel,Business,1812,1,1,1,1,5,4,5,5,5,5,5,3,5,1,1,0.0,satisfied,Converted
99713,47365,Male,Loyal Customer,53,Business travel,Business,2556,4,4,4,4,2,2,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
68308,134991,Female,Loyal Customer,52,Business travel,Business,248,3,3,3,3,4,5,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
103478,117351,Male,Loyal Customer,25,Business travel,Business,2295,5,5,5,5,4,4,4,4,4,2,4,5,5,4,0,0.0,satisfied,Converted
58729,67969,Male,Loyal Customer,32,Business travel,Eco,867,4,4,4,4,4,5,4,4,5,5,1,1,4,4,0,1.0,satisfied,Converted
92090,90190,Male,Loyal Customer,45,Business travel,Eco,109,5,5,5,5,4,5,4,4,2,4,5,2,3,4,5,5.0,satisfied,Converted
1160,76138,Male,Loyal Customer,40,Business travel,Business,2874,2,2,2,2,5,1,5,4,4,4,4,3,4,2,0,11.0,satisfied,Converted
4939,116717,Female,Loyal Customer,38,Business travel,Business,3983,5,5,5,5,4,2,2,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
52593,163974,Female,Loyal Customer,60,Business travel,Business,2602,3,3,3,3,2,5,5,4,4,4,4,5,4,5,22,23.0,satisfied,Converted
10603,115350,Female,disloyal Customer,24,Business travel,Business,1464,4,4,4,4,4,4,4,4,5,4,4,4,4,4,11,0.0,satisfied,Converted
66992,168271,Male,disloyal Customer,21,Business travel,Business,1108,4,5,4,2,4,4,4,4,3,4,4,4,5,4,0,0.0,satisfied,Converted
93554,153131,Male,Loyal Customer,41,Business travel,Business,1982,2,2,2,2,2,5,2,5,5,5,5,1,5,1,0,0.0,satisfied,Converted
70291,68297,Male,Loyal Customer,23,Business travel,Business,954,1,1,1,1,4,4,4,4,3,2,3,2,4,4,0,0.0,satisfied,Converted
90725,123399,Male,Loyal Customer,58,Business travel,Business,2696,3,3,2,3,2,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
75544,99280,Male,Loyal Customer,44,Business travel,Business,1739,4,4,4,4,5,4,5,2,2,2,2,4,2,4,1,6.0,satisfied,Not Converted
713,126562,Male,Loyal Customer,39,Business travel,Business,1685,0,0,0,1,2,2,5,3,3,3,3,1,3,4,0,5.0,satisfied,Not Converted
47538,59972,Male,Loyal Customer,44,Business travel,Eco,788,5,5,4,4,5,5,5,5,1,1,3,4,1,5,0,0.0,satisfied,Converted
30195,122561,Male,Loyal Customer,45,Business travel,Business,334,1,1,1,1,5,5,5,5,5,5,5,4,5,5,0,2.0,satisfied,Not Converted
4079,98735,Female,disloyal Customer,22,Business travel,Business,1378,5,5,5,3,5,2,2,4,4,4,4,2,5,2,0,0.0,satisfied,Converted
59170,44655,Female,Loyal Customer,53,Business travel,Business,427,2,2,2,2,3,4,5,3,3,3,3,4,3,4,1,0.0,satisfied,Converted
31518,149909,Female,Loyal Customer,54,Personal Travel,Eco,1075,5,5,5,1,5,4,4,3,3,5,3,3,3,5,2,0.0,satisfied,Converted
1733,157783,Female,Loyal Customer,26,Business travel,Business,3005,1,1,1,1,5,5,5,5,4,4,5,5,4,5,11,0.0,satisfied,Converted
50268,41446,Male,Loyal Customer,57,Business travel,Business,1595,3,3,3,3,3,5,5,5,5,5,5,4,5,5,63,73.0,satisfied,Not Converted
94999,141680,Male,Loyal Customer,60,Business travel,Business,2638,1,1,1,1,5,5,5,5,5,4,5,5,5,3,9,0.0,satisfied,Not Converted
60143,147783,Female,Loyal Customer,55,Business travel,Business,1488,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
1638,87279,Male,Loyal Customer,34,Business travel,Business,2322,3,3,3,3,1,4,4,5,5,5,5,2,5,3,0,0.0,satisfied,Converted
43029,123663,Female,Loyal Customer,42,Business travel,Business,632,2,2,2,2,2,4,5,2,2,2,2,3,2,4,0,0.0,satisfied,Not Converted
87082,151378,Female,Loyal Customer,15,Business travel,Business,2871,2,2,2,2,5,5,5,5,5,3,5,3,4,5,0,0.0,satisfied,Converted
85748,72418,Female,Loyal Customer,42,Business travel,Business,3339,2,2,2,2,3,4,5,5,5,5,5,4,5,4,13,9.0,satisfied,Converted
59762,129299,Male,Loyal Customer,39,Business travel,Business,515,3,3,3,3,5,5,4,5,5,5,5,3,5,4,1,0.0,satisfied,Converted
31771,120032,Male,Loyal Customer,31,Business travel,Business,3229,5,5,5,5,5,5,5,5,3,5,4,4,5,5,15,0.0,satisfied,Converted
63377,71916,Male,Loyal Customer,29,Business travel,Business,3772,2,2,2,2,5,4,5,5,2,1,1,2,4,5,88,75.0,satisfied,Converted
19269,73088,Male,Loyal Customer,39,Business travel,Business,163,1,1,4,1,2,3,5,5,5,5,3,4,5,4,0,0.0,satisfied,Converted
25841,156081,Female,disloyal Customer,46,Business travel,Business,390,5,5,5,3,5,5,5,5,5,5,5,4,4,5,6,0.0,satisfied,Converted
37018,61765,Female,Loyal Customer,37,Business travel,Business,3719,2,2,2,2,4,2,3,4,4,5,4,4,4,2,0,0.0,satisfied,Not Converted
35870,170125,Male,Loyal Customer,13,Business travel,Business,954,3,3,3,3,4,4,4,4,4,2,4,3,4,4,0,0.0,satisfied,Converted
43350,79563,Male,Loyal Customer,31,Business travel,Business,231,1,1,1,1,5,5,5,5,2,1,3,2,3,5,0,0.0,satisfied,Converted
3447,165497,Male,Loyal Customer,30,Business travel,Business,3496,3,3,3,3,2,2,2,2,3,2,5,4,4,2,0,0.0,satisfied,Converted
194,148975,Female,Loyal Customer,38,Personal Travel,Eco,271,4,0,5,3,2,5,2,2,4,2,4,3,5,2,0,0.0,satisfied,Converted
54864,134069,Male,Loyal Customer,55,Business travel,Business,1538,0,0,0,3,5,3,4,3,3,1,1,3,3,5,5,0.0,satisfied,Converted
6451,168358,Male,Loyal Customer,59,Business travel,Business,868,1,1,1,1,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
77836,85466,Female,Loyal Customer,51,Business travel,Eco,411,2,1,1,1,3,2,3,2,2,2,2,3,2,2,0,0.0,satisfied,Not Converted
17769,132427,Male,disloyal Customer,23,Business travel,Eco,859,4,4,4,2,4,3,3,4,4,4,4,3,3,3,129,133.0,satisfied,Converted
36817,44841,Male,Loyal Customer,58,Business travel,Business,1784,1,1,2,1,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
49451,168657,Female,Loyal Customer,38,Business travel,Business,2133,4,4,4,4,4,4,4,5,5,5,5,3,5,3,10,1.0,satisfied,Not Converted
18664,120778,Female,Loyal Customer,34,Business travel,Business,2038,5,5,5,5,5,5,5,2,2,2,2,4,2,4,0,16.0,satisfied,Converted
10792,59738,Male,Loyal Customer,59,Business travel,Business,448,5,5,5,5,2,4,5,2,2,2,2,4,2,4,0,10.0,satisfied,Converted
63443,50866,Female,Loyal Customer,41,Business travel,Business,457,1,1,1,1,5,5,4,5,5,5,5,3,5,3,0,3.0,satisfied,Converted
82206,75536,Female,Loyal Customer,23,Business travel,Business,1598,1,1,1,1,5,5,5,5,1,4,4,1,3,5,2,0.0,satisfied,Converted
60421,73339,Female,Loyal Customer,36,Business travel,Business,2724,3,3,3,3,3,2,5,5,5,5,3,4,5,5,0,0.0,satisfied,Converted
79874,51315,Male,Loyal Customer,57,Business travel,Business,316,0,0,0,4,3,5,4,4,4,4,4,5,4,4,6,0.0,satisfied,Converted
13434,64023,Female,Loyal Customer,43,Business travel,Business,3517,5,5,5,5,4,3,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
89904,166065,Female,Loyal Customer,49,Business travel,Business,3613,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
41945,130581,Female,Loyal Customer,41,Business travel,Business,1010,5,5,5,5,3,4,5,2,2,2,2,5,2,5,0,0.0,satisfied,Not Converted
30391,107151,Male,Loyal Customer,22,Business travel,Business,2883,3,3,3,3,5,5,5,5,4,3,4,4,4,5,22,21.0,satisfied,Converted
46050,99547,Male,Loyal Customer,66,Personal Travel,Eco,403,4,5,4,3,4,4,4,4,4,3,5,4,5,4,1,0.0,satisfied,Converted
47199,50932,Female,Loyal Customer,40,Business travel,Eco,108,4,4,4,4,4,5,4,4,2,5,4,2,3,4,0,0.0,satisfied,Not Converted
54835,79285,Male,Loyal Customer,43,Business travel,Business,1666,4,4,4,4,4,3,4,5,5,5,5,5,5,5,0,1.0,satisfied,Converted
