,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
9455,190009,Male,Loyal Customer,44,Business travel,Business,1460,3,1,3,3,3,4,5,4,4,5,4,5,4,4,0,0.0,satisfied,Converted
46846,190792,Male,Loyal Customer,50,Business travel,Business,2356,3,3,3,3,4,4,5,5,5,5,5,4,5,4,73,76.0,satisfied,Not Converted
12345,107482,Male,Loyal Customer,77,Business travel,Business,2659,5,5,5,5,4,5,4,3,3,3,3,3,3,4,18,9.0,satisfied,Not Converted
71371,123526,Male,Loyal Customer,45,Business travel,Eco,859,5,3,3,3,3,5,3,3,5,1,1,5,5,3,0,0.0,satisfied,Converted
77036,161627,Male,Loyal Customer,43,Business travel,Business,3346,1,1,1,1,4,5,5,5,5,5,5,5,5,5,30,33.0,satisfied,Converted
29823,176981,Male,disloyal Customer,27,Business travel,Business,2586,5,5,5,1,0,5,1,3,3,4,5,1,3,1,0,0.0,satisfied,Converted
41585,219570,Female,Loyal Customer,52,Business travel,Business,599,4,4,4,4,2,5,5,5,5,5,5,4,5,5,1,0.0,satisfied,Converted
63472,122942,Male,Loyal Customer,52,Business travel,Business,515,4,4,4,4,5,2,5,5,5,4,5,5,5,5,28,22.0,satisfied,Converted
49813,117847,Female,Loyal Customer,37,Business travel,Business,3455,2,2,2,2,2,3,1,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
85808,220788,Female,Loyal Customer,53,Business travel,Business,184,1,1,1,1,3,3,3,5,5,5,5,2,5,2,0,0.0,satisfied,Not Converted
58711,146628,Male,Loyal Customer,33,Business travel,Business,363,2,2,2,2,5,5,5,5,3,1,1,5,3,5,0,0.0,satisfied,Converted
60008,143364,Female,Loyal Customer,50,Business travel,Eco,212,5,5,5,5,2,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
54575,144838,Female,Loyal Customer,44,Business travel,Business,2484,5,5,5,5,2,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
70759,176360,Female,Loyal Customer,49,Business travel,Business,760,1,2,1,1,2,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Not Converted
11503,141983,Female,Loyal Customer,48,Business travel,Eco,1081,5,5,4,5,1,1,4,5,5,5,5,2,5,2,0,0.0,satisfied,Converted
102965,132020,Female,Loyal Customer,24,Business travel,Business,1069,3,3,3,3,4,4,4,4,4,5,3,2,5,4,14,15.0,satisfied,Converted
69986,170421,Female,Loyal Customer,57,Business travel,Business,192,3,3,4,3,2,5,4,3,3,4,5,4,3,5,37,36.0,satisfied,Converted
15802,178733,Male,Loyal Customer,42,Business travel,Business,1589,4,4,4,4,2,4,4,5,5,5,5,4,5,5,2,0.0,satisfied,Not Converted
3918,221390,Male,Loyal Customer,46,Business travel,Business,1671,1,1,1,1,3,4,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
28433,142586,Male,Loyal Customer,55,Business travel,Eco,391,5,1,4,1,5,5,5,5,1,3,4,2,5,5,0,0.0,satisfied,Not Converted
40608,161537,Female,Loyal Customer,45,Business travel,Business,282,4,1,4,4,4,4,4,4,4,5,5,4,4,4,152,139.0,satisfied,Converted
4905,115960,Male,Loyal Customer,52,Business travel,Business,2760,3,3,3,3,5,4,5,5,5,5,5,2,5,4,35,55.0,satisfied,Converted
76219,154173,Male,Loyal Customer,41,Business travel,Business,1783,4,4,4,4,5,4,5,4,4,4,4,4,4,5,1,0.0,satisfied,Converted
26982,214120,Female,Loyal Customer,42,Business travel,Business,296,2,2,2,2,2,5,4,5,5,5,5,4,5,4,4,1.0,satisfied,Converted
77144,120885,Male,Loyal Customer,53,Business travel,Eco,584,4,4,4,4,5,4,5,5,3,1,3,3,3,5,0,0.0,satisfied,Converted
4284,114523,Male,Loyal Customer,40,Business travel,Eco,129,4,4,4,4,4,4,4,4,1,5,2,4,5,4,0,0.0,satisfied,Converted
94262,156619,Male,Loyal Customer,47,Business travel,Business,1917,5,5,5,5,5,5,5,5,5,5,5,4,5,3,8,2.0,satisfied,Converted
34191,195802,Male,disloyal Customer,29,Business travel,Business,1009,4,4,4,2,4,4,4,4,5,3,5,5,4,4,0,0.0,satisfied,Converted
38788,171417,Female,Loyal Customer,38,Business travel,Business,1578,2,2,2,2,2,4,3,5,5,5,5,5,5,1,0,0.0,satisfied,Converted
82521,124951,Female,Loyal Customer,61,Personal Travel,Eco,859,4,3,3,2,1,2,3,2,2,3,2,3,2,1,0,11.0,satisfied,Not Converted
49481,225123,Female,Loyal Customer,45,Business travel,Business,370,5,5,5,5,3,5,5,1,1,2,1,3,1,5,0,0.0,satisfied,Converted
87544,111651,Female,disloyal Customer,23,Business travel,Eco,315,4,0,4,2,3,4,3,3,1,3,4,5,3,3,0,0.0,satisfied,Converted
15915,213809,Male,Loyal Customer,17,Business travel,Business,3841,3,3,3,3,4,5,4,4,4,5,4,4,4,4,0,0.0,satisfied,Converted
95992,100444,Female,disloyal Customer,24,Business travel,Business,431,5,5,5,1,3,5,3,3,4,2,5,5,5,3,29,2.0,satisfied,Not Converted
61543,101280,Male,Loyal Customer,52,Business travel,Business,435,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
81276,169294,Female,Loyal Customer,45,Business travel,Business,2647,3,3,3,3,5,5,5,4,4,4,4,3,4,3,12,0.0,satisfied,Converted
40141,150341,Female,Loyal Customer,27,Business travel,Business,1195,5,2,5,5,5,5,5,5,5,4,4,1,2,5,0,0.0,satisfied,Converted
15563,183146,Male,disloyal Customer,30,Business travel,Business,762,5,5,5,3,2,5,2,2,4,3,4,5,5,2,5,0.0,satisfied,Converted
9490,169539,Female,Loyal Customer,50,Business travel,Business,2616,3,3,3,3,2,5,5,5,5,5,5,5,5,5,2,0.0,satisfied,Converted
102232,127267,Male,Loyal Customer,43,Business travel,Eco,627,5,5,5,5,5,5,5,5,3,4,5,3,1,5,0,0.0,satisfied,Converted
52092,145926,Female,Loyal Customer,50,Business travel,Eco,109,4,1,1,1,2,3,1,4,4,4,4,1,4,2,15,21.0,satisfied,Not Converted
78117,164284,Male,disloyal Customer,39,Business travel,Business,1235,5,5,5,4,5,5,5,5,5,5,5,5,5,5,0,20.0,satisfied,Converted
16703,211245,Male,Loyal Customer,49,Business travel,Business,2638,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
65400,119992,Male,Loyal Customer,53,Business travel,Business,326,2,2,2,2,4,3,3,4,4,4,4,2,4,2,0,0.0,satisfied,Converted
56790,180316,Female,Loyal Customer,39,Business travel,Business,2849,2,2,2,2,2,4,5,4,4,5,4,3,4,3,0,0.0,satisfied,Converted
73999,221394,Female,Loyal Customer,40,Business travel,Business,1671,1,1,1,1,3,3,4,5,5,5,5,5,5,3,1,0.0,satisfied,Converted
26671,217316,Male,Loyal Customer,48,Business travel,Business,2176,2,4,2,2,2,4,4,5,5,5,5,4,5,4,65,54.0,satisfied,Converted
92004,222564,Female,Loyal Customer,50,Business travel,Business,2751,4,2,4,4,5,5,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
53602,188034,Male,Loyal Customer,54,Personal Travel,Eco,406,0,4,0,3,2,0,2,2,3,5,4,4,4,2,0,0.0,satisfied,Converted
56498,148734,Male,disloyal Customer,40,Business travel,Eco,843,4,4,4,3,3,4,3,3,1,4,4,1,3,3,0,0.0,satisfied,Converted
80811,127858,Female,Loyal Customer,74,Business travel,Eco Plus,241,4,3,3,3,1,2,4,4,4,4,4,5,4,3,23,20.0,satisfied,Converted
79354,157418,Female,Loyal Customer,40,Business travel,Business,1620,3,3,3,3,2,4,4,4,4,4,4,5,4,4,6,0.0,satisfied,Not Converted
23864,163710,Male,disloyal Customer,38,Business travel,Business,1121,4,4,4,4,3,4,3,3,3,4,4,3,4,3,5,0.0,satisfied,Converted
57998,156413,Male,Loyal Customer,48,Business travel,Business,2427,2,2,2,2,5,4,5,4,4,4,4,3,4,4,1,0.0,satisfied,Not Converted
72486,215599,Male,Loyal Customer,59,Business travel,Business,325,0,0,0,3,2,5,4,1,1,1,1,3,1,3,15,14.0,satisfied,Converted
9828,175642,Male,Loyal Customer,45,Business travel,Business,1995,3,3,3,3,3,4,5,5,5,5,5,5,5,3,18,5.0,satisfied,Not Converted
63884,212573,Female,Loyal Customer,53,Business travel,Eco,308,4,1,1,1,4,4,4,4,4,4,4,4,4,1,38,39.0,satisfied,Not Converted
89684,139666,Female,Loyal Customer,39,Business travel,Business,1736,1,1,1,1,1,2,2,4,4,5,5,4,4,1,0,0.0,satisfied,Converted
32271,128089,Female,Loyal Customer,28,Business travel,Business,1909,2,2,2,2,4,4,4,4,3,5,5,2,3,4,0,0.0,satisfied,Converted
73724,186827,Male,Loyal Customer,42,Business travel,Business,1548,1,1,1,1,3,4,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
54178,225771,Male,Loyal Customer,20,Business travel,Eco Plus,414,5,2,2,2,5,5,3,5,4,2,5,4,1,5,0,0.0,satisfied,Converted
13322,185749,Female,Loyal Customer,52,Business travel,Business,1651,2,2,1,2,5,4,5,4,4,4,4,4,4,2,0,0.0,satisfied,Converted
84240,164511,Male,disloyal Customer,29,Business travel,Business,1235,4,4,4,4,4,4,2,4,3,5,4,3,4,4,0,5.0,satisfied,Converted
53443,201277,Male,Loyal Customer,39,Business travel,Business,1609,3,3,2,3,5,5,5,3,3,4,3,4,3,3,1,1.0,satisfied,Converted
36715,97693,Female,disloyal Customer,61,Business travel,Business,247,5,5,5,3,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
70979,179792,Female,disloyal Customer,27,Business travel,Business,1127,5,5,5,2,2,5,2,2,4,5,4,4,4,2,2,0.0,satisfied,Not Converted
4118,221743,Female,Loyal Customer,59,Business travel,Business,3181,0,5,0,4,2,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
4183,184951,Female,disloyal Customer,22,Business travel,Eco,515,4,2,4,3,3,4,3,3,5,3,4,3,4,3,81,84.0,satisfied,Converted
71824,110707,Female,Loyal Customer,54,Business travel,Eco,192,5,4,4,4,2,5,2,5,5,5,5,3,5,2,0,0.0,satisfied,Converted
101964,192896,Male,Loyal Customer,55,Business travel,Business,583,1,1,1,1,4,4,4,4,4,4,4,4,4,5,16,16.0,satisfied,Not Converted
84370,161212,Male,Loyal Customer,60,Business travel,Business,1562,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,0.0,satisfied,Not Converted
52571,226641,Female,Loyal Customer,39,Business travel,Business,2747,1,1,5,1,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
73416,101315,Male,Loyal Customer,48,Business travel,Business,319,5,5,5,5,5,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
101437,171201,Female,Loyal Customer,51,Business travel,Business,1660,1,1,1,1,5,4,4,5,5,5,5,5,5,5,17,9.0,satisfied,Converted
781,203801,Male,disloyal Customer,22,Business travel,Business,395,5,3,5,3,5,5,5,5,5,2,4,4,4,5,8,0.0,satisfied,Converted
97618,196081,Female,Loyal Customer,58,Business travel,Business,2285,1,1,1,1,4,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
50676,193681,Male,Loyal Customer,27,Personal Travel,Eco,928,4,5,4,1,5,4,5,5,5,3,4,4,5,5,0,0.0,satisfied,Converted
36717,122606,Male,Loyal Customer,30,Business travel,Business,3439,1,1,1,1,5,5,5,5,5,5,1,5,1,5,25,18.0,satisfied,Not Converted
21817,101013,Female,disloyal Customer,24,Business travel,Eco,1020,4,4,4,2,2,4,2,2,3,2,5,3,4,2,0,0.0,satisfied,Not Converted
85602,149000,Female,Loyal Customer,36,Business travel,Business,2601,1,1,1,1,2,3,2,5,5,5,5,5,5,5,0,3.0,satisfied,Converted
52648,130926,Male,Loyal Customer,37,Business travel,Eco,1046,5,5,5,5,5,4,5,5,2,4,3,5,4,5,0,0.0,satisfied,Converted
8617,99173,Female,Loyal Customer,54,Business travel,Business,1708,5,5,3,5,4,4,5,3,3,3,3,4,3,4,17,21.0,satisfied,Converted
91877,206231,Female,Loyal Customer,52,Business travel,Business,2316,4,4,5,4,3,5,5,4,4,4,4,5,4,3,59,57.0,satisfied,Converted
76422,141739,Male,Loyal Customer,50,Personal Travel,Eco Plus,397,5,4,5,4,3,5,3,3,3,5,5,5,4,3,0,0.0,satisfied,Converted
69288,215880,Male,Loyal Customer,47,Business travel,Business,3404,2,2,1,2,1,3,3,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
97157,176362,Female,Loyal Customer,34,Business travel,Business,2424,1,1,1,1,3,5,4,5,5,4,5,3,5,5,2,48.0,satisfied,Converted
88248,191456,Male,Loyal Customer,55,Business travel,Business,2898,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
56188,99318,Female,Loyal Customer,56,Business travel,Business,280,4,4,4,4,4,5,4,5,5,5,5,4,5,3,10,4.0,satisfied,Converted
38828,102572,Female,Loyal Customer,54,Business travel,Business,157,1,1,1,1,4,5,5,4,4,4,5,4,4,3,0,0.0,satisfied,Converted
20051,123622,Male,Loyal Customer,56,Business travel,Eco,224,5,3,3,3,5,5,5,5,5,5,3,1,3,5,0,0.0,satisfied,Converted
82439,203581,Female,Loyal Customer,50,Personal Travel,Eco,977,5,2,5,3,2,4,3,5,5,5,5,4,5,1,0,16.0,satisfied,Not Converted
78149,119921,Male,Loyal Customer,60,Business travel,Business,3838,4,4,4,4,1,1,4,4,4,4,4,3,4,5,0,5.0,satisfied,Converted
103323,105434,Male,Loyal Customer,48,Business travel,Business,3717,1,1,3,1,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
40257,135753,Male,Loyal Customer,24,Business travel,Eco,313,5,2,2,2,5,5,3,5,4,5,1,4,3,5,0,0.0,satisfied,Not Converted
12972,201143,Female,Loyal Customer,44,Business travel,Business,228,1,1,1,1,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,Not Converted
47666,117037,Female,Loyal Customer,22,Business travel,Business,3518,5,5,5,5,5,5,3,5,2,3,5,2,1,5,0,23.0,satisfied,Converted
75014,106785,Female,Loyal Customer,37,Personal Travel,Eco,508,5,5,1,4,3,1,3,3,1,4,2,5,3,3,0,0.0,satisfied,Converted
61795,187422,Male,disloyal Customer,24,Business travel,Business,581,0,0,0,1,4,0,5,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
49537,177488,Female,Loyal Customer,30,Personal Travel,Eco,1640,5,5,5,3,1,5,1,1,4,2,5,5,4,1,0,0.0,satisfied,Converted
28740,125812,Female,Loyal Customer,7,Personal Travel,Eco,672,4,2,4,4,1,4,1,1,3,2,4,1,4,1,0,0.0,satisfied,Not Converted
19562,221190,Female,Loyal Customer,47,Business travel,Business,1917,3,3,3,3,2,4,5,3,3,2,3,5,3,3,0,0.0,satisfied,Converted
15907,161266,Female,disloyal Customer,22,Business travel,Eco,247,0,4,0,2,4,0,4,4,5,5,5,3,4,4,19,16.0,satisfied,Converted
60405,110750,Female,Loyal Customer,48,Business travel,Eco Plus,192,5,5,5,5,3,1,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
75726,145416,Female,Loyal Customer,49,Business travel,Business,373,2,3,2,2,3,4,4,3,3,3,3,5,3,5,0,0.0,satisfied,Converted
78526,189142,Female,Loyal Customer,59,Business travel,Business,1947,4,4,4,4,3,4,5,3,3,4,3,3,3,5,5,0.0,satisfied,Converted
37886,225736,Male,Loyal Customer,36,Business travel,Eco,236,5,5,3,5,5,5,5,5,5,2,1,5,5,5,0,0.0,satisfied,Converted
2396,195614,Female,Loyal Customer,19,Personal Travel,Eco,763,5,5,5,2,4,5,4,4,3,4,5,3,4,4,0,0.0,satisfied,Converted
62925,223484,Male,Loyal Customer,46,Business travel,Business,2370,5,5,5,5,2,4,5,5,5,5,5,5,5,3,0,4.0,satisfied,Converted
45091,110603,Male,Loyal Customer,42,Business travel,Business,628,1,1,1,1,4,1,4,4,4,4,4,1,4,2,94,101.0,satisfied,Not Converted
72214,153112,Male,Loyal Customer,63,Business travel,Business,3129,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
92968,121610,Male,Loyal Customer,36,Business travel,Eco,861,4,2,2,2,4,4,4,4,1,2,3,4,2,4,0,0.0,satisfied,Converted
81473,225657,Female,Loyal Customer,46,Business travel,Business,2565,5,5,5,5,4,4,4,3,2,5,5,4,3,4,0,0.0,satisfied,Not Converted
64134,210148,Male,Loyal Customer,34,Business travel,Business,397,5,5,5,5,2,5,4,4,4,4,4,3,4,4,17,14.0,satisfied,Not Converted
57711,183478,Male,Loyal Customer,50,Business travel,Business,1747,1,1,1,1,3,3,5,3,3,3,3,3,3,5,0,0.0,satisfied,Converted
85169,220870,Female,Loyal Customer,54,Business travel,Business,2898,2,2,2,2,2,5,5,4,4,5,4,5,4,4,0,0.0,satisfied,Converted
85983,209358,Female,Loyal Customer,40,Business travel,Business,2546,2,2,2,2,3,5,5,4,4,4,4,3,4,5,34,32.0,satisfied,Not Converted
31481,170816,Male,Loyal Customer,44,Business travel,Business,3913,4,4,4,4,4,5,5,5,5,5,5,5,5,3,0,34.0,satisfied,Converted
66013,155763,Female,Loyal Customer,46,Business travel,Business,1744,3,3,5,3,3,3,5,5,5,5,5,4,5,5,46,42.0,satisfied,Converted
45805,112322,Female,Loyal Customer,58,Business travel,Business,1973,1,1,5,1,3,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
88427,219303,Female,Loyal Customer,29,Business travel,Business,3672,5,5,5,5,5,5,5,5,4,2,4,5,4,5,9,3.0,satisfied,Converted
28260,225331,Female,Loyal Customer,60,Business travel,Business,3117,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
6320,109263,Female,Loyal Customer,53,Business travel,Eco Plus,190,5,1,1,1,2,5,3,5,5,5,5,1,5,4,0,0.0,satisfied,Converted
39207,212337,Male,Loyal Customer,44,Business travel,Business,362,2,2,2,2,3,4,4,4,4,4,4,4,4,3,6,0.0,satisfied,Converted
68847,145906,Male,disloyal Customer,44,Business travel,Eco,109,5,0,5,4,4,5,4,4,2,1,5,5,4,4,5,9.0,satisfied,Converted
16767,180535,Male,Loyal Customer,57,Personal Travel,Eco Plus,1183,5,4,5,3,1,5,1,1,5,3,4,3,4,1,0,0.0,satisfied,Converted
98018,215082,Male,Loyal Customer,31,Business travel,Business,602,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,Not Converted
8757,114944,Male,Loyal Customer,44,Business travel,Eco Plus,430,4,5,5,5,4,4,4,4,3,5,5,5,3,4,0,0.0,satisfied,Converted
7388,188315,Male,disloyal Customer,42,Business travel,Business,680,5,5,5,1,4,5,4,4,4,3,5,5,4,4,29,28.0,satisfied,Converted
16656,111674,Female,Loyal Customer,23,Business travel,Business,2873,0,0,0,3,3,3,5,3,5,4,1,3,4,3,0,0.0,satisfied,Not Converted
47226,159058,Female,Loyal Customer,49,Business travel,Business,414,3,3,3,3,2,5,5,2,2,2,2,3,2,5,0,0.0,satisfied,Converted
4486,186068,Male,Loyal Customer,46,Business travel,Business,453,1,1,5,1,3,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
12631,164310,Male,Loyal Customer,59,Business travel,Business,1235,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
3883,159372,Female,Loyal Customer,39,Business travel,Eco,244,5,1,1,1,5,5,5,5,4,4,5,5,4,5,0,1.0,satisfied,Converted
27563,175462,Female,Loyal Customer,39,Business travel,Business,2380,5,5,5,5,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
35498,185835,Male,Loyal Customer,31,Business travel,Business,1947,4,4,3,4,5,5,5,5,4,2,4,3,4,5,0,17.0,satisfied,Converted
61254,209355,Female,Loyal Customer,56,Business travel,Business,602,5,5,5,5,3,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
11124,129972,Female,Loyal Customer,47,Business travel,Eco Plus,163,5,2,5,2,1,2,1,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
60936,188748,Female,disloyal Customer,19,Business travel,Eco,1364,5,4,4,3,4,5,4,4,3,2,4,4,5,4,0,0.0,satisfied,Converted
29172,153883,Male,Loyal Customer,39,Business travel,Business,1222,2,2,2,2,3,5,4,3,3,3,3,4,3,5,0,0.0,satisfied,Not Converted
16250,167779,Male,Loyal Customer,40,Business travel,Business,802,3,3,3,3,2,5,5,5,5,5,5,4,5,5,1,21.0,satisfied,Not Converted
52776,162579,Male,Loyal Customer,39,Business travel,Business,1391,2,2,5,2,5,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
77995,192222,Male,disloyal Customer,27,Business travel,Business,148,5,5,5,1,3,5,3,3,5,3,5,3,4,3,0,0.0,satisfied,Not Converted
26888,182459,Male,Loyal Customer,40,Business travel,Business,1547,5,5,5,5,5,4,5,5,5,5,5,4,5,4,7,0.0,satisfied,Converted
60537,184230,Female,Loyal Customer,45,Business travel,Business,1566,0,0,0,1,4,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
46866,106113,Female,disloyal Customer,38,Business travel,Business,401,5,5,5,3,4,5,1,4,3,5,4,3,5,4,44,32.0,satisfied,Not Converted
37819,134847,Female,Loyal Customer,35,Business travel,Business,3235,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
24599,200754,Female,Loyal Customer,36,Business travel,Business,1592,4,4,4,4,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
628,120756,Male,Loyal Customer,52,Business travel,Business,3092,1,1,1,1,2,4,5,4,4,4,4,5,4,3,7,16.0,satisfied,Converted
46731,215775,Male,Loyal Customer,35,Business travel,Business,3835,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,0.0,satisfied,Not Converted
35809,174797,Female,Loyal Customer,38,Business travel,Business,332,3,3,3,3,2,5,1,4,4,4,4,4,4,2,4,22.0,satisfied,Converted
48609,181043,Male,Loyal Customer,46,Business travel,Business,334,5,4,5,5,2,4,5,5,5,5,5,4,5,4,0,0.0,satisfied,Not Converted
68668,142412,Female,Loyal Customer,50,Personal Travel,Eco,230,4,4,4,3,3,5,4,2,2,4,5,3,2,5,0,0.0,satisfied,Converted
38491,195238,Female,Loyal Customer,44,Business travel,Business,3586,0,4,0,3,2,4,4,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
36346,111079,Male,Loyal Customer,46,Business travel,Eco,395,5,4,4,4,4,5,4,4,4,2,5,5,1,4,12,10.0,satisfied,Converted
28135,201623,Male,Loyal Customer,31,Business travel,Business,1810,5,5,5,5,3,4,3,3,4,2,4,4,4,3,98,95.0,satisfied,Converted
23323,129763,Female,Loyal Customer,35,Personal Travel,Eco,163,5,3,5,4,5,5,5,5,4,4,3,3,3,5,0,5.0,satisfied,Converted
87119,100378,Male,Loyal Customer,68,Business travel,Business,1976,4,1,4,4,5,1,3,4,4,4,4,5,4,1,0,0.0,satisfied,Converted
69280,194077,Female,Loyal Customer,47,Business travel,Business,2923,1,1,1,1,4,4,4,4,4,4,4,4,4,5,0,8.0,satisfied,Converted
39601,128530,Male,Loyal Customer,40,Business travel,Business,602,5,5,5,5,5,5,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
49951,173602,Male,disloyal Customer,24,Business travel,Eco,1851,4,4,4,4,3,4,3,3,3,5,3,5,5,3,6,0.0,satisfied,Converted
75167,97456,Male,Loyal Customer,42,Business travel,Business,3640,1,1,4,1,4,4,5,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
25785,198162,Male,Loyal Customer,55,Business travel,Business,486,5,5,5,5,5,4,5,4,4,4,4,5,4,5,9,4.0,satisfied,Converted
40545,213599,Male,Loyal Customer,26,Business travel,Business,2147,5,5,5,5,3,3,3,3,4,4,4,4,4,3,0,0.0,satisfied,Converted
31383,214463,Female,disloyal Customer,25,Business travel,Business,1059,0,1,0,3,3,1,4,3,5,5,5,5,4,3,0,0.0,satisfied,Converted
101954,140329,Female,Loyal Customer,44,Business travel,Eco,403,4,5,5,5,5,5,5,4,4,4,4,2,4,1,0,0.0,satisfied,Converted
98605,125062,Male,Loyal Customer,27,Business travel,Business,1658,5,5,5,5,4,4,4,4,4,2,5,4,4,4,3,0.0,satisfied,Converted
11654,123123,Male,Loyal Customer,24,Business travel,Eco Plus,873,5,5,5,5,5,5,4,5,2,3,5,1,4,5,0,0.0,satisfied,Converted
100756,168886,Male,Loyal Customer,42,Business travel,Business,1982,2,2,2,2,2,5,4,5,5,5,5,4,5,4,60,56.0,satisfied,Not Converted
96419,165238,Female,Loyal Customer,55,Business travel,Business,2585,5,5,3,5,4,5,4,5,5,5,5,4,5,4,0,10.0,satisfied,Converted
63638,178976,Male,Loyal Customer,40,Business travel,Business,1927,1,1,1,1,2,4,4,5,5,4,5,4,5,4,0,0.0,satisfied,Converted
19916,190157,Male,Loyal Customer,50,Business travel,Business,1638,2,2,2,2,3,4,5,4,4,4,4,3,4,5,7,6.0,satisfied,Converted
88471,192793,Female,Loyal Customer,58,Business travel,Business,3332,4,4,4,4,4,5,5,4,4,4,4,3,4,5,5,14.0,satisfied,Not Converted
87397,157466,Male,Loyal Customer,43,Business travel,Business,1605,3,3,3,3,5,4,5,2,2,2,2,4,2,4,11,20.0,satisfied,Converted
22226,169687,Male,Loyal Customer,31,Business travel,Business,1763,3,3,3,3,4,5,4,4,5,2,4,3,4,4,0,0.0,satisfied,Converted
96880,159475,Female,Loyal Customer,23,Business travel,Business,2338,4,4,4,4,4,4,4,4,5,5,5,3,5,4,18,1.0,satisfied,Not Converted
54644,108984,Male,Loyal Customer,40,Business travel,Business,201,4,4,4,4,3,5,5,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
51859,165535,Male,Loyal Customer,45,Business travel,Business,3581,3,3,3,3,4,5,4,4,4,5,4,5,4,4,0,0.0,satisfied,Converted
98754,165356,Male,Loyal Customer,40,Business travel,Business,3866,4,4,4,4,1,4,2,4,4,4,4,3,4,2,0,2.0,satisfied,Not Converted
24670,187349,Male,Loyal Customer,40,Business travel,Business,3230,4,4,4,4,5,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
33015,202877,Male,Loyal Customer,55,Business travel,Business,3998,0,0,0,2,3,5,5,1,1,1,1,5,1,3,0,6.0,satisfied,Not Converted
60143,203591,Female,Loyal Customer,55,Business travel,Business,1488,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
44463,223671,Female,Loyal Customer,57,Business travel,Business,2125,1,1,1,1,4,5,5,4,4,4,4,3,4,3,14,0.0,satisfied,Converted
8177,203468,Female,Loyal Customer,34,Business travel,Business,516,4,4,2,4,3,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
48218,157129,Female,Loyal Customer,7,Personal Travel,Eco,836,4,5,4,2,3,4,3,3,3,2,4,5,5,3,0,0.0,satisfied,Converted
55688,146458,Male,Loyal Customer,39,Business travel,Eco,110,4,1,1,1,4,4,4,4,2,3,3,4,1,4,0,0.0,satisfied,Not Converted
60652,210630,Male,Loyal Customer,47,Business travel,Business,1592,2,2,2,2,2,4,5,5,5,5,5,5,5,5,25,0.0,satisfied,Converted
10174,97309,Male,Loyal Customer,51,Business travel,Business,3462,4,4,4,4,4,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
27159,137992,Female,Loyal Customer,51,Personal Travel,Eco,1091,0,4,0,4,5,4,4,2,2,0,2,2,2,1,35,36.0,satisfied,Converted
